Threshold,Locus,Predict Sites,Positive Sites,Negative Sites,Actual Donor Sites,Predict Num,Predict Positive Num,Predict Negative Num,TP,FP,TN,FN
5.0,BOVLYSOZMC,"[905, 2107, 2323, 3388, 4194, 4964, 5325, 6245]","[905, 2323, 4194]","[2107, 3388, 4964, 5325, 6245]","[905, 2323, 4194]",8043,8,8035,3,5,8035,0
5.0,BOVMYF5A,"[273, 698, 1398, 1625, 4583, 4629]","[698, 1625]","[273, 1398, 4583, 4629]","[698, 1625]",5211,6,5205,2,4,5205,0
5.0,BRHOX22,"[843, 1431]",[1431],[843],[1431],3434,2,3432,1,1,3432,0
5.0,BRHOX34A,"[588, 2313, 3491]",[],"[588, 2313, 3491]",[981],3490,3,3487,0,3,3486,1
5.0,BRU12895,"[1135, 1986]",[1135],[1986],[1135],3232,2,3230,1,1,3230,0
5.0,BTATPAAA,"[740, 826, 1146, 2314, 2377, 4106, 4188, 5345, 5556, 5729, 8311, 9129]","[740, 2314, 5729, 9129]","[826, 1146, 2377, 4106, 4188, 5345, 5556, 8311]","[740, 2314, 3707, 5729, 5984, 6337, 6827, 7151, 7770, 8023, 9129]",9907,12,9895,4,8,9888,7
5.0,BTEBGL2,"[294, 310, 327, 658]","[310, 658]","[294, 327]","[310, 658]",1833,4,1829,2,2,1829,0
5.0,BTEBGL4,"[294, 310, 327, 658, 815]","[310, 658]","[294, 327, 815]","[310, 658]",1828,5,1823,2,3,1823,0
5.0,BTGL01,"[98, 349, 365, 873, 1008]","[365, 1008]","[98, 349, 873]","[365, 1008]",2040,5,2035,2,3,2035,0
5.0,BTHOR02,[484],[484],[],"[484, 1920]",2419,1,2418,1,0,2417,1
5.0,BTKER6B,"[1008, 1678, 1925, 2346, 2913, 5608]",[1678],"[1008, 1925, 2346, 2913, 5608]","[1678, 2559, 3070, 3315, 3530, 4056, 4666]",5718,6,5712,1,5,5706,6
5.0,BTSPDNA,"[960, 1054, 2123]",[],"[960, 1054, 2123]",[1541],2148,3,2145,0,3,2144,1
5.0,BTSVSP109,"[52, 799, 1452, 1604, 2189, 2359, 2555, 5292, 5315, 5643, 6096]","[2359, 5292]","[52, 799, 1452, 1604, 2189, 2555, 5315, 5643, 6096]","[2359, 3984, 5292]",6948,11,6937,2,9,6936,1
5.0,BTTNP2G,"[774, 847, 1115]",[774],"[847, 1115]",[774],1841,3,1838,1,2,1838,0
5.0,BTU02285,"[21, 1858, 2873, 4169, 4222, 4487, 4780, 5056, 5654]","[4222, 4487, 4780, 5056]","[21, 1858, 2873, 4169, 5654]","[3792, 4222, 4487, 4780, 5056]",6388,9,6379,4,5,6378,1
5.0,CALEGLOBIM,"[236, 587, 603, 1185, 1197]","[236, 587]","[603, 1185, 1197]","[236, 587]",1690,5,1685,2,3,1685,0
5.0,CBUEGLOBIM,"[236, 587, 603, 1185, 1197]","[236, 587]","[603, 1185, 1197]","[236, 587]",1690,5,1685,2,3,1685,0
5.0,CCALAC,"[1358, 1852, 2409]","[1358, 1852, 2409]",[],"[1358, 1852, 2409]",3619,3,3616,3,0,3616,0
5.0,CCBEGLOBIM,"[237, 587, 1191, 1203]","[237, 587]","[1191, 1203]","[237, 587]",1695,4,1691,2,2,1691,0
5.0,CCBEGLOBIN,"[238, 589, 1194, 1206]","[238, 589]","[1194, 1206]","[238, 589]",1698,4,1694,2,2,1694,0
5.0,CCGHG,"[283, 863, 1051, 1778, 2305]","[283, 1051, 1778]","[863, 2305]","[283, 706, 1051, 1778]",2830,5,2825,3,2,2824,1
5.0,CCGONBS1,[1767],[1767],[],"[1767, 2072]",3463,1,3462,1,0,3461,1
5.0,CCGONBS2,[1785],[1785],[],"[1785, 2091]",3482,1,3481,1,0,3480,1
5.0,CCGTHA1,[302],[302],[],"[302, 572]",1144,1,1143,1,0,1142,1
5.0,CCT64CLU,"[563, 1644, 1664, 2757, 2761, 3005, 3496, 5272, 5528, 5659]","[1644, 2757, 3005, 3496, 5272, 5659]","[563, 1664, 2761, 5528]","[1644, 2757, 3005, 3496, 4514, 5272, 5659]",6276,10,6266,6,4,6265,1
5.0,CEPPINS,"[490, 858, 1399, 1513]",[858],"[490, 1399, 1513]",[858],1901,4,1897,1,3,1897,0
5.0,CHBLG,"[698, 928, 2301, 2807, 3794, 4019, 4298, 4700, 4861, 6025, 6255, 6280]","[4019, 6025]","[698, 928, 2301, 2807, 3794, 4298, 4700, 4861, 6255, 6280]","[2285, 3090, 4019, 5246, 6025]",8080,12,8068,2,10,8065,3
5.0,CHEBGLI,"[909, 1213]",[909],[1213],"[570, 909]",2204,2,2202,1,1,2201,1
5.0,CHEBGLII,"[547, 563, 580, 912]","[563, 912]","[547, 580]","[563, 912]",2258,4,2254,2,2,2254,0
5.0,CHKALDB,"[606, 1452, 1506, 2460, 4004, 5731, 5748, 6172, 6664, 6955, 6960, 7504, 8186, 8617, 9185, 10577, 10844]","[6172, 6664, 6955, 8186, 9185]","[606, 1452, 1506, 2460, 4004, 5731, 5748, 6960, 7504, 8617, 10577, 10844]","[6172, 6664, 6955, 7265, 8186, 8842, 9185]",11643,17,11626,5,12,11624,2
5.0,CHKAPOII,"[282, 1839, 1891, 2131, 3317, 3820]","[3317, 3820]","[282, 1839, 1891, 2131]","[3317, 3820]",4953,6,4947,2,4,4947,0
5.0,CHKDPCP,"[347, 637, 1624]",[637],"[347, 1624]",[637],1902,3,1899,1,2,1899,0
5.0,CHKMAX,"[632, 1236, 2127, 2291, 3400, 3928, 4295]","[2127, 2291, 3928, 4295]","[632, 1236, 3400]","[2127, 2291, 3928, 4295]",5690,7,5683,4,3,5683,0
5.0,CHKMYOD,"[2106, 3468, 4941, 5592, 5660, 6150, 6456, 6527]","[4941, 6150]","[2106, 3468, 5592, 5660, 6456, 6527]","[4941, 6150]",7381,8,7373,2,6,7373,0
5.0,CHKOVAL,"[1390, 3164, 3466, 3812, 4176, 4694, 5144, 6282, 7079, 7148, 8791, 9028]","[3164, 3466, 4176, 4694, 6282]","[1390, 3812, 5144, 7079, 7148, 8791, 9028]","[3164, 3466, 4176, 4694, 5795, 6282]",9198,12,9186,5,7,9185,1
5.0,CHKRPL30,"[545, 671, 749, 801, 916, 1872, 2753, 2816, 2850]","[801, 1872, 2753]","[545, 671, 749, 916, 2816, 2850]","[801, 1872, 2753]",3884,9,3875,3,6,3875,0
5.0,CHKRPL37A,"[201, 798, 996, 1376, 2125, 2255, 2386, 3052]","[798, 1376, 2386]","[201, 996, 2125, 2255, 3052]","[798, 1376, 2386]",3465,8,3457,3,5,3457,0
5.0,CHKRPL5G,"[99, 153, 1419, 1632, 2397, 2618, 3157]","[1419, 1632, 3157]","[99, 153, 2397, 2618]","[498, 1419, 1632, 3157, 3955, 5165, 6897]",8313,7,8306,3,4,8302,4
5.0,CHKTUB4B,"[437, 779, 949, 1469, 1573, 1895]","[437, 949, 1573]","[779, 1469, 1895]","[437, 949, 1573]",3145,6,3139,3,3,3139,0
5.0,CHKY,"[319, 641, 794, 1650, 1664, 3603, 4199, 4683, 5213, 5648, 6012, 6249, 6473, 8361]","[3603, 4199, 4683, 5648, 6012, 6249]","[319, 641, 794, 1650, 1664, 5213, 6473, 8361]","[3603, 4199, 4683, 5648, 6012, 6249]",8364,14,8350,6,8,8350,0
5.0,CHPPHYGEN,"[22, 2214, 3786, 4599, 4945, 5521, 7000, 8746, 8823, 8862, 9395, 10818, 10833, 10849, 11193, 11903, 11936, 12603]","[4599, 4945]","[22, 2214, 3786, 5521, 7000, 8746, 8823, 8862, 9395, 10818, 10833, 10849, 11193, 11903, 11936, 12603]","[4599, 4945]",13689,18,13671,2,16,13671,0
5.0,CHPPROTP1A,"[58, 159]",[159],[58],[159],397,2,395,1,1,395,0
5.0,CHPPROTP1B,"[56, 160]",[160],[56],[160],396,2,394,1,1,394,0
5.0,CHWEGLOBIM,"[237, 588, 1193]","[237, 588]",[1193],"[237, 588]",1701,3,1698,2,1,1698,0
5.0,CIGH,"[1281, 2029, 2130, 2889]","[1281, 2889]","[2029, 2130]","[1281, 1691, 2280, 2889]",3967,4,3963,2,2,3961,2
5.0,CITEGLOBIM,"[236, 587, 603, 1186, 1198]","[236, 587]","[603, 1186, 1198]","[236, 587]",1691,5,1686,2,3,1686,0
5.0,CJAEGLOBIN,"[237, 588, 1193]","[237, 588]",[1193],"[237, 588]",1702,3,1699,2,1,1699,0
5.0,CJINTERFG,"[2428, 3158, 3303, 4187, 4465, 5524, 6036, 8152]","[4187, 4465]","[2428, 3158, 3303, 5524, 6036, 8152]","[2881, 4187, 4465]",8519,8,8511,2,6,8510,1
5.0,CL54K,"[183, 512, 535, 649, 706, 959, 1177, 1294, 1538, 1926, 2581, 2696, 2715]",[512],"[183, 535, 649, 706, 959, 1177, 1294, 1538, 1926, 2581, 2696, 2715]",[512],3407,13,3394,1,12,3394,0
5.0,CMBGA2B2,"[383, 718, 810, 989, 1597]","[383, 718]","[810, 989, 1597]","[383, 718]",2684,5,2679,2,3,2679,0
5.0,CMEGA2E2,"[416, 753]","[416, 753]",[],"[416, 753]",2046,2,2044,2,0,2044,0
5.0,CMU11711,"[15, 790, 1685, 2031]","[1685, 2031]","[15, 790]","[1685, 2031]",3163,4,3159,2,2,3159,0
5.0,CPPROT1GN,[],[],[],[164],390,0,390,0,0,389,1
5.0,CRASEQB,"[2825, 3434, 3452, 3464, 3482, 3593, 3635, 3641, 3647]",[2825],"[3434, 3452, 3464, 3482, 3593, 3635, 3641, 3647]","[1920, 2825]",5120,9,5111,1,8,5110,1
5.0,CRUCH7AHYD,"[1731, 2941, 3016, 4121, 5283, 7866, 9375, 9626]","[1731, 7866]","[2941, 3016, 4121, 5283, 9375, 9626]","[1731, 3651, 4938, 6076, 7866]",10606,8,10598,2,6,10595,3
5.0,CRUGAD45A,"[208, 859, 1811, 1877, 2417, 2553, 3555]","[1877, 2417]","[208, 859, 1811, 2553, 3555]","[1877, 2063, 2417]",4427,7,4420,2,5,4419,1
5.0,DMPROTP1,[],[],[],[249],616,0,616,0,0,615,1
5.0,DMU11712,"[16, 792, 1705, 2043]","[1705, 2043]","[16, 792]","[1705, 2043]",3019,4,3015,2,2,3015,0
5.0,DOGCOLIP,"[224, 249, 416, 1108, 1343, 1411, 1747, 2378, 2508]","[1108, 2378]","[224, 249, 416, 1343, 1411, 1747, 2508]","[1108, 2378]",3156,9,3147,2,7,3147,0
5.0,DOGIL8T,"[118, 1206, 1406, 1769]","[118, 1406, 1769]",[1206],"[118, 1406, 1769]",2229,4,2225,3,1,2225,0
5.0,ECGLOAP1,"[657, 889, 968]",[657],"[889, 968]","[363, 657]",1133,3,1130,1,2,1129,1
5.0,ECPZA2GL,"[954, 1560, 1623, 2613, 3576, 3650, 4059]","[3576, 4059]","[954, 1560, 1623, 2613, 3650]","[3576, 4059]",5081,7,5074,2,5,5074,0
5.0,ECZGL1,"[700, 763, 874, 1033, 1534]","[700, 1534]","[763, 874, 1033]","[700, 1534]",1993,5,1988,2,3,1988,0
5.0,ECZGL2,"[255, 318, 429, 588, 1084]","[255, 1084]","[318, 429, 588]","[255, 1084]",1555,5,1550,2,3,1550,0
5.0,ELMETL,"[1097, 1291]","[1097, 1291]",[],"[1097, 1291]",1865,2,1863,2,0,1863,0
5.0,FDFELDI2,"[276, 678, 1070, 1882, 2011]",[276],"[678, 1070, 1882, 2011]","[276, 970]",2417,5,2412,1,4,2411,1
5.0,FDTNFA,"[187, 291, 790, 972]","[187, 790, 972]",[291],"[187, 790, 972]",1714,4,1710,3,1,1710,0
5.0,GDMYF5G,"[639, 655, 1036, 1104]","[639, 1036]","[655, 1104]","[639, 1036]",1601,4,1597,2,2,1597,0
5.0,GGAC01,"[22, 273, 634, 1119, 1586, 1666, 2226, 2261, 3189, 3495, 3677, 3831, 3857]","[1666, 2226, 3189, 3677]","[22, 273, 634, 1119, 1586, 2261, 3495, 3831, 3857]","[1666, 2226, 3189, 3677]",5038,13,5025,4,9,5025,0
5.0,GGACTAC,"[339, 970, 1815, 2914, 3218, 4216, 4398, 5278]","[970, 2914, 3218, 4398]","[339, 1815, 4216, 5278]","[970, 2127, 2914, 3218, 4398]",5455,8,5447,4,4,5446,1
5.0,GGACTI,"[153, 788, 841, 1659, 1841]","[841, 1841]","[153, 788, 1659]","[404, 841, 1137, 1554, 1841]",2418,5,2413,2,3,2410,3
5.0,GGCALB,"[386, 416, 421, 1292, 1863, 2289, 3467, 3509, 3617, 3793, 5867, 6149, 6694, 6784, 7824, 8249, 8718, 9052, 10195]","[386, 1863, 2289, 3467, 3793, 6784, 7824, 8718, 9052, 10195]","[416, 421, 1292, 3509, 3617, 5867, 6149, 6694, 8249]","[386, 1863, 2289, 3467, 3793, 4235, 4894, 5205, 5933, 6784, 7035, 7824, 8718, 9052, 9685, 10195]",11060,19,11041,10,9,11035,6
5.0,GGCRYD1,"[267, 441, 2077, 2742, 3516, 4907, 5234, 5899, 6138, 6395, 6829, 7213, 7373, 7529]","[441, 2742, 3516, 4907, 5234, 5899, 6138, 6395, 7213]","[267, 2077, 6829, 7373, 7529]","[441, 1734, 2742, 3150, 3516, 3944, 4332, 4528, 4907, 5234, 5899, 6138, 6395, 6734, 7213]",8152,14,8138,9,5,8132,6
5.0,GGGL03,"[432, 768, 1160]","[432, 768]",[1160],"[432, 768]",1199,3,1196,2,1,1196,0
5.0,GGGNRHIA,"[1684, 3048, 3627, 4392, 4544]","[3627, 4392]","[1684, 3048, 4544]","[3627, 4392]",6274,5,6269,2,3,6269,0
5.0,GGNFM1D,"[932, 1541, 2451, 3595, 4194, 4395, 4768, 5057]",[2451],"[932, 1541, 3595, 4194, 4395, 4768, 5057]","[2132, 2451]",5630,8,5622,1,7,5621,1
5.0,GGPROP2,"[51, 564]",[],"[51, 564]",[307],640,2,638,0,2,637,1
5.0,GGRIHBGEN,"[254, 676, 1038, 1973, 2982, 3454]","[2982, 3454]","[254, 676, 1038, 1973]","[2982, 3219, 3454]",3878,6,3872,2,4,3871,1
5.0,GGVITIIG,"[54, 190, 830, 2561, 2694, 2948, 2952, 3064, 3138, 3791, 4818, 5441, 5848, 6229, 6443, 7123, 8302, 8481, 9149, 9467, 10448, 10714, 10951, 10971, 11663, 11667, 12272, 12791, 13267, 13505, 14413, 15348, 15771, 15880, 17492, 17864, 17913, 18829, 18882, 19081, 19337, 19348, 20126]","[54, 190, 2694, 2948, 3791, 4818, 5441, 6229, 6443, 8302, 9149, 9467, 10448, 10714, 12272, 13267, 13505, 15348, 15771, 17864, 19081]","[830, 2561, 2952, 3064, 3138, 5848, 7123, 8481, 10951, 10971, 11663, 11667, 12791, 14413, 15880, 17492, 17913, 18829, 18882, 19337, 19348, 20126]","[54, 190, 442, 2021, 2694, 2948, 3267, 3543, 3791, 4818, 5441, 6229, 6443, 7045, 7268, 8026, 8302, 9149, 9467, 10104, 10448, 10714, 11757, 12272, 12615, 13267, 13505, 14028, 14704, 15348, 15771, 16955, 17864, 19081]",20335,43,20292,21,22,20279,13
5.0,GIBPROTP1A,"[56, 160, 260]",[160],"[56, 260]",[160],393,3,390,1,2,390,0
5.0,GORAFPA,"[75, 999, 1860, 2955, 3434, 4192, 4363, 4369, 4564, 5457, 6976, 7766, 7795, 11145, 14707, 15952, 17195, 20474, 22550, 23233, 23613]","[999, 1860, 2955, 5457, 7766, 14707]","[75, 3434, 4192, 4363, 4369, 4564, 6976, 7795, 11145, 15952, 17195, 20474, 22550, 23233, 23613]","[999, 1860, 2955, 5457, 6760, 7766, 9445, 11629, 13421, 14087, 14707, 16581, 17834]",24599,21,24578,6,15,24571,7
5.0,GORPROTP1A,"[60, 164]",[164],[60],[164],404,2,402,1,1,402,0
5.0,GPIINS,[526],[526],[],[526],1464,1,1463,1,0,1463,0
5.0,HAMAMYLP,"[1394, 1473, 2308, 4561, 5045]",[2308],"[1394, 1473, 4561, 5045]",[2308],5947,5,5942,1,4,5942,0
5.0,HAMHG5,"[640, 1373, 1640, 2817, 3433, 4856, 6188, 6597, 7240, 7441, 7668, 8295, 8396]","[4856, 6188, 6597, 7441]","[640, 1373, 1640, 2817, 3433, 7240, 7668, 8295, 8396]","[4856, 5517, 6188, 6597, 7441]",9711,13,9698,4,9,9697,1
5.0,HROAMD1,"[237, 289, 1072, 1585, 2687, 3486, 4700, 4816, 5962]","[2687, 3486, 4700]","[237, 289, 1072, 1585, 4816, 5962]","[2687, 3486, 4700]",7091,9,7082,3,6,7082,0
5.0,HROMA2,"[427, 739, 1174, 1285]","[739, 1174]","[427, 1285]","[739, 1174]",1779,4,1775,2,2,1775,0
5.0,HROMA4A,"[1055, 1108, 1670, 1774]","[1108, 1670]","[1055, 1774]","[1108, 1670]",2331,4,2327,2,2,2327,0
5.0,HRSPRMI,[1880],[],[1880],[722],2198,1,2197,0,1,2196,1
5.0,HS1D3HLH,"[173, 1039, 1231]",[1039],"[173, 1231]",[1039],2473,3,2470,1,2,2470,0
5.0,HS2OXOC,"[116, 1162, 1421, 1694, 1719, 1825, 1894]","[116, 1162, 1421, 1694, 1825]","[1719, 1894]","[116, 871, 1162, 1421, 1694, 1825]",2510,7,2503,5,2,2502,1
5.0,HSABLGR1,"[371, 902, 1670, 1981, 3130, 3140, 3344, 4865, 5465, 5666, 6508, 6820, 8470, 8720, 10016, 10073, 10400, 10413, 10509, 10623, 11090, 11951, 11988, 11992, 12239, 13058, 13875, 15514, 15741, 16572, 17116, 17249, 18211, 20105, 20665, 24805, 24896, 25292, 25849, 25902, 25906, 26127, 29268, 30552, 32399, 32910, 33787, 35562, 35751]","[8720, 10400, 15741, 17116]","[371, 902, 1670, 1981, 3130, 3140, 3344, 4865, 5465, 5666, 6508, 6820, 8470, 10016, 10073, 10413, 10509, 10623, 11090, 11951, 11988, 11992, 12239, 13058, 13875, 15514, 16572, 17249, 18211, 20105, 20665, 24805, 24896, 25292, 25849, 25902, 25906, 26127, 29268, 30552, 32399, 32910, 33787, 35562, 35751]","[8720, 10400, 12434, 14200, 15741, 17116, 17991]",35954,49,35905,4,45,35902,3
5.0,HSALDCG,"[349, 555, 1283, 2098, 2481, 2641, 2663, 3366, 3386, 3567]","[2641, 3366, 3567]","[349, 555, 1283, 2098, 2481, 2663, 3386]","[2641, 2939, 3110, 3366, 3567, 3994, 4326]",5190,10,5180,3,7,5176,4
5.0,HSAPC3A,"[226, 1246, 2325, 3492]",[],"[226, 1246, 2325, 3492]","[919, 1178]",6039,4,6035,0,4,6033,2
5.0,HSAPOA2B,"[232, 245, 338, 490, 698, 916, 1554]","[490, 916]","[232, 245, 338, 698, 1554]","[490, 916]",1747,7,1740,2,5,1740,0
5.0,HSAPOAIA,"[57, 317]",[317],[57],"[317, 661]",2183,2,2181,1,1,2180,1
5.0,HSAPOAIT,"[231, 491]",[491],[231],"[491, 835]",2377,2,2375,1,1,2374,1
5.0,HSAPOC2G,"[231, 255, 1276, 1494, 1971, 2714, 2943]",[2714],"[231, 255, 1276, 1494, 1971, 2943]","[2714, 3041]",3832,7,3825,1,6,3824,1
5.0,HSAQUPN2,[431],[431],[],"[431, 632, 746]",987,1,986,1,0,984,2
5.0,HSARYLA,"[1238, 1571, 1906, 2470, 2528, 2666, 3040]","[1238, 1571, 2470]","[1906, 2528, 2666, 3040]","[848, 1238, 1571, 1815, 2252, 2470, 2823]",3629,7,3622,3,4,3618,4
5.0,HSAT3,"[646, 825, 2225, 2846, 3311, 4823, 4978, 5095, 5717, 6015, 6059, 6879, 6934, 7225, 8536, 10401, 11303, 11320, 12719, 13056, 13775]","[646, 3311, 6059, 10401]","[825, 2225, 2846, 4823, 4978, 5095, 5717, 6015, 6879, 6934, 7225, 8536, 11303, 11320, 12719, 13056, 13775]","[646, 3311, 6059, 7102, 8303, 10401]",14198,21,14177,4,17,14175,2
5.0,HSATPCP1,"[496, 831, 1257, 4773, 5389, 5934, 6382, 6830, 6843, 6999, 7267, 7854, 8714, 9101]","[5389, 6382, 7267]","[496, 831, 1257, 4773, 5934, 6830, 6843, 6999, 7854, 8714, 9101]","[5389, 6382, 7267]",9449,14,9435,3,11,9435,0
5.0,HSATPCP2,"[107, 2996, 4013, 4743, 6152, 7310, 7490, 8957, 9194, 9752, 10918, 11602, 12497, 13435]","[7490, 10918]","[107, 2996, 4013, 4743, 6152, 7310, 8957, 9194, 9752, 11602, 12497, 13435]","[7490, 10195, 10918]",15008,14,14994,2,12,14993,1
5.0,HSB3A,"[1843, 2085, 2623, 2640, 2670, 3203]",[1843],"[2085, 2623, 2640, 2670, 3203]",[1843],3675,6,3669,1,5,3669,0
5.0,HSBGPG,"[151, 560, 817, 856, 1593]",[560],"[151, 817, 856, 1593]","[560, 850, 1096]",1667,5,1662,1,4,1660,2
5.0,HSBSF2,"[238, 477, 1242, 2450, 2930, 2956, 3601, 4317, 4505, 4715, 4943]","[1242, 3601]","[238, 477, 2450, 2930, 2956, 4317, 4505, 4715, 4943]","[1242, 1587, 2748, 3601]",5953,11,5942,2,9,5940,2
5.0,HSCBMYHC,"[369, 1577, 2583, 2868, 3193, 3932, 4595, 4921, 5485, 5644, 6694, 7246, 7567, 7735, 7912, 8898, 9174, 10877, 11339, 12155, 12427, 12829, 13037, 13342, 14042, 14210, 14571, 15784, 17120, 18228, 18590, 18777, 18896, 19262, 21839, 22088, 22474, 22643, 23209, 23454, 23701]","[4595, 5485, 5644, 6694, 7246, 7567, 8898, 9174, 10877, 11339, 12155, 12427, 12829, 13342, 14210, 14571, 17120, 18228, 18590, 18896, 19262, 21839, 22088, 22474, 23454, 23701]","[369, 1577, 2583, 2868, 3193, 3932, 4921, 7735, 7912, 13037, 14042, 15784, 18777, 22643, 23209]","[4595, 5041, 5485, 5644, 6354, 6529, 6694, 7246, 7567, 8354, 8898, 9174, 9626, 10530, 10877, 11339, 12155, 12427, 12829, 13342, 14210, 14571, 15900, 17120, 18228, 18590, 18896, 19262, 19970, 20319, 20604, 21466, 21839, 22088, 22474, 23454, 23701]",24992,41,24951,26,15,24940,11
5.0,HSCD14G,[159],[159],[],[159],1562,1,1561,1,0,1561,0
5.0,HSCKBG,"[876, 1341, 1619, 1824, 2380, 2570, 3521]","[1341, 1619, 1824, 2380, 3521]","[876, 2570]","[1341, 1619, 1824, 2380, 3174, 3521]",4192,7,4185,5,2,4184,1
5.0,HSCOMT2,"[589, 1075, 2378, 2897]",[2378],"[589, 1075, 2897]","[1630, 1959, 2378]",3643,4,3639,1,3,3637,2
5.0,HSCPH70,"[205, 633, 865, 2936, 3675, 4407, 4801]","[4407, 4801]","[205, 633, 865, 2936, 3675]","[1729, 4204, 4407, 4801]",6703,7,6696,2,5,6694,2
