Threshold,Locus,Predict Sites,Positive Sites,Negative Sites,Actual Donor Sites,Predict Num,Predict Positive Num,Predict Negative Num,TP,FP,TN,FN
3.0,BOVIRBP,"[129, 552, 936, 994, 1284, 1482, 1509, 1584, 1812, 1896, 1948, 2004, 2331, 2388, 2586, 2649, 2769, 2928, 3090, 3174, 3723, 3801, 4176, 4189, 4212, 4571, 4806, 4970, 4983, 5048, 5349, 5507, 5595, 5643, 5761, 6214, 6271, 6494, 6540, 6779, 7019, 7206, 7416, 7514, 7669, 7699, 7773, 8920, 8937, 9058, 9190, 9309, 9775, 9959, 10082, 10191, 10443, 10749, 10841, 10997, 11020, 11326, 11753]","[3174, 5595, 7699]","[129, 552, 936, 994, 1284, 1482, 1509, 1584, 1812, 1896, 1948, 2004, 2331, 2388, 2586, 2649, 2769, 2928, 3090, 3723, 3801, 4176, 4189, 4212, 4571, 4806, 4970, 4983, 5048, 5349, 5507, 5643, 5761, 6214, 6271, 6494, 6540, 6779, 7019, 7206, 7416, 7514, 7669, 7773, 8920, 8937, 9058, 9190, 9309, 9775, 9959, 10082, 10191, 10443, 10749, 10841, 10997, 11020, 11326, 11753]","[3174, 5595, 7699]",11785,63,11722,3,60,11722,0
3.0,BOVLHB,"[233, 244, 419, 592, 749, 761, 803, 875, 944, 1062, 1272, 1401, 1460, 1562]","[803, 1272]","[233, 244, 419, 592, 749, 761, 875, 944, 1062, 1401, 1460, 1562]","[803, 1272]",1856,14,1842,2,12,1842,0
3.0,BOVLYSOZMA,"[70, 322, 397, 944, 2115, 2268, 2374, 2758, 2819, 2872, 2973, 3039, 3078, 3208, 3255, 3424, 3672, 4066, 4100, 4163, 4245, 4290, 4372, 4417, 4694, 5256, 5771, 5955, 6973, 7260, 7327, 7512, 7741, 7928, 8632, 8654, 8685, 8811, 9056, 9247, 9304, 9453, 9603, 10062, 10409, 10777, 10799, 11050, 11634]","[3039, 5771, 8654]","[70, 322, 397, 944, 2115, 2268, 2374, 2758, 2819, 2872, 2973, 3078, 3208, 3255, 3424, 3672, 4066, 4100, 4163, 4245, 4290, 4372, 4417, 4694, 5256, 5955, 6973, 7260, 7327, 7512, 7741, 7928, 8632, 8685, 8811, 9056, 9247, 9304, 9453, 9603, 10062, 10409, 10777, 10799, 11050, 11634]","[3039, 5771, 8654]",12214,49,12165,3,46,12165,0
3.0,BOVLYSOZMB,"[35, 140, 215, 461, 646, 739, 941, 1229, 1432, 1662, 1890, 1993, 2453, 2506, 2607, 2673, 2843, 2902, 2907, 3007, 3717, 3743, 4005, 4056, 4135, 4797, 5148, 5241, 5478, 5594, 5708, 5732, 6190, 6212, 6557, 6683, 6807, 6895, 6917, 6928, 7058, 7118, 7511, 7862, 8354, 9580, 9988, 10002, 10007]","[2673, 4005, 6212]","[35, 140, 215, 461, 646, 739, 941, 1229, 1432, 1662, 1890, 1993, 2453, 2506, 2607, 2843, 2902, 2907, 3007, 3717, 3743, 4056, 4135, 4797, 5148, 5241, 5478, 5594, 5708, 5732, 6190, 6557, 6683, 6807, 6895, 6917, 6928, 7058, 7118, 7511, 7862, 8354, 9580, 9988, 10002, 10007]","[2673, 4005, 6212]",10204,49,10155,3,46,10155,0
3.0,BOVLYSOZMC,"[304, 685, 738, 839, 905, 1086, 1274, 1498, 2107, 2323, 2933, 3388, 3749, 4172, 4194, 4908, 4941, 4964, 5325, 5429, 6235, 6245, 6302]","[905, 2323, 4194]","[304, 685, 738, 839, 1086, 1274, 1498, 2107, 2933, 3388, 3749, 4172, 4908, 4941, 4964, 5325, 5429, 6235, 6245, 6302]","[905, 2323, 4194]",8043,23,8020,3,20,8020,0
3.0,BOVMYF5A,"[273, 359, 557, 698, 1095, 1398, 1433, 1446, 1463, 1625, 1824, 1852, 2273, 2895, 2918, 3085, 3107, 3199, 3272, 3947, 4171, 4335, 4402, 4537, 4583, 4629, 4851]","[698, 1625]","[273, 359, 557, 1095, 1398, 1433, 1446, 1463, 1824, 1852, 2273, 2895, 2918, 3085, 3107, 3199, 3272, 3947, 4171, 4335, 4402, 4537, 4583, 4629, 4851]","[698, 1625]",5211,27,5184,2,25,5184,0
3.0,BRHOX22,"[530, 542, 574, 600, 623, 824, 843, 1122, 1431, 1815, 2301, 2493, 2572, 2851, 3018, 3122, 3304]",[1431],"[530, 542, 574, 600, 623, 824, 843, 1122, 1815, 2301, 2493, 2572, 2851, 3018, 3122, 3304]",[1431],3434,17,3417,1,16,3417,0
3.0,BRHOX34A,"[60, 460, 588, 613, 778, 981, 1190, 1359, 1791, 1819, 2191, 2217, 2313, 2441, 2675, 2903, 2963, 3491]",[981],"[60, 460, 588, 613, 778, 1190, 1359, 1791, 1819, 2191, 2217, 2313, 2441, 2675, 2903, 2963, 3491]",[981],3490,18,3472,1,17,3472,0
3.0,BRU12895,"[793, 799, 1135, 1526, 1630, 1986, 1998, 2140, 2232, 2341, 2392, 2827, 3045]",[1135],"[793, 799, 1526, 1630, 1986, 1998, 2140, 2232, 2341, 2392, 2827, 3045]",[1135],3232,13,3219,1,12,3219,0
3.0,BTATPAAA,"[55, 296, 565, 580, 740, 826, 908, 1111, 1146, 1166, 1200, 1229, 2314, 2377, 2501, 2615, 2702, 2761, 2777, 2912, 3383, 3647, 3707, 4106, 4183, 4188, 4511, 4650, 5021, 5210, 5345, 5350, 5492, 5556, 5729, 5886, 5953, 5984, 6155, 6315, 6337, 6472, 6975, 6990, 7098, 7151, 7325, 7445, 7693, 7770, 7885, 7915, 8023, 8311, 8394, 8748, 8831, 9129, 9211, 9733, 9844]","[740, 2314, 3707, 5729, 5984, 6337, 7151, 7770, 8023, 9129]","[55, 296, 565, 580, 826, 908, 1111, 1146, 1166, 1200, 1229, 2377, 2501, 2615, 2702, 2761, 2777, 2912, 3383, 3647, 4106, 4183, 4188, 4511, 4650, 5021, 5210, 5345, 5350, 5492, 5556, 5886, 5953, 6155, 6315, 6472, 6975, 6990, 7098, 7325, 7445, 7693, 7885, 7915, 8311, 8394, 8748, 8831, 9211, 9733, 9844]","[740, 2314, 3707, 5729, 5984, 6337, 6827, 7151, 7770, 8023, 9129]",9907,61,9846,10,51,9845,1
3.0,BTEBGL2,"[201, 294, 310, 327, 414, 658, 766, 920, 1129, 1171, 1254]","[310, 658]","[201, 294, 327, 414, 766, 920, 1129, 1171, 1254]","[310, 658]",1833,11,1822,2,9,1822,0
3.0,BTEBGL4,"[4, 201, 294, 310, 327, 544, 658, 763, 815, 1128]","[310, 658]","[4, 201, 294, 327, 544, 763, 815, 1128]","[310, 658]",1828,10,1818,2,8,1818,0
3.0,BTGL01,"[72, 98, 176, 327, 349, 365, 711, 873, 894, 910, 961, 1008]","[365, 1008]","[72, 98, 176, 327, 349, 711, 873, 894, 910, 961]","[365, 1008]",2040,12,2028,2,10,2028,0
3.0,BTHOR02,"[16, 169, 484, 939, 1123, 1230, 1268, 1920, 1936, 2345]","[484, 1920]","[16, 169, 939, 1123, 1230, 1268, 1936, 2345]","[484, 1920]",2419,10,2409,2,8,2409,0
3.0,BTKER6B,"[198, 826, 938, 1008, 1355, 1593, 1602, 1678, 1820, 1830, 1836, 1865, 1925, 2044, 2171, 2219, 2300, 2346, 2559, 2618, 2913, 2926, 3070, 3184, 3530, 3626, 4056, 4335, 4666, 5608, 5686]","[1678, 2559, 3070, 3530, 4056, 4666]","[198, 826, 938, 1008, 1355, 1593, 1602, 1820, 1830, 1836, 1865, 1925, 2044, 2171, 2219, 2300, 2346, 2618, 2913, 2926, 3184, 3626, 4335, 5608, 5686]","[1678, 2559, 3070, 3315, 3530, 4056, 4666]",5718,31,5687,6,25,5686,1
3.0,BTSPDNA,"[84, 177, 648, 685, 960, 1054, 1541, 1546, 1682, 1713, 1876, 2123]",[1541],"[84, 177, 648, 685, 960, 1054, 1546, 1682, 1713, 1876, 2123]",[1541],2148,12,2136,1,11,2136,0
3.0,BTSVSP109,"[52, 74, 554, 799, 1122, 1357, 1452, 1604, 2189, 2258, 2359, 2387, 2555, 2834, 2853, 2863, 3457, 3573, 3984, 4068, 4199, 4248, 4688, 5292, 5315, 5643, 5667, 5767, 6016, 6096, 6115, 6131, 6200, 6240, 6451, 6730]","[2359, 3984, 5292]","[52, 74, 554, 799, 1122, 1357, 1452, 1604, 2189, 2258, 2387, 2555, 2834, 2853, 2863, 3457, 3573, 4068, 4199, 4248, 4688, 5315, 5643, 5667, 5767, 6016, 6096, 6115, 6131, 6200, 6240, 6451, 6730]","[2359, 3984, 5292]",6948,36,6912,3,33,6912,0
3.0,BTTNP2G,"[24, 125, 710, 774, 847, 852, 1029, 1115, 1210, 1326, 1342, 1716]",[774],"[24, 125, 710, 847, 852, 1029, 1115, 1210, 1326, 1342, 1716]",[774],1841,12,1829,1,11,1829,0
3.0,BTU02285,"[21, 248, 434, 461, 996, 1139, 1238, 1445, 1476, 1620, 1858, 2118, 2131, 2334, 2341, 2347, 2367, 2438, 2481, 2825, 2873, 2936, 2980, 3112, 3418, 3717, 3792, 3866, 3906, 4169, 4222, 4325, 4487, 4711, 4780, 4950, 5056, 5087, 5654, 5943, 6024, 6075, 6100]","[3792, 4222, 4487, 4780, 5056]","[21, 248, 434, 461, 996, 1139, 1238, 1445, 1476, 1620, 1858, 2118, 2131, 2334, 2341, 2347, 2367, 2438, 2481, 2825, 2873, 2936, 2980, 3112, 3418, 3717, 3866, 3906, 4169, 4325, 4711, 4950, 5087, 5654, 5943, 6024, 6075, 6100]","[3792, 4222, 4487, 4780, 5056]",6388,43,6345,5,38,6345,0
3.0,CALEGLOBIM,"[220, 236, 270, 345, 473, 587, 603, 1062, 1167, 1185, 1197, 1215, 1265, 1293, 1312, 1406]","[236, 587]","[220, 270, 345, 473, 603, 1062, 1167, 1185, 1197, 1215, 1265, 1293, 1312, 1406]","[236, 587]",1690,16,1674,2,14,1674,0
3.0,CBUEGLOBIM,"[220, 236, 270, 345, 473, 587, 603, 874, 1062, 1167, 1185, 1197, 1215, 1265, 1293, 1312, 1406]","[236, 587]","[220, 270, 345, 473, 603, 874, 1062, 1167, 1185, 1197, 1215, 1265, 1293, 1312, 1406]","[236, 587]",1690,17,1673,2,15,1673,0
3.0,CCALAC,"[203, 436, 440, 797, 932, 945, 997, 1128, 1138, 1178, 1252, 1358, 1763, 1798, 1852, 2409, 2603, 2646, 2916, 2973, 3275, 3279, 3333, 3397, 3499]","[1358, 1852, 2409]","[203, 436, 440, 797, 932, 945, 997, 1128, 1138, 1178, 1252, 1763, 1798, 2603, 2646, 2916, 2973, 3275, 3279, 3333, 3397, 3499]","[1358, 1852, 2409]",3619,25,3594,3,22,3594,0
3.0,CCBEGLOBIM,"[221, 237, 270, 473, 587, 603, 1173, 1191, 1203, 1221, 1271, 1318, 1414, 1425, 1470]","[237, 587]","[221, 270, 473, 603, 1173, 1191, 1203, 1221, 1271, 1318, 1414, 1425, 1470]","[237, 587]",1695,15,1680,2,13,1680,0
3.0,CCBEGLOBIN,"[222, 238, 272, 475, 589, 605, 1064, 1070, 1176, 1194, 1206, 1224, 1274, 1321, 1417, 1428, 1473]","[238, 589]","[222, 272, 475, 605, 1064, 1070, 1176, 1194, 1206, 1224, 1274, 1321, 1417, 1428, 1473]","[238, 589]",1698,17,1681,2,15,1681,0
3.0,CCGHG,"[283, 592, 863, 1051, 1281, 1389, 1709, 1778, 1818, 2305]","[283, 1051, 1778]","[592, 863, 1281, 1389, 1709, 1818, 2305]","[283, 706, 1051, 1778]",2830,10,2820,3,7,2819,1
3.0,CCGONBS1,"[197, 317, 1599, 1649, 1767, 1974, 2072, 2286, 2401, 2688]","[1767, 2072]","[197, 317, 1599, 1649, 1974, 2286, 2401, 2688]","[1767, 2072]",3463,10,3453,2,8,3453,0
3.0,CCGONBS2,"[192, 313, 632, 1617, 1667, 1785, 1993, 2091, 2344, 2419, 2707, 3442]","[1785, 2091]","[192, 313, 632, 1617, 1667, 1993, 2344, 2419, 2707, 3442]","[1785, 2091]",3482,12,3470,2,10,3470,0
3.0,CCGTHA1,"[26, 166, 302, 390, 572, 644, 1071]","[302, 572]","[26, 166, 390, 644, 1071]","[302, 572]",1144,7,1137,2,5,1137,0
3.0,CCT64CLU,"[274, 516, 563, 1060, 1176, 1467, 1644, 1664, 1721, 1822, 1873, 2667, 2757, 2761, 2766, 2993, 3005, 3496, 3893, 4436, 4510, 4514, 4518, 4565, 4572, 4577, 4600, 4643, 4836, 4891, 4930, 5065, 5272, 5337, 5528, 5534, 5659, 5939, 5962, 6121, 6277]","[1644, 2757, 3005, 3496, 4514, 5272, 5659]","[274, 516, 563, 1060, 1176, 1467, 1664, 1721, 1822, 1873, 2667, 2761, 2766, 2993, 3893, 4436, 4510, 4518, 4565, 4572, 4577, 4600, 4643, 4836, 4891, 4930, 5065, 5337, 5528, 5534, 5939, 5962, 6121, 6277]","[1644, 2757, 3005, 3496, 4514, 5272, 5659]",6276,41,6235,7,34,6235,0
3.0,CEPPINS,"[245, 464, 490, 858, 1106, 1399, 1424, 1487, 1509, 1513, 1517, 1615, 1760]",[858],"[245, 464, 490, 1106, 1399, 1424, 1487, 1509, 1513, 1517, 1615, 1760]",[858],1901,13,1888,1,12,1888,0
3.0,CHBLG,"[21, 166, 270, 698, 832, 928, 932, 1425, 1465, 1472, 1638, 2052, 2301, 2308, 2472, 2564, 2807, 2950, 3030, 3090, 3207, 3390, 3640, 3788, 3794, 4019, 4266, 4298, 4357, 4700, 4861, 4919, 5246, 5416, 5461, 5573, 5619, 5756, 5846, 6025, 6094, 6255, 6269, 6280, 6323, 6376, 6520, 6535, 6555, 6629, 6907, 7208, 7664]","[3090, 4019, 5246, 6025]","[21, 166, 270, 698, 832, 928, 932, 1425, 1465, 1472, 1638, 2052, 2301, 2308, 2472, 2564, 2807, 2950, 3030, 3207, 3390, 3640, 3788, 3794, 4266, 4298, 4357, 4700, 4861, 4919, 5416, 5461, 5573, 5619, 5756, 5846, 6094, 6255, 6269, 6280, 6323, 6376, 6520, 6535, 6555, 6629, 6907, 7208, 7664]","[2285, 3090, 4019, 5246, 6025]",8080,53,8027,4,49,8026,1
3.0,CHEBGLI,"[456, 570, 599, 795, 844, 862, 909, 1213]","[570, 909]","[456, 599, 795, 844, 862, 1213]","[570, 909]",2204,8,2196,2,6,2196,0
3.0,CHEBGLII,"[152, 217, 454, 547, 563, 580, 798, 912, 923, 1020, 1049, 1072, 1383, 1426, 2193, 2213]","[563, 912]","[152, 217, 454, 547, 580, 798, 923, 1020, 1049, 1072, 1383, 1426, 2193, 2213]","[563, 912]",2258,16,2242,2,14,2242,0
3.0,CHKALDB,"[318, 535, 606, 796, 1062, 1452, 1506, 1912, 1922, 1927, 2460, 2874, 2878, 2952, 3077, 3115, 3135, 3685, 4004, 4046, 4388, 4462, 4802, 4853, 5731, 5748, 6172, 6392, 6452, 6664, 6955, 6960, 6983, 7265, 7360, 7487, 7504, 7523, 8145, 8170, 8186, 8617, 8742, 8842, 9185, 9313, 9626, 9736, 10415, 10435, 10577, 10705, 10844, 11487]","[6172, 6664, 6955, 7265, 8186, 8842, 9185]","[318, 535, 606, 796, 1062, 1452, 1506, 1912, 1922, 1927, 2460, 2874, 2878, 2952, 3077, 3115, 3135, 3685, 4004, 4046, 4388, 4462, 4802, 4853, 5731, 5748, 6392, 6452, 6960, 6983, 7360, 7487, 7504, 7523, 8145, 8170, 8617, 8742, 9313, 9626, 9736, 10415, 10435, 10577, 10705, 10844, 11487]","[6172, 6664, 6955, 7265, 8186, 8842, 9185]",11643,54,11589,7,47,11589,0
3.0,CHKAPOII,"[64, 282, 787, 917, 989, 1000, 1090, 1246, 1328, 1339, 1532, 1576, 1626, 1839, 1891, 1901, 1978, 2131, 2320, 2620, 2798, 3243, 3317, 3381, 3444, 3509, 3771, 3820, 3906, 3946, 3975, 4017, 4026, 4047, 4340, 4488]","[3317, 3820]","[64, 282, 787, 917, 989, 1000, 1090, 1246, 1328, 1339, 1532, 1576, 1626, 1839, 1891, 1901, 1978, 2131, 2320, 2620, 2798, 3243, 3381, 3444, 3509, 3771, 3906, 3946, 3975, 4017, 4026, 4047, 4340, 4488]","[3317, 3820]",4953,36,4917,2,34,4917,0
3.0,CHKDPCP,"[92, 347, 364, 637, 1624, 1878, 1890]",[637],"[92, 347, 364, 1624, 1878, 1890]",[637],1902,7,1895,1,6,1895,0
3.0,CHKMAX,"[27, 121, 281, 517, 632, 727, 785, 789, 974, 978, 1236, 1299, 1816, 2127, 2200, 2291, 2313, 2372, 2499, 2712, 2716, 2761, 2882, 2958, 3052, 3172, 3189, 3273, 3400, 3575, 3764, 3928, 4050, 4063, 4079, 4295, 4931, 5037, 5130, 5173, 5289, 5407]","[2127, 2291, 3928, 4295]","[27, 121, 281, 517, 632, 727, 785, 789, 974, 978, 1236, 1299, 1816, 2200, 2313, 2372, 2499, 2712, 2716, 2761, 2882, 2958, 3052, 3172, 3189, 3273, 3400, 3575, 3764, 4050, 4063, 4079, 4931, 5037, 5130, 5173, 5289, 5407]","[2127, 2291, 3928, 4295]",5690,42,5648,4,38,5648,0
3.0,CHKMYOD,"[131, 316, 984, 1268, 1738, 2106, 2682, 2885, 3066, 3379, 3468, 3990, 4038, 4281, 4521, 4596, 4794, 4849, 4941, 5065, 5145, 5517, 5592, 5660, 6150, 6284, 6456, 6527]","[4941, 6150]","[131, 316, 984, 1268, 1738, 2106, 2682, 2885, 3066, 3379, 3468, 3990, 4038, 4281, 4521, 4596, 4794, 4849, 5065, 5145, 5517, 5592, 5660, 6284, 6456, 6527]","[4941, 6150]",7381,28,7353,2,26,7353,0
