Threshold,Locus,Predict Sites,Positive Sites,Negative Sites,Actual Donor Sites,Predict Num,Predict Positive Num,Predict Negative Num,TP,FP,TN,FN
5.5,CCGONBS1,[1767],[1767],[],"[1767, 2072]",3463,1,3462,1,0,3461,1
5.5,CCGONBS2,[1785],[1785],[],"[1785, 2091]",3482,1,3481,1,0,3480,1
5.5,CCGTHA1,[302],[302],[],"[302, 572]",1144,1,1143,1,0,1142,1
5.5,CCT64CLU,"[563, 1644, 1664, 2757, 3005, 3496, 5272, 5659]","[1644, 2757, 3005, 3496, 5272, 5659]","[563, 1664]","[1644, 2757, 3005, 3496, 4514, 5272, 5659]",6276,8,6268,6,2,6267,1
5.5,CEPPINS,[858],[858],[],[858],1901,1,1900,1,0,1900,0
5.5,CHBLG,"[698, 928, 3794, 4019, 4298, 4700, 4861, 6025]","[4019, 6025]","[698, 928, 3794, 4298, 4700, 4861]","[2285, 3090, 4019, 5246, 6025]",8080,8,8072,2,6,8069,3
5.5,CHEBGLI,"[909, 1213]",[909],[1213],"[570, 909]",2204,2,2202,1,1,2201,1
5.5,CHEBGLII,"[547, 563, 580, 912]","[563, 912]","[547, 580]","[563, 912]",2258,4,2254,2,2,2254,0
5.5,CHKALDB,"[1452, 4004, 5731, 5748, 6172, 6664, 6955, 6960, 7504, 8186, 9185, 10844]","[6172, 6664, 6955, 8186, 9185]","[1452, 4004, 5731, 5748, 6960, 7504, 10844]","[6172, 6664, 6955, 7265, 8186, 8842, 9185]",11643,12,11631,5,7,11629,2
5.5,CHKAPOII,"[1839, 1891, 2131, 3317, 3820]","[3317, 3820]","[1839, 1891, 2131]","[3317, 3820]",4953,5,4948,2,3,4948,0
5.5,CHKDPCP,"[347, 637, 1624]",[637],"[347, 1624]",[637],1902,3,1899,1,2,1899,0
5.5,CHKMAX,"[1236, 2127, 2291, 3928, 4295]","[2127, 2291, 3928, 4295]",[1236],"[2127, 2291, 3928, 4295]",5690,5,5685,4,1,5685,0
5.5,CHKMYOD,"[3468, 4941, 6150]","[4941, 6150]",[3468],"[4941, 6150]",7381,3,7378,2,1,7378,0
5.5,CHKOVAL,"[1390, 3164, 3812, 4176, 4694, 5144, 6282, 8791]","[3164, 4176, 4694, 6282]","[1390, 3812, 5144, 8791]","[3164, 3466, 4176, 4694, 5795, 6282]",9198,8,9190,4,4,9188,2
5.5,CHKRPL30,"[671, 749, 801, 1872, 2753, 2816]","[801, 1872, 2753]","[671, 749, 2816]","[801, 1872, 2753]",3884,6,3878,3,3,3878,0
5.5,CHKRPL37A,"[798, 996, 1376, 2125, 2255]","[798, 1376]","[996, 2125, 2255]","[798, 1376, 2386]",3465,5,3460,2,3,3459,1
5.5,CHKRPL5G,"[1419, 1632, 2618]","[1419, 1632]",[2618],"[498, 1419, 1632, 3157, 3955, 5165, 6897]",8313,3,8310,2,1,8305,5
5.5,CHKTUB4B,"[779, 949, 1469, 1573]","[949, 1573]","[779, 1469]","[437, 949, 1573]",3145,4,3141,2,2,3140,1
5.5,CHKY,"[641, 1650, 1664, 3603, 4199, 4683, 5213, 5648, 6012, 8361]","[3603, 4199, 4683, 5648, 6012]","[641, 1650, 1664, 5213, 8361]","[3603, 4199, 4683, 5648, 6012, 6249]",8364,10,8354,5,5,8353,1
5.5,CHPPHYGEN,"[22, 2214, 3786, 4599, 4945, 7000, 8862, 10818, 10833, 10849, 11193, 11903, 11936, 12603]","[4599, 4945]","[22, 2214, 3786, 7000, 8862, 10818, 10833, 10849, 11193, 11903, 11936, 12603]","[4599, 4945]",13689,14,13675,2,12,13675,0
5.5,CHPPROTP1A,[],[],[],[159],397,0,397,0,0,396,1
5.5,CHPPROTP1B,[],[],[],[160],396,0,396,0,0,395,1
5.5,CHWEGLOBIM,"[237, 588, 1193]","[237, 588]",[1193],"[237, 588]",1701,3,1698,2,1,1698,0
5.5,CIGH,"[1281, 2029, 2889]","[1281, 2889]",[2029],"[1281, 1691, 2280, 2889]",3967,3,3964,2,1,3962,2
5.5,CITEGLOBIM,"[236, 587, 1186]","[236, 587]",[1186],"[236, 587]",1691,3,1688,2,1,1688,0
5.5,CJAEGLOBIN,"[237, 588, 1193]","[237, 588]",[1193],"[237, 588]",1702,3,1699,2,1,1699,0
5.5,CJINTERFG,"[3303, 4187, 4465, 6036]","[4187, 4465]","[3303, 6036]","[2881, 4187, 4465]",8519,4,8515,2,2,8514,1
5.5,CL54K,"[512, 649, 959, 1177, 1294, 1538, 2581, 2696, 2715]",[512],"[649, 959, 1177, 1294, 1538, 2581, 2696, 2715]",[512],3407,9,3398,1,8,3398,0
5.5,CMBGA2B2,"[383, 718, 989, 1597]","[383, 718]","[989, 1597]","[383, 718]",2684,4,2680,2,2,2680,0
5.5,CMEGA2E2,[416],[416],[],"[416, 753]",2046,1,2045,1,0,2044,1
5.5,CMU11711,"[15, 790, 1685, 2031]","[1685, 2031]","[15, 790]","[1685, 2031]",3163,4,3159,2,2,3159,0
5.5,CPPROT1GN,[],[],[],[164],390,0,390,0,0,389,1
5.5,CRASEQB,"[2825, 3434, 3464, 3635, 3641, 3647]",[2825],"[3434, 3464, 3635, 3641, 3647]","[1920, 2825]",5120,6,5114,1,5,5113,1
5.5,CRUCH7AHYD,"[1731, 2941, 3016, 5283, 7866]","[1731, 7866]","[2941, 3016, 5283]","[1731, 3651, 4938, 6076, 7866]",10606,5,10601,2,3,10598,3
5.5,CRUGAD45A,"[208, 859, 1877, 2417, 2553]","[1877, 2417]","[208, 859, 2553]","[1877, 2063, 2417]",4427,5,4422,2,3,4421,1
5.5,DMPROTP1,[],[],[],[249],616,0,616,0,0,615,1
5.5,DMU11712,"[16, 792, 1705, 2043]","[1705, 2043]","[16, 792]","[1705, 2043]",3019,4,3015,2,2,3015,0
5.5,DOGCOLIP,"[224, 249, 416, 1108, 1411, 2378, 2508]","[1108, 2378]","[224, 249, 416, 1411, 2508]","[1108, 2378]",3156,7,3149,2,5,3149,0
5.5,DOGIL8T,"[118, 1206, 1406, 1769]","[118, 1406, 1769]",[1206],"[118, 1406, 1769]",2229,4,2225,3,1,2225,0
5.5,ECGLOAP1,[657],[657],[],"[363, 657]",1133,1,1132,1,0,1131,1
5.5,ECPZA2GL,"[1560, 1623, 3576, 4059]","[3576, 4059]","[1560, 1623]","[3576, 4059]",5081,4,5077,2,2,5077,0
5.5,ECZGL1,"[700, 763]",[700],[763],"[700, 1534]",1993,2,1991,1,1,1990,1
5.5,ECZGL2,"[255, 318]",[255],[318],"[255, 1084]",1555,2,1553,1,1,1552,1
5.5,ELMETL,"[1097, 1291]","[1097, 1291]",[],"[1097, 1291]",1865,2,1863,2,0,1863,0
5.5,FDFELDI2,"[678, 1070, 1882, 2011]",[],"[678, 1070, 1882, 2011]","[276, 970]",2417,4,2413,0,4,2411,2
5.5,FDTNFA,[187],[187],[],"[187, 790, 972]",1714,1,1713,1,0,1711,2
5.5,GDMYF5G,"[639, 655, 1036, 1104]","[639, 1036]","[655, 1104]","[639, 1036]",1601,4,1597,2,2,1597,0
5.5,GGAC01,"[22, 273, 634, 1586, 1666, 2226, 3189, 3495, 3677, 3831]","[1666, 2226, 3189, 3677]","[22, 273, 634, 1586, 3495, 3831]","[1666, 2226, 3189, 3677]",5038,10,5028,4,6,5028,0
5.5,GGACTAC,"[339, 2914, 3218, 4216, 4398]","[2914, 3218, 4398]","[339, 4216]","[970, 2127, 2914, 3218, 4398]",5455,5,5450,3,2,5448,2
5.5,GGACTI,"[153, 841, 1659, 1841]","[841, 1841]","[153, 1659]","[404, 841, 1137, 1554, 1841]",2418,4,2414,2,2,2411,3
5.5,GGCALB,"[386, 421, 1292, 1863, 2289, 3617, 3793, 6149, 6784, 7824, 8249, 8718, 9052]","[386, 1863, 2289, 3793, 6784, 7824, 8718, 9052]","[421, 1292, 3617, 6149, 8249]","[386, 1863, 2289, 3467, 3793, 4235, 4894, 5205, 5933, 6784, 7035, 7824, 8718, 9052, 9685, 10195]",11060,13,11047,8,5,11039,8
5.5,GGCRYD1,"[267, 441, 2742, 3516, 5234, 5899, 6138, 6395]","[441, 2742, 3516, 5234, 5899, 6138, 6395]",[267],"[441, 1734, 2742, 3150, 3516, 3944, 4332, 4528, 4907, 5234, 5899, 6138, 6395, 6734, 7213]",8152,8,8144,7,1,8136,8
5.5,GGGL03,"[432, 768, 1160]","[432, 768]",[1160],"[432, 768]",1199,3,1196,2,1,1196,0
5.5,GGGNRHIA,"[1684, 3627, 4392, 4544]","[3627, 4392]","[1684, 4544]","[3627, 4392]",6274,4,6270,2,2,6270,0
5.5,GGNFM1D,"[1541, 3595, 5057]",[],"[1541, 3595, 5057]","[2132, 2451]",5630,3,5627,0,3,5625,2
5.5,GGPROP2,[],[],[],[307],640,0,640,0,0,639,1
5.5,GGRIHBGEN,"[1038, 1973, 2982, 3454]","[2982, 3454]","[1038, 1973]","[2982, 3219, 3454]",3878,4,3874,2,2,3873,1
5.5,GGVITIIG,"[54, 190, 2561, 2694, 2948, 3064, 3138, 4818, 5441, 5848, 6229, 6443, 8302, 8481, 9149, 9467, 10714, 10951, 10971, 11663, 12272, 12791, 13505, 14413, 15771, 15880, 17492, 19081, 19337, 20126]","[54, 190, 2694, 2948, 4818, 5441, 6229, 6443, 8302, 9149, 9467, 10714, 12272, 13505, 15771, 19081]","[2561, 3064, 3138, 5848, 8481, 10951, 10971, 11663, 12791, 14413, 15880, 17492, 19337, 20126]","[54, 190, 442, 2021, 2694, 2948, 3267, 3543, 3791, 4818, 5441, 6229, 6443, 7045, 7268, 8026, 8302, 9149, 9467, 10104, 10448, 10714, 11757, 12272, 12615, 13267, 13505, 14028, 14704, 15348, 15771, 16955, 17864, 19081]",20335,30,20305,16,14,20287,18
5.5,GIBPROTP1A,[],[],[],[160],393,0,393,0,0,392,1
5.5,GORAFPA,"[75, 1860, 2955, 3434, 4192, 4369, 6976, 7766, 11145, 14707, 15952, 17195]","[1860, 2955, 7766, 14707]","[75, 3434, 4192, 4369, 6976, 11145, 15952, 17195]","[999, 1860, 2955, 5457, 6760, 7766, 9445, 11629, 13421, 14087, 14707, 16581, 17834]",24599,12,24587,4,8,24578,9
5.5,GORPROTP1A,[],[],[],[164],404,0,404,0,0,403,1
5.5,GPIINS,[526],[526],[],[526],1464,1,1463,1,0,1463,0
5.5,HAMAMYLP,"[1394, 1473, 2308, 4561, 5045]",[2308],"[1394, 1473, 4561, 5045]",[2308],5947,5,5942,1,4,5942,0
5.5,HAMHG5,"[640, 1373, 1640, 2817, 3433, 4856, 6597, 7441, 7668, 8396]","[4856, 6597, 7441]","[640, 1373, 1640, 2817, 3433, 7668, 8396]","[4856, 5517, 6188, 6597, 7441]",9711,10,9701,3,7,9699,2
5.5,HROAMD1,"[237, 289, 1072, 2687, 3486, 4700, 4816, 5962]","[2687, 3486, 4700]","[237, 289, 1072, 4816, 5962]","[2687, 3486, 4700]",7091,8,7083,3,5,7083,0
5.5,HROMA2,"[739, 1174, 1285]","[739, 1174]",[1285],"[739, 1174]",1779,3,1776,2,1,1776,0
5.5,HROMA4A,"[1108, 1670, 1774]","[1108, 1670]",[1774],"[1108, 1670]",2331,3,2328,2,1,2328,0
5.5,HRSPRMI,[1880],[],[1880],[722],2198,1,2197,0,1,2196,1
5.5,HS1D3HLH,"[173, 1039, 1231]",[1039],"[173, 1231]",[1039],2473,3,2470,1,2,2470,0
5.5,HS2OXOC,"[116, 1162, 1421, 1694, 1719, 1825]","[116, 1162, 1421, 1694, 1825]",[1719],"[116, 871, 1162, 1421, 1694, 1825]",2510,6,2504,5,1,2503,1
5.5,HSABLGR1,"[371, 3140, 3344, 4865, 5465, 5666, 6508, 6820, 8470, 8720, 10016, 10073, 10400, 10509, 10623, 11951, 12239, 13058, 15514, 15741, 16572, 17116, 17249, 20105, 20665, 24805, 24896, 25292, 25849, 25906, 26127, 29268, 32399, 33787, 35562]","[8720, 10400, 15741, 17116]","[371, 3140, 3344, 4865, 5465, 5666, 6508, 6820, 8470, 10016, 10073, 10509, 10623, 11951, 12239, 13058, 15514, 16572, 17249, 20105, 20665, 24805, 24896, 25292, 25849, 25906, 26127, 29268, 32399, 33787, 35562]","[8720, 10400, 12434, 14200, 15741, 17116, 17991]",35954,35,35919,4,31,35916,3
5.5,HSALDCG,"[1283, 2098, 2481, 2641, 2663, 3366, 3567]","[2641, 3366, 3567]","[1283, 2098, 2481, 2663]","[2641, 2939, 3110, 3366, 3567, 3994, 4326]",5190,7,5183,3,4,5179,4
5.5,HSAPC3A,"[1246, 2325]",[],"[1246, 2325]","[919, 1178]",6039,2,6037,0,2,6035,2
5.5,HSAPOA2B,"[245, 338, 490, 698, 916, 1554]","[490, 916]","[245, 338, 698, 1554]","[490, 916]",1747,6,1741,2,4,1741,0
5.5,HSAPOAIA,"[57, 317]",[317],[57],"[317, 661]",2183,2,2181,1,1,2180,1
5.5,HSAPOAIT,"[231, 491]",[491],[231],"[491, 835]",2377,2,2375,1,1,2374,1
5.5,HSAPOC2G,"[231, 255, 1276, 1494, 2714, 2943]",[2714],"[231, 255, 1276, 1494, 2943]","[2714, 3041]",3832,6,3826,1,5,3825,1
5.5,HSAQUPN2,[],[],[],"[431, 632, 746]",987,0,987,0,0,984,3
5.5,HSARYLA,"[1238, 1571, 2470, 2528, 2666, 3040]","[1238, 1571, 2470]","[2528, 2666, 3040]","[848, 1238, 1571, 1815, 2252, 2470, 2823]",3629,6,3623,3,3,3619,4
5.5,HSAT3,"[646, 3311, 4823, 4978, 6059, 6879, 6934, 8536, 10401, 11303, 11320, 12719, 13056]","[646, 3311, 6059, 10401]","[4823, 4978, 6879, 6934, 8536, 11303, 11320, 12719, 13056]","[646, 3311, 6059, 7102, 8303, 10401]",14198,13,14185,4,9,14183,2
5.5,HSATPCP1,"[831, 4773, 5389, 6382, 6830, 6999, 7267, 7854]","[5389, 6382, 7267]","[831, 4773, 6830, 6999, 7854]","[5389, 6382, 7267]",9449,8,9441,3,5,9441,0
5.5,HSATPCP2,"[4013, 6152, 7310, 7490, 8957, 9194, 9752, 10918, 13435]","[7490, 10918]","[4013, 6152, 7310, 8957, 9194, 9752, 13435]","[7490, 10195, 10918]",15008,9,14999,2,7,14998,1
5.5,HSB3A,"[1843, 2623, 2670]",[1843],"[2623, 2670]",[1843],3675,3,3672,1,2,3672,0
5.5,HSBGPG,"[560, 856, 1593]",[560],"[856, 1593]","[560, 850, 1096]",1667,3,1664,1,2,1662,2
5.5,HSBSF2,"[238, 477, 1242, 2450, 2930, 3601, 4505, 4715, 4943]","[1242, 3601]","[238, 477, 2450, 2930, 4505, 4715, 4943]","[1242, 1587, 2748, 3601]",5953,9,5944,2,7,5942,2
5.5,HSCBMYHC,"[369, 1577, 2583, 2868, 3193, 3932, 4595, 5485, 5644, 6694, 7246, 7567, 7735, 7912, 8898, 9174, 10877, 11339, 12155, 12427, 13037, 13342, 14210, 14571, 17120, 18228, 18590, 18777, 18896, 19262, 21839, 22088, 23454, 23701]","[4595, 5485, 5644, 6694, 7246, 7567, 8898, 9174, 10877, 11339, 12155, 12427, 13342, 14210, 14571, 17120, 18228, 18590, 18896, 19262, 21839, 22088, 23454, 23701]","[369, 1577, 2583, 2868, 3193, 3932, 7735, 7912, 13037, 18777]","[4595, 5041, 5485, 5644, 6354, 6529, 6694, 7246, 7567, 8354, 8898, 9174, 9626, 10530, 10877, 11339, 12155, 12427, 12829, 13342, 14210, 14571, 15900, 17120, 18228, 18590, 18896, 19262, 19970, 20319, 20604, 21466, 21839, 22088, 22474, 23454, 23701]",24992,34,24958,24,10,24945,13
5.5,HSCD14G,[159],[159],[],[159],1562,1,1561,1,0,1561,0
5.5,HSCKBG,"[876, 1619, 1824, 2570, 3521]","[1619, 1824, 3521]","[876, 2570]","[1341, 1619, 1824, 2380, 3174, 3521]",4192,5,4187,3,2,4184,3
5.5,HSCOMT2,"[1075, 2378, 2897]",[2378],"[1075, 2897]","[1630, 1959, 2378]",3643,3,3640,1,2,3638,2
5.5,HSCPH70,"[205, 633, 865, 2936, 4407]",[4407],"[205, 633, 865, 2936]","[1729, 4204, 4407, 4801]",6703,5,6698,1,4,6695,3
5.5,HSCSF1PO,"[359, 779, 1965, 2816, 4479, 5647, 7572, 7831, 8287, 8680, 8943, 9217, 9575, 10227, 10517, 11063, 11515, 12975, 15733, 17882, 18046, 18156, 18208, 18465, 20123, 21444, 24260, 26732, 27465, 30823, 31040, 31942, 32108, 32862, 34006, 34399]","[1965, 7572, 8287, 10227, 11063, 17882, 18156, 18465, 20123, 27465, 30823, 31040, 32108, 34006]","[359, 779, 2816, 4479, 5647, 7831, 8680, 8943, 9217, 9575, 10517, 11515, 12975, 15733, 18046, 18208, 21444, 24260, 26732, 31942, 32862, 34399]","[1965, 7572, 8287, 10227, 11063, 15036, 17882, 18156, 18465, 20123, 26605, 26837, 27465, 28627, 30823, 31040, 32108, 32301, 33091, 34006]",35092,36,35056,14,22,35050,6
5.5,HSCST3G,"[1328, 3064, 3468, 3694, 3783, 3865, 4129, 5518, 7112]","[1328, 3694]","[3064, 3468, 3783, 3865, 4129, 5518, 7112]","[1328, 3694]",7284,9,7275,2,7,7275,0
5.5,HSCYCLA,"[2406, 3668, 4168, 5338, 6323, 6982]","[2406, 4168, 5338]","[3668, 6323, 6982]","[1393, 2406, 3731, 4168, 5338, 5911, 6667]",8355,6,8349,3,3,8345,4
5.5,HSCYP216,"[255, 879, 1278, 1836, 2402]","[255, 879, 1278, 1836, 2402]",[],"[255, 442, 879, 1088, 1278, 1466, 1836, 2215, 2402]",2763,5,2758,5,0,2754,4
5.5,HSCYP45C,"[185, 947, 1772, 2667, 4680, 4963, 5008, 6016, 6248, 6562]","[6016, 6248]","[185, 947, 1772, 2667, 4680, 4963, 5008, 6562]","[4942, 5624, 5801, 6016, 6248]",7546,10,7536,2,8,7533,3
5.5,HSCYTOK17,"[396, 452, 581, 1709, 2079, 2304, 2928, 3468, 4000, 4123, 4987]","[581, 1709, 2304, 4000, 4123]","[396, 452, 2079, 2928, 3468, 4987]","[581, 1709, 2304, 3066, 3693, 4000, 4123]",5252,11,5241,5,6,5239,2
5.5,HSCYTOK20,"[1277, 3128, 3978, 5281, 8722, 9313, 9470, 10005, 12705, 16343, 16620]","[5281, 9470, 12705]","[1277, 3128, 3978, 8722, 9313, 10005, 16343, 16620]","[5281, 7512, 9470, 9984, 10271, 11940, 12705]",18053,11,18042,3,8,18038,4
5.5,HSDAO,"[588, 956, 1177, 2551, 6426, 7431]","[6426, 7431]","[588, 956, 1177, 2551]","[6426, 7431, 9013]",9895,6,9889,2,4,9888,1
5.5,HSERPG,"[628, 1340, 1683, 1943, 2474, 2768]","[628, 1340, 1683, 2474]","[1943, 2768]","[628, 1340, 1683, 2474]",3390,6,3384,4,2,3384,0
5.5,HSFAU1,"[505, 857, 1096, 1129, 1557, 1613]","[857, 1096, 1613]","[505, 1129, 1557]","[857, 1096, 1613]",2008,6,2002,3,3,2002,0
5.5,HSFESFPS,"[1227, 1553, 4008, 4522, 5924, 6240, 6445, 7150, 7634, 8069, 8782, 9151, 9176, 9371, 10015, 11511]","[1227, 1553, 5924, 6240, 6445, 7150, 7634, 8069, 8782, 9151, 9371, 10015]","[4008, 4522, 9176, 11511]","[1227, 1553, 3023, 3336, 5405, 5598, 5924, 6240, 6445, 7150, 7634, 8069, 8782, 9151, 9371, 9768, 10015]",12255,16,12239,12,4,12234,5
5.5,HSGCSFG,"[404, 735, 744, 1230, 1521]","[404, 744, 1230, 1521]",[735],"[404, 744, 1230, 1521]",2952,5,2947,4,1,2947,0
5.5,HSGEBCMA,"[607, 700, 1648, 3234]",[607],"[700, 1648, 3234]","[607, 1496]",3711,4,3707,1,3,3706,1
5.5,HSGGL2,"[202, 547]","[202, 547]",[],"[202, 547]",1620,2,1618,2,0,1618,0
5.5,HSGLA,"[852, 2148, 8378, 8413, 10369, 11761]",[8413],"[852, 2148, 8378, 10369, 11761]","[1374, 5269, 7447, 8413, 10293, 10708]",12428,6,12422,1,5,12417,5
5.5,HSGROW2,"[345, 1091]","[345, 1091]",[],"[345, 762, 1091, 1349]",1956,2,1954,2,0,1952,2
5.5,HSGSTM4,"[37, 522, 2232, 3953]",[37],"[522, 2232, 3953]","[37, 391, 874, 1262, 1458, 2469, 2670]",4834,4,4830,1,3,4824,6
5.5,HSGTRH,"[442, 515, 2205, 2322, 3816, 5548, 6275]","[2205, 3816]","[442, 515, 2322, 5548, 6275]","[2205, 3816]",7216,7,7209,2,5,7209,0
5.5,HSHMG17G,"[1538, 1793, 2037, 2279, 2524, 3415, 3620, 4021, 5920, 7188]","[2524, 3415, 3620, 4021]","[1538, 1793, 2037, 2279, 5920, 7188]","[2524, 3415, 3620, 4021, 4553]",7187,10,7177,4,6,7176,1
