Threshold,Locus,Predict Sites,Positive Sites,Negative Sites,Actual Donor Sites,Predict Num,Predict Positive Num,Predict Negative Num,TP,FP,TN,FN
4.5,CCALAC,"[436, 1178, 1358, 1852, 2409, 3275]","[1358, 1852, 2409]","[436, 1178, 3275]","[1358, 1852, 2409]",3619,6,3613,3,3,3613,0
4.5,CCBEGLOBIM,"[221, 237, 587, 1191, 1203]","[237, 587]","[221, 1191, 1203]","[237, 587]",1695,5,1690,2,3,1690,0
4.5,CCBEGLOBIN,"[222, 238, 589, 1194, 1206]","[238, 589]","[222, 1194, 1206]","[238, 589]",1698,5,1693,2,3,1693,0
4.5,CCGHG,"[283, 863, 1051, 1389, 1778, 2305]","[283, 1051, 1778]","[863, 1389, 2305]","[283, 706, 1051, 1778]",2830,6,2824,3,3,2823,1
4.5,CCGONBS1,[1767],[1767],[],"[1767, 2072]",3463,1,3462,1,0,3461,1
4.5,CCGONBS2,[1785],[1785],[],"[1785, 2091]",3482,1,3481,1,0,3480,1
4.5,CCGTHA1,"[26, 166, 302]",[302],"[26, 166]","[302, 572]",1144,3,1141,1,2,1140,1
4.5,CCT64CLU,"[274, 563, 1644, 1664, 2757, 2761, 2766, 3005, 3496, 4518, 4572, 4577, 5272, 5528, 5659, 6121, 6277]","[1644, 2757, 3005, 3496, 5272, 5659]","[274, 563, 1664, 2761, 2766, 4518, 4572, 4577, 5528, 6121, 6277]","[1644, 2757, 3005, 3496, 4514, 5272, 5659]",6276,17,6259,6,11,6258,1
4.5,CEPPINS,"[490, 858, 1399, 1509, 1513, 1760]",[858],"[490, 1399, 1509, 1513, 1760]",[858],1901,6,1895,1,5,1895,0
4.5,CHBLG,"[698, 928, 2301, 2308, 2807, 3794, 4019, 4298, 4700, 4861, 5619, 5756, 6025, 6255, 6280]","[4019, 6025]","[698, 928, 2301, 2308, 2807, 3794, 4298, 4700, 4861, 5619, 5756, 6255, 6280]","[2285, 3090, 4019, 5246, 6025]",8080,15,8065,2,13,8062,3
4.5,CHEBGLI,"[909, 1213]",[909],[1213],"[570, 909]",2204,2,2202,1,1,2201,1
4.5,CHEBGLII,"[547, 563, 580, 912, 1049, 1426]","[563, 912]","[547, 580, 1049, 1426]","[563, 912]",2258,6,2252,2,4,2252,0
4.5,CHKALDB,"[606, 1452, 1506, 1927, 2460, 3115, 4004, 4388, 5731, 5748, 6172, 6664, 6955, 6960, 7504, 8186, 8617, 9185, 10577, 10705, 10844]","[6172, 6664, 6955, 8186, 9185]","[606, 1452, 1506, 1927, 2460, 3115, 4004, 4388, 5731, 5748, 6960, 7504, 8617, 10577, 10705, 10844]","[6172, 6664, 6955, 7265, 8186, 8842, 9185]",11643,21,11622,5,16,11620,2
4.5,CHKAPOII,"[282, 1839, 1891, 2131, 2798, 3317, 3381, 3820]","[3317, 3820]","[282, 1839, 1891, 2131, 2798, 3381]","[3317, 3820]",4953,8,4945,2,6,4945,0
4.5,CHKDPCP,"[347, 637, 1624, 1878]",[637],"[347, 1624, 1878]",[637],1902,4,1898,1,3,1898,0
4.5,CHKMAX,"[632, 727, 1236, 2127, 2291, 2882, 3172, 3400, 3928, 4295, 4931, 5173]","[2127, 2291, 3928, 4295]","[632, 727, 1236, 2882, 3172, 3400, 4931, 5173]","[2127, 2291, 3928, 4295]",5690,12,5678,4,8,5678,0
4.5,CHKMYOD,"[2106, 3379, 3468, 4849, 4941, 5517, 5592, 5660, 6150, 6456, 6527]","[4941, 6150]","[2106, 3379, 3468, 4849, 5517, 5592, 5660, 6456, 6527]","[4941, 6150]",7381,11,7370,2,9,7370,0
4.5,CHKOVAL,"[1390, 2449, 2657, 3164, 3466, 3812, 4176, 4694, 5144, 5170, 6282, 6975, 7079, 7148, 7691, 8334, 8791, 9028]","[3164, 3466, 4176, 4694, 6282]","[1390, 2449, 2657, 3812, 5144, 5170, 6975, 7079, 7148, 7691, 8334, 8791, 9028]","[3164, 3466, 4176, 4694, 5795, 6282]",9198,18,9180,5,13,9179,1
4.5,CHKRPL30,"[545, 571, 671, 749, 801, 916, 1471, 1684, 1872, 2158, 2753, 2816, 2850, 3799]","[801, 1872, 2753]","[545, 571, 671, 749, 916, 1471, 1684, 2158, 2816, 2850, 3799]","[801, 1872, 2753]",3884,14,3870,3,11,3870,0
4.5,CHKRPL37A,"[16, 201, 798, 996, 1265, 1376, 1558, 2125, 2255, 2386, 3052, 3376]","[798, 1376, 2386]","[16, 201, 996, 1265, 1558, 2125, 2255, 3052, 3376]","[798, 1376, 2386]",3465,12,3453,3,9,3453,0
4.5,CHKRPL5G,"[99, 153, 1419, 1632, 2138, 2397, 2618, 3157, 3433, 5165]","[1419, 1632, 3157, 5165]","[99, 153, 2138, 2397, 2618, 3433]","[498, 1419, 1632, 3157, 3955, 5165, 6897]",8313,10,8303,4,6,8300,3
4.5,CHKTUB4B,"[264, 437, 779, 949, 1188, 1469, 1573, 1895]","[437, 949, 1573]","[264, 779, 1188, 1469, 1895]","[437, 949, 1573]",3145,8,3137,3,5,3137,0
4.5,CHKY,"[319, 641, 794, 1650, 1664, 2725, 2858, 3082, 3603, 4199, 4683, 5186, 5213, 5648, 6012, 6249, 6473, 8361]","[3603, 4199, 4683, 5648, 6012, 6249]","[319, 641, 794, 1650, 1664, 2725, 2858, 3082, 5186, 5213, 6473, 8361]","[3603, 4199, 4683, 5648, 6012, 6249]",8364,18,8346,6,12,8346,0
4.5,CHPPHYGEN,"[22, 543, 555, 1818, 2214, 3764, 3786, 4096, 4561, 4599, 4945, 5459, 5471, 5521, 6609, 7000, 7138, 8472, 8746, 8823, 8862, 9395, 9894, 10818, 10833, 10849, 11193, 11828, 11903, 11936, 12603, 13493, 13548]","[4599, 4945]","[22, 543, 555, 1818, 2214, 3764, 3786, 4096, 4561, 5459, 5471, 5521, 6609, 7000, 7138, 8472, 8746, 8823, 8862, 9395, 9894, 10818, 10833, 10849, 11193, 11828, 11903, 11936, 12603, 13493, 13548]","[4599, 4945]",13689,33,13656,2,31,13656,0
4.5,CHPPROTP1A,"[58, 159]",[159],[58],[159],397,2,395,1,1,395,0
4.5,CHPPROTP1B,"[56, 160]",[160],[56],[160],396,2,394,1,1,394,0
4.5,CHWEGLOBIM,"[221, 237, 588, 1193]","[237, 588]","[221, 1193]","[237, 588]",1701,4,1697,2,2,1697,0
4.5,CIGH,"[457, 1281, 2029, 2130, 2536, 2889]","[1281, 2889]","[457, 2029, 2130, 2536]","[1281, 1691, 2280, 2889]",3967,6,3961,2,4,3959,2
4.5,CITEGLOBIM,"[220, 236, 345, 587, 603, 890, 1186, 1198]","[236, 587]","[220, 345, 603, 890, 1186, 1198]","[236, 587]",1691,8,1683,2,6,1683,0
4.5,CJAEGLOBIN,"[221, 237, 588, 1193]","[237, 588]","[221, 1193]","[237, 588]",1702,4,1698,2,2,1698,0
4.5,CJINTERFG,"[191, 2428, 2635, 3158, 3303, 4125, 4187, 4465, 4702, 4750, 5524, 6036, 7468, 8152]","[4187, 4465]","[191, 2428, 2635, 3158, 3303, 4125, 4702, 4750, 5524, 6036, 7468, 8152]","[2881, 4187, 4465]",8519,14,8505,2,12,8504,1
4.5,CL54K,"[183, 512, 535, 649, 706, 771, 959, 1177, 1294, 1538, 1926, 2581, 2696, 2715]",[512],"[183, 535, 649, 706, 771, 959, 1177, 1294, 1538, 1926, 2581, 2696, 2715]",[512],3407,14,3393,1,13,3393,0
4.5,CMBGA2B2,"[383, 718, 810, 989, 1597]","[383, 718]","[810, 989, 1597]","[383, 718]",2684,5,2679,2,3,2679,0
4.5,CMEGA2E2,"[416, 492, 753]","[416, 753]",[492],"[416, 753]",2046,3,2043,2,1,2043,0
4.5,CMU11711,"[15, 204, 790, 1685, 2031, 2627]","[1685, 2031]","[15, 204, 790, 2627]","[1685, 2031]",3163,6,3157,2,4,3157,0
4.5,CPPROT1GN,[164],[164],[],[164],390,1,389,1,0,389,0
4.5,CRASEQB,"[783, 1920, 2825, 3434, 3452, 3464, 3482, 3593, 3635, 3641, 3647, 4931]","[1920, 2825]","[783, 3434, 3452, 3464, 3482, 3593, 3635, 3641, 3647, 4931]","[1920, 2825]",5120,12,5108,2,10,5108,0
4.5,CRUCH7AHYD,"[1205, 1339, 1731, 2936, 2941, 3016, 3418, 3651, 3792, 4121, 5283, 7866, 9375, 9626, 10316]","[1731, 3651, 7866]","[1205, 1339, 2936, 2941, 3016, 3418, 3792, 4121, 5283, 9375, 9626, 10316]","[1731, 3651, 4938, 6076, 7866]",10606,15,10591,3,12,10589,2
4.5,CRUGAD45A,"[208, 859, 1811, 1877, 2063, 2417, 2553, 3555, 4003]","[1877, 2063, 2417]","[208, 859, 1811, 2553, 3555, 4003]","[1877, 2063, 2417]",4427,9,4418,3,6,4418,0
4.5,DMPROTP1,[],[],[],[249],616,0,616,0,0,615,1
4.5,DMU11712,"[16, 792, 1705, 2043]","[1705, 2043]","[16, 792]","[1705, 2043]",3019,4,3015,2,2,3015,0
4.5,DOGCOLIP,"[224, 249, 416, 789, 1108, 1343, 1411, 1747, 2378, 2508, 2694]","[1108, 2378]","[224, 249, 416, 789, 1343, 1411, 1747, 2508, 2694]","[1108, 2378]",3156,11,3145,2,9,3145,0
4.5,DOGIL8T,"[118, 671, 1206, 1406, 1769]","[118, 1406, 1769]","[671, 1206]","[118, 1406, 1769]",2229,5,2224,3,2,2224,0
4.5,ECGLOAP1,"[363, 657, 889, 962, 968]","[363, 657]","[889, 962, 968]","[363, 657]",1133,5,1128,2,3,1128,0
4.5,ECPZA2GL,"[954, 1560, 1585, 1600, 1623, 1728, 2613, 3576, 3650, 3945, 4059]","[3576, 4059]","[954, 1560, 1585, 1600, 1623, 1728, 2613, 3650, 3945]","[3576, 4059]",5081,11,5070,2,9,5070,0
4.5,ECZGL1,"[700, 725, 740, 763, 874, 1033, 1534]","[700, 1534]","[725, 740, 763, 874, 1033]","[700, 1534]",1993,7,1986,2,5,1986,0
4.5,ECZGL2,"[255, 280, 295, 318, 429, 588, 1084]","[255, 1084]","[280, 295, 318, 429, 588]","[255, 1084]",1555,7,1548,2,5,1548,0
4.5,ELMETL,"[1097, 1291]","[1097, 1291]",[],"[1097, 1291]",1865,2,1863,2,0,1863,0
4.5,FDFELDI2,"[276, 678, 1070, 1882, 2011]",[276],"[678, 1070, 1882, 2011]","[276, 970]",2417,5,2412,1,4,2411,1
4.5,FDTNFA,"[187, 291, 547, 790, 885, 972]","[187, 790, 972]","[291, 547, 885]","[187, 790, 972]",1714,6,1708,3,3,1708,0
4.5,GDMYF5G,"[138, 524, 639, 655, 1036, 1104]","[639, 1036]","[138, 524, 655, 1104]","[639, 1036]",1601,6,1595,2,4,1595,0
4.5,GGAC01,"[22, 273, 443, 634, 914, 970, 1119, 1343, 1586, 1666, 2226, 2261, 2602, 2782, 3189, 3495, 3677, 3831, 3857, 4055]","[1666, 2226, 3189, 3677]","[22, 273, 443, 634, 914, 970, 1119, 1343, 1586, 2261, 2602, 2782, 3495, 3831, 3857, 4055]","[1666, 2226, 3189, 3677]",5038,20,5018,4,16,5018,0
4.5,GGACTAC,"[339, 533, 970, 1815, 2127, 2277, 2914, 3032, 3218, 4216, 4398, 5278]","[970, 2127, 2914, 3218, 4398]","[339, 533, 1815, 2277, 3032, 4216, 5278]","[970, 2127, 2914, 3218, 4398]",5455,12,5443,5,7,5443,0
4.5,GGACTI,"[153, 525, 788, 841, 1368, 1554, 1659, 1841]","[841, 1554, 1841]","[153, 525, 788, 1368, 1659]","[404, 841, 1137, 1554, 1841]",2418,8,2410,3,5,2408,2
4.5,GGCALB,"[386, 416, 421, 589, 596, 1016, 1292, 1863, 2289, 3467, 3509, 3617, 3629, 3793, 4414, 5205, 5262, 5867, 5933, 6149, 6694, 6784, 7035, 7824, 8249, 8718, 9052, 10195, 10530]","[386, 1863, 2289, 3467, 3793, 5205, 5933, 6784, 7035, 7824, 8718, 9052, 10195]","[416, 421, 589, 596, 1016, 1292, 3509, 3617, 3629, 4414, 5262, 5867, 6149, 6694, 8249, 10530]","[386, 1863, 2289, 3467, 3793, 4235, 4894, 5205, 5933, 6784, 7035, 7824, 8718, 9052, 9685, 10195]",11060,29,11031,13,16,11028,3
4.5,GGCRYD1,"[267, 441, 910, 2077, 2742, 3516, 3944, 4297, 4332, 4907, 5234, 5498, 5899, 6138, 6395, 6734, 6829, 7213, 7373, 7529]","[441, 2742, 3516, 3944, 4332, 4907, 5234, 5899, 6138, 6395, 6734, 7213]","[267, 910, 2077, 4297, 5498, 6829, 7373, 7529]","[441, 1734, 2742, 3150, 3516, 3944, 4332, 4528, 4907, 5234, 5899, 6138, 6395, 6734, 7213]",8152,20,8132,12,8,8129,3
4.5,GGGL03,"[432, 768, 1160]","[432, 768]",[1160],"[432, 768]",1199,3,1196,2,1,1196,0
4.5,GGGNRHIA,"[338, 1684, 2822, 3048, 3627, 4392, 4544, 5575]","[3627, 4392]","[338, 1684, 2822, 3048, 4544, 5575]","[3627, 4392]",6274,8,6266,2,6,6266,0
4.5,GGNFM1D,"[874, 932, 1295, 1541, 2451, 3184, 3595, 4194, 4284, 4395, 4596, 4768, 5057]",[2451],"[874, 932, 1295, 1541, 3184, 3595, 4194, 4284, 4395, 4596, 4768, 5057]","[2132, 2451]",5630,13,5617,1,12,5616,1
4.5,GGPROP2,"[51, 564]",[],"[51, 564]",[307],640,2,638,0,2,637,1
4.5,GGRIHBGEN,"[202, 219, 254, 676, 981, 1038, 1973, 2863, 2982, 3219, 3317, 3394, 3454]","[2982, 3219, 3454]","[202, 219, 254, 676, 981, 1038, 1973, 2863, 3317, 3394]","[2982, 3219, 3454]",3878,13,3865,3,10,3865,0
4.5,GGVITIIG,"[54, 190, 442, 830, 1596, 2561, 2694, 2948, 2952, 3064, 3138, 3267, 3791, 4295, 4818, 5441, 5848, 6062, 6229, 6443, 7123, 8026, 8302, 8481, 9149, 9467, 10448, 10714, 10951, 10971, 11663, 11667, 12272, 12547, 12791, 13267, 13505, 14077, 14139, 14252, 14413, 15348, 15710, 15771, 15880, 17019, 17299, 17447, 17492, 17815, 17864, 17913, 18829, 18882, 19081, 19128, 19337, 19348, 20096, 20126]","[54, 190, 442, 2694, 2948, 3267, 3791, 4818, 5441, 6229, 6443, 8026, 8302, 9149, 9467, 10448, 10714, 12272, 13267, 13505, 15348, 15771, 17864, 19081]","[830, 1596, 2561, 2952, 3064, 3138, 4295, 5848, 6062, 7123, 8481, 10951, 10971, 11663, 11667, 12547, 12791, 14077, 14139, 14252, 14413, 15710, 15880, 17019, 17299, 17447, 17492, 17815, 17913, 18829, 18882, 19128, 19337, 19348, 20096, 20126]","[54, 190, 442, 2021, 2694, 2948, 3267, 3543, 3791, 4818, 5441, 6229, 6443, 7045, 7268, 8026, 8302, 9149, 9467, 10104, 10448, 10714, 11757, 12272, 12615, 13267, 13505, 14028, 14704, 15348, 15771, 16955, 17864, 19081]",20335,60,20275,24,36,20265,10
4.5,GIBPROTP1A,"[56, 160, 260]",[160],"[56, 260]",[160],393,3,390,1,2,390,0
4.5,GORAFPA,"[75, 999, 1860, 2871, 2955, 3434, 3684, 4151, 4192, 4363, 4369, 4564, 5457, 5602, 6976, 7046, 7766, 7795, 8836, 10041, 10422, 11145, 11629, 11823, 13421, 14087, 14707, 15952, 17195, 19231, 20297, 20427, 20474, 20718, 21186, 22550, 23229, 23233, 23613]","[999, 1860, 2955, 5457, 7766, 11629, 13421, 14087, 14707]","[75, 2871, 3434, 3684, 4151, 4192, 4363, 4369, 4564, 5602, 6976, 7046, 7795, 8836, 10041, 10422, 11145, 11823, 15952, 17195, 19231, 20297, 20427, 20474, 20718, 21186, 22550, 23229, 23233, 23613]","[999, 1860, 2955, 5457, 6760, 7766, 9445, 11629, 13421, 14087, 14707, 16581, 17834]",24599,39,24560,9,30,24556,4
4.5,GORPROTP1A,"[60, 164]",[164],[60],[164],404,2,402,1,1,402,0
4.5,GPIINS,[526],[526],[],[526],1464,1,1463,1,0,1463,0
4.5,HAMAMYLP,"[1394, 1473, 1794, 2308, 3934, 4561, 5045]",[2308],"[1394, 1473, 1794, 3934, 4561, 5045]",[2308],5947,7,5940,1,6,5940,0
4.5,HAMHG5,"[640, 1373, 1640, 2464, 2817, 3433, 3620, 4856, 5603, 6188, 6597, 7240, 7441, 7668, 8258, 8295, 8396, 9231]","[4856, 6188, 6597, 7441]","[640, 1373, 1640, 2464, 2817, 3433, 3620, 5603, 7240, 7668, 8258, 8295, 8396, 9231]","[4856, 5517, 6188, 6597, 7441]",9711,18,9693,4,14,9692,1
4.5,HROAMD1,"[237, 289, 1072, 1585, 2687, 3486, 3830, 4700, 4816, 5962, 6983]","[2687, 3486, 4700]","[237, 289, 1072, 1585, 3830, 4816, 5962, 6983]","[2687, 3486, 4700]",7091,11,7080,3,8,7080,0
4.5,HROMA2,"[427, 686, 739, 1174, 1285]","[739, 1174]","[427, 686, 1285]","[739, 1174]",1779,5,1774,2,3,1774,0
4.5,HROMA4A,"[1055, 1108, 1670, 1774]","[1108, 1670]","[1055, 1774]","[1108, 1670]",2331,4,2327,2,2,2327,0
4.5,HRSPRMI,"[416, 1605, 1880, 2047]",[],"[416, 1605, 1880, 2047]",[722],2198,4,2194,0,4,2193,1
4.5,HS1D3HLH,"[173, 757, 1039, 1231, 1634]",[1039],"[173, 757, 1231, 1634]",[1039],2473,5,2468,1,4,2468,0
4.5,HS2OXOC,"[116, 1162, 1421, 1694, 1719, 1825, 1894, 2227]","[116, 1162, 1421, 1694, 1825]","[1719, 1894, 2227]","[116, 871, 1162, 1421, 1694, 1825]",2510,8,2502,5,3,2501,1
