Threshold,Locus,Predict Sites,Positive Sites,Negative Sites,Actual Donor Sites,Predict Num,Predict Positive Num,Predict Negative Num,TP,FP,TN,FN
8.0,HSAPOAIA,[],[],[],"[317, 661]",2183,0,2183,0,0,2181,2
8.0,HSAPOAIT,[],[],[],"[491, 835]",2377,0,2377,0,0,2375,2
8.0,HSAPOC2G,[],[],[],"[2714, 3041]",3832,0,3832,0,0,3830,2
8.0,HSAQUPN2,[],[],[],"[431, 632, 746]",987,0,987,0,0,984,3
8.0,HSARYLA,[],[],[],"[848, 1238, 1571, 1815, 2252, 2470, 2823]",3629,0,3629,0,0,3622,7
8.0,HSAT3,"[6059, 6934, 10401]","[6059, 10401]",[6934],"[646, 3311, 6059, 7102, 8303, 10401]",14198,3,14195,2,1,14191,4
8.0,HSATPCP1,"[4773, 7267]",[7267],[4773],"[5389, 6382, 7267]",9449,2,9447,1,1,9445,2
8.0,HSATPCP2,"[6152, 8957]",[],"[6152, 8957]","[7490, 10195, 10918]",15008,2,15006,0,2,15003,3
8.0,HSB3A,[],[],[],[1843],3675,0,3675,0,0,3674,1
8.0,HSBGPG,[560],[560],[],"[560, 850, 1096]",1667,1,1666,1,0,1664,2
8.0,HSBSF2,[238],[],[238],"[1242, 1587, 2748, 3601]",5953,1,5952,0,1,5948,4
8.0,HSCBMYHC,[369],[],[369],"[4595, 5041, 5485, 5644, 6354, 6529, 6694, 7246, 7567, 8354, 8898, 9174, 9626, 10530, 10877, 11339, 12155, 12427, 12829, 13342, 14210, 14571, 15900, 17120, 18228, 18590, 18896, 19262, 19970, 20319, 20604, 21466, 21839, 22088, 22474, 23454, 23701]",24992,1,24991,0,1,24954,37
8.0,HSCD14G,[],[],[],[159],1562,0,1562,0,0,1561,1
8.0,HSCKBG,[],[],[],"[1341, 1619, 1824, 2380, 3174, 3521]",4192,0,4192,0,0,4186,6
8.0,HSCOMT2,[1075],[],[1075],"[1630, 1959, 2378]",3643,1,3642,0,1,3639,3
8.0,HSCPH70,[],[],[],"[1729, 4204, 4407, 4801]",6703,0,6703,0,0,6699,4
8.0,HSCSF1PO,[11515],[],[11515],"[1965, 7572, 8287, 10227, 11063, 15036, 17882, 18156, 18465, 20123, 26605, 26837, 27465, 28627, 30823, 31040, 32108, 32301, 33091, 34006]",35092,1,35091,0,1,35071,20
8.0,HSCST3G,[],[],[],"[1328, 3694]",7284,0,7284,0,0,7282,2
8.0,HSCYCLA,[],[],[],"[1393, 2406, 3731, 4168, 5338, 5911, 6667]",8355,0,8355,0,0,8348,7
8.0,HSCYP216,[],[],[],"[255, 442, 879, 1088, 1278, 1466, 1836, 2215, 2402]",2763,0,2763,0,0,2754,9
8.0,HSCYP45C,[1772],[],[1772],"[4942, 5624, 5801, 6016, 6248]",7546,1,7545,0,1,7540,5
8.0,HSCYTOK17,[],[],[],"[581, 1709, 2304, 3066, 3693, 4000, 4123]",5252,0,5252,0,0,5245,7
8.0,HSCYTOK20,[12705],[12705],[],"[5281, 7512, 9470, 9984, 10271, 11940, 12705]",18053,1,18052,1,0,18046,6
8.0,HSDAO,[],[],[],"[6426, 7431, 9013]",9895,0,9895,0,0,9892,3
8.0,HSERPG,"[1683, 2474]","[1683, 2474]",[],"[628, 1340, 1683, 2474]",3390,2,3388,2,0,3386,2
8.0,HSFAU1,"[1096, 1613]","[1096, 1613]",[],"[857, 1096, 1613]",2008,2,2006,2,0,2005,1
8.0,HSFESFPS,[],[],[],"[1227, 1553, 3023, 3336, 5405, 5598, 5924, 6240, 6445, 7150, 7634, 8069, 8782, 9151, 9371, 9768, 10015]",12255,0,12255,0,0,12238,17
8.0,HSGCSFG,[],[],[],"[404, 744, 1230, 1521]",2952,0,2952,0,0,2948,4
8.0,HSGEBCMA,[],[],[],"[607, 1496]",3711,0,3711,0,0,3709,2
8.0,HSGGL2,[547],[547],[],"[202, 547]",1620,1,1619,1,0,1618,1
8.0,HSGLA,[2148],[],[2148],"[1374, 5269, 7447, 8413, 10293, 10708]",12428,1,12427,0,1,12421,6
8.0,HSGROW2,[],[],[],"[345, 762, 1091, 1349]",1956,0,1956,0,0,1952,4
8.0,HSGSTM4,[],[],[],"[37, 391, 874, 1262, 1458, 2469, 2670]",4834,0,4834,0,0,4827,7
8.0,HSGTRH,"[515, 2205, 5548]",[2205],"[515, 5548]","[2205, 3816]",7216,3,7213,1,2,7212,1
8.0,HSHMG17G,"[2279, 4021]",[4021],[2279],"[2524, 3415, 3620, 4021, 4553]",7187,2,7185,1,1,7181,4
8.0,HSHNRNPA,[814],[814],[],"[814, 1494, 1936, 2295, 2481, 2660, 2869, 3962]",5360,1,5359,1,0,5352,7
8.0,HSHOX51,[],[],[],[2052],6297,0,6297,0,0,6296,1
8.0,HSHSC70,[],[],[],"[1245, 1773, 2250, 2893, 3307, 3734, 4114]",5400,0,5400,0,0,5393,7
8.0,HSIFNAR,[16062],[],[16062],"[830, 11325, 16944, 19188, 19442, 21132, 25061, 25314, 28679, 29554]",32898,1,32897,0,1,32887,10
8.0,HSIFNG,[2413],[],[2413],"[589, 1897, 2175]",5953,1,5952,0,1,5949,3
8.0,HSIL1AG,[],[],[],"[2208, 3215, 4326, 6433, 7940]",11962,0,11962,0,0,11957,5
8.0,HSIL1B,[7406],[7406],[],"[2528, 3144, 5327, 6039, 7406]",9703,1,9702,1,0,9698,4
8.0,HSINT2,[],[],[],"[1156, 3549]",11600,0,11600,0,0,11598,2
8.0,HSL7A,[],[],[],"[2073, 2867, 3525, 3881, 4164, 4572, 4919]",5498,0,5498,0,0,5491,7
8.0,HSLCATG,[],[],[],"[991, 1881, 2076, 2266, 2574]",6893,0,6893,0,0,6888,5
8.0,HSMECDAG,[],[],[],"[1393, 2517, 2776, 2966, 3544, 3852]",4362,0,4362,0,0,4356,6
8.0,HSMED,[],[],[],"[1354, 1943, 2315, 4716]",5284,0,5284,0,0,5280,4
8.0,HSMT1H,[],[],[],"[816, 1475]",2134,0,2134,0,0,2132,2
8.0,HSNCAMX1,"[2245, 10015, 12072]","[10015, 12072]",[2245],"[1609, 4142, 4778, 5218, 6315, 6582, 6983, 7316, 7569, 7852, 8529, 8809, 9068, 9373, 9571, 10015, 10317, 10722, 11667, 12072, 12283, 12550, 12786, 13049, 13487, 13893, 14002]",16280,3,16277,2,1,16252,25
8.0,HSNFM,[],[],[],"[1822, 2675]",6228,0,6228,0,0,6226,2
8.0,HSODCG,[],[],[],"[4192, 4649, 5028, 5421, 5633, 5893, 7111, 7306, 7614]",9035,0,9035,0,0,9026,9
8.0,HSODF2,[4],[],[4],[600],1422,1,1421,0,1,1420,1
8.0,HSPAT133,[1173],[],[1173],[1447],3712,1,3711,0,1,3710,1
8.0,HSPLAPL,[827],[827],[],"[403, 599, 827]",1274,1,1273,1,0,1271,2
8.0,HSPRB3L,[],[],[],"[566, 1537]",4508,0,4508,0,0,4506,2
8.0,HSPRB4S,[],[],[],"[693, 1658]",5805,0,5805,0,0,5803,2
8.0,HSPSAG,[4080],[],[4080],"[447, 1848, 3764, 4044]",5865,1,5864,0,1,5860,4
8.0,HSRPII145,[1233],[1233],[],"[449, 588, 908, 1071, 1233]",2085,1,2084,1,0,2080,4
8.0,HSRPS7,[4254],[4254],[],"[2166, 2369, 3108, 4254, 6734]",7505,1,7504,1,0,7500,4
8.0,HSSAA1B,[],[],[],"[1543, 3845]",4815,0,4815,0,0,4813,2
8.0,HSSHBG,[],[],[],"[472, 696, 1058, 1551, 1938, 2205, 3148]",3802,0,3802,0,0,3795,7
8.0,HSSSPN1AG,[],[],[],"[1343, 1635, 1809, 3360, 3491]",4088,0,4088,0,0,4083,5
8.0,HSSURF3,[2048],[2048],[],"[284, 1033, 1692, 2048, 2321, 2729, 3074]",3407,1,3406,1,0,3400,6
8.0,HSTNFB,[],[],[],"[1375, 1567]",3029,0,3029,0,0,3027,2
8.0,HSTPI1G,[3181],[3181],[],"[746, 2035, 2231, 2438, 2821, 3181]",4987,1,4986,1,0,4981,5
8.0,HSTUBAG,[3759],[],[3759],"[536, 2287, 2584]",4079,1,4078,0,1,4075,3
8.0,HSU01102,[],[],[],"[668, 3896]",4987,0,4987,0,0,4985,2
8.0,HSU04357,[],[],[],"[97, 1342]",2074,0,2074,0,0,2072,2
8.0,HSU04636,"[1018, 2996]","[1018, 2996]",[],"[1018, 1935, 2199, 2996, 3608, 4424, 4790, 5359, 6008]",9445,2,9443,2,0,9436,7
8.0,HSU05259,[],[],[],"[782, 2685, 3045, 4128]",5662,0,5662,0,0,5658,4
8.0,HSU07807,[],[],[],"[757, 3386]",4831,0,4831,0,0,4829,2
8.0,HSU07983,[],[],[],[390],1418,0,1418,0,0,1417,1
8.0,HSU08198,[],[],[],"[583, 895, 1124, 1316, 1689, 1811]",2336,0,2336,0,0,2330,6
8.0,HSU12421,[],[],[],"[311, 2080]",4250,0,4250,0,0,4248,2
8.0,HSUBR,[1589],[1589],[],"[1589, 2324]",3287,1,3286,1,0,3285,1
8.0,HSXBXVIII,"[473, 1189, 6115]",[],"[473, 1189, 6115]","[11405, 11589, 11843, 12085]",12630,3,12627,0,3,12623,4
8.0,HSZNGP1,[],[],[],"[518, 4718, 8313]",9815,0,9815,0,0,9812,3
8.0,HUMADAG,[19292],[19292],[],"[4064, 19292, 26467, 29052, 29939, 31304, 32497, 32675, 32916, 34484, 35203]",36733,1,36732,1,0,36722,10
8.0,HUMADPRF02,[],[],[],"[359, 1308, 1650]",5159,0,5159,0,0,5156,3
8.0,HUMAPEXN,[],[],[],"[1465, 1863, 2622]",3722,0,3722,0,0,3719,3
8.0,HUMAPOCII,[],[],[],"[2995, 3321]",4332,0,4332,0,0,4330,2
8.0,HUMAPOE4,[3200],[3200],[],"[1914, 3200]",5507,1,5506,1,0,5505,1
8.0,HUMATPGG,[],[],[],"[1445, 1727, 1902, 2677, 4293, 4749, 5307, 6118, 6534, 6749, 7456, 8198, 9436, 9672, 9946, 10190, 11405, 12074, 13663, 14100, 14276]",15107,0,15107,0,0,15086,21
8.0,HUMBETGLOA,[],[],[],"[958, 1311]",2994,0,2994,0,0,2992,2
8.0,HUMBETGLOB,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
8.0,HUMBETGLOC,[],[],[],"[958, 1311]",2994,0,2994,0,0,2992,2
8.0,HUMBETGLOD,[],[],[],"[958, 1311]",2994,0,2994,0,0,2992,2
8.0,HUMBETGLOE,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
8.0,HUMBETGLOF,[],[],[],"[958, 1311]",2994,0,2994,0,0,2992,2
8.0,HUMBETGLOG,[],[],[],"[958, 1311]",2994,0,2994,0,0,2992,2
8.0,HUMBETGLOH,[],[],[],"[958, 1311]",2994,0,2994,0,0,2992,2
8.0,HUMBETGLOI,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
8.0,HUMBETGLOJ,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
8.0,HUMBETGLOK,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
8.0,HUMBETGLOL,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
8.0,HUMBETGLOM,[],[],[],"[955, 1308]",2991,0,2991,0,0,2989,2
8.0,HUMBETGLON,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
8.0,HUMBETGLOO,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
8.0,HUMBETGLOP,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
8.0,HUMBETGLOR,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
8.0,HUMCBRG,[1220],[1220],[],"[567, 1220]",3318,1,3317,1,0,3316,1
8.0,HUMCHYMASE,[],[],[],"[5216, 6037, 6922, 7363]",8107,0,8107,0,0,8103,4
8.0,HUMCP21OH,[],[],[],"[947, 1134, 1571, 1780, 1970, 2158, 2528, 2907, 3094]",4034,0,4034,0,0,4025,9
8.0,HUMCP21OHC,[],[],[],"[948, 1135, 1572, 1781, 1971, 2159, 2529, 2908, 3096]",4036,0,4036,0,0,4027,9
8.0,HUMCS1,[],[],[],"[565, 991, 1334, 1591]",2293,0,2293,0,0,2289,4
8.0,HUMCS3,[],[],[],"[566, 991, 1334, 1588]",2732,0,2732,0,0,2728,4
8.0,HUMCSN2A,[5747],[5747],[],"[4855, 5747, 6747, 6887, 8522]",10600,1,10599,1,0,10595,4
8.0,HUMCSPA,"[982, 3691]",[982],[3691],"[982, 2276, 2929, 3392]",4783,2,4781,1,1,4778,3
8.0,HUMCTLA1,[988],[988],[],"[988, 2179, 2770, 3236]",4520,1,4519,1,0,4516,3
8.0,HUMDEF5A,[],[],[],[1571],2872,0,2872,0,0,2871,1
8.0,HUMDZA2G,[],[],[],"[5389, 9590, 13183]",14686,0,14686,0,0,14683,3
8.0,HUMELAFIN,[326],[326],[],[326],1870,1,1869,1,0,1869,0
8.0,HUMEPOHYDD,[],[],[],"[5656, 8696, 15620, 16085, 16775, 19204, 21354]",24782,0,24782,0,0,24775,7
8.0,HUMG0S24B,[631],[631],[],[631],3127,1,3126,1,0,3126,0
8.0,HUMG0S8PP,[],[],[],"[2682, 3768, 3932, 4646]",7337,0,7337,0,0,7333,4
8.0,HUMGAD45A,[2596],[2596],[],"[2596, 3184, 3645]",5370,1,5369,1,0,5367,2
8.0,HUMGARE,[],[],[],"[810, 2239, 2653, 3118]",4746,0,4746,0,0,4742,4
8.0,HUMGCK,[],[],[],"[1188, 3360, 3882, 4312, 4806, 5015, 5452, 5964, 6475]",7519,0,7519,0,0,7510,9
8.0,HUMGFP40H,[],[],[],"[910, 1058, 1173, 2593]",4371,0,4371,0,0,4367,4
8.0,HUMGHG,"[689, 3398]",[689],[3398],"[689, 1983, 2636, 3099]",4444,2,4442,1,1,4439,3
8.0,HUMGHN,[],[],[],"[569, 989, 1316, 1574]",2649,0,2649,0,0,2645,4
8.0,HUMGHV,[],[],[],"[566, 998, 1328, 1584]",2652,0,2652,0,0,2648,4
8.0,HUMGSTM4A,[],[],[],"[777, 1139, 1631, 2024, 2225, 3262, 3463]",6074,0,6074,0,0,6067,7
8.0,HUMHMGIY,[],[],[],"[4660, 6544, 7270]",10098,0,10098,0,0,10095,3
8.0,HUMHOX13G,[],[],[],[811],3062,0,3062,0,0,3061,1
8.0,HUMHPARS1,[],[],[],"[1046, 2632, 3020, 3855, 4744, 5577]",11543,0,11543,0,0,11537,6
8.0,HUMIBP3,[6617],[6617],[],"[2441, 5953, 6617]",10876,1,10875,1,0,10873,2
8.0,HUMIDS,[],[],[],"[1160, 2038, 2882, 5244, 8086, 9847, 15879, 19268]",36837,0,36837,0,0,36829,8
8.0,HUMIGERA,"[1797, 5168]","[1797, 5168]",[],"[1342, 1797, 3105, 5168]",7651,2,7649,2,0,7647,2
8.0,HUMIL2RGA,[],[],[],"[203, 735, 1128, 1476, 2402, 3031, 3353]",4030,0,4030,0,0,4023,7
8.0,HUMIL4A,[1306],[1306],[],"[1306, 1626, 7003]",9892,1,9891,1,0,9889,2
8.0,HUMIRBPG,[3550],[],[3550],"[3181, 5157, 7160]",9703,1,9702,0,1,9699,3
8.0,HUMLHDC,"[18382, 18855]",[18382],[18855],"[7415, 9773, 14605, 15584, 18382, 18782, 19312, 20300, 20482, 24666, 29773]",32343,2,32341,1,1,32331,10
8.0,HUMLUCT,[2861],[2861],[],"[1550, 2505, 2861]",3288,1,3287,1,0,3285,2
8.0,HUMLYTOXBB,[],[],[],"[2934, 3376, 3631]",6297,0,6297,0,0,6294,3
8.0,HUMMCHEMP,[],[],[],"[674, 1590]",2756,0,2756,0,0,2754,2
8.0,HUMMET2,[],[],[],"[866, 1233]",1695,0,1695,0,0,1693,2
8.0,HUMMGPA,[],[],[],"[3516, 5093, 6334]",7726,0,7726,0,0,7723,3
8.0,HUMMIF,[],[],[],"[1281, 1643]",2159,0,2159,0,0,2157,2
