Threshold,Locus,Predict Sites,Positive Sites,Negative Sites,Actual Donor Sites,Predict Num,Predict Positive Num,Predict Negative Num,TP,FP,TN,FN
3.0,ASYRVISP,"[99, 260, 625, 634, 656, 909, 1042, 1166, 1305, 1335, 1419, 1569, 1585, 1916, 2021]","[625, 1042, 1335, 1585, 1916]","[99, 260, 634, 656, 909, 1166, 1305, 1419, 1569, 2021]","[625, 1042, 1335, 1585, 1916]",2222,15,2207,5,10,2207,0
3.0,ATREGLOBIN,"[221, 237, 474, 541, 588, 604, 935, 1187, 1199, 1267, 1295, 1314, 1318, 1407, 1463]","[237, 588]","[221, 474, 541, 604, 935, 1187, 1199, 1267, 1295, 1314, 1318, 1407, 1463]","[237, 588]",1692,15,1677,2,13,1677,0
3.0,BABAPOE,"[33, 60, 198, 267, 272, 481, 486, 550, 754, 897, 1080, 1374, 1702, 1953, 2109, 2262, 2593, 2668, 2803, 2847, 2881, 3615, 3648, 3916, 3978, 3990, 3999, 4131, 4288]","[897, 2847]","[33, 60, 198, 267, 272, 481, 486, 550, 754, 1080, 1374, 1702, 1953, 2109, 2262, 2593, 2668, 2803, 2881, 3615, 3648, 3916, 3978, 3990, 3999, 4131, 4288]","[897, 2847]",4755,29,4726,2,27,4726,0
3.0,BATROX,"[222, 237, 341, 875, 1839, 2032, 2078, 2307, 2428, 2446, 2471, 2890, 2959, 3011, 3183, 3556, 3593, 3849, 3878, 3924, 3967, 3975, 3979, 4110, 4276, 4495, 4705, 4836, 5035, 5085, 5123, 5204, 5790, 5831, 6111, 6449, 6775, 6789, 6874, 6955, 7378, 7567, 7655, 7789, 7992]","[341, 3011, 5035, 6955]","[222, 237, 875, 1839, 2032, 2078, 2307, 2428, 2446, 2471, 2890, 2959, 3183, 3556, 3593, 3849, 3878, 3924, 3967, 3975, 3979, 4110, 4276, 4495, 4705, 4836, 5085, 5123, 5204, 5790, 5831, 6111, 6449, 6775, 6789, 6874, 7378, 7567, 7655, 7789, 7992]","[341, 3011, 5035, 6955]",8093,45,8048,4,41,8048,0
3.0,BCHEGLOBIN,"[221, 237, 469, 536, 583, 599, 1060, 1184, 1196, 1200, 1264, 1311, 1315, 1412, 1468]","[237, 583]","[221, 469, 536, 599, 1060, 1184, 1196, 1200, 1264, 1311, 1315, 1412, 1468]","[237, 583]",1698,15,1683,2,13,1683,0
3.0,BOVANPA,"[334, 433, 598, 858, 1299]","[433, 858]","[334, 598, 1299]","[433, 858]",1762,5,1757,2,3,1757,0
3.0,BOVCOX7AL,"[16, 295, 469, 679, 936, 1056, 1484, 1497, 1501, 1540, 1826, 2141, 2351, 2432, 2470, 2630, 2812, 2867, 2874, 3003, 3047, 3328, 3627, 3721, 3969, 4284, 4555, 5049, 5377, 5521, 5699, 5934, 6089, 6167, 6500]","[1540, 2812, 5049]","[16, 295, 469, 679, 936, 1056, 1484, 1497, 1501, 1826, 2141, 2351, 2432, 2470, 2630, 2867, 2874, 3003, 3047, 3328, 3627, 3721, 3969, 4284, 4555, 5377, 5521, 5699, 5934, 6089, 6167, 6500]","[1540, 2812, 5049]",6850,35,6815,3,32,6815,0
3.0,BOVGAS,"[192, 406, 751, 806, 996]",[751],"[192, 406, 806, 996]",[751],1059,5,1054,1,4,1054,0
3.0,BOVIAP,"[174, 320, 437, 457, 533, 602, 926, 1080, 1116, 1318, 1568, 1764, 1835, 1895, 1994, 2033, 2057, 2107, 2159, 2200, 2269, 2354, 2504, 2646, 2670, 2674, 2725, 2734, 2756, 2784, 2793, 2804, 2864, 2999, 3024, 3092, 3157, 3352, 3392, 3420, 3440, 3535, 3667, 3782, 3844, 3996, 4009, 4024, 4731, 5074, 5136, 5199, 5241, 5262, 5290]","[1568, 1764, 1994, 2354, 2999, 3157, 3392, 3667, 3996]","[174, 320, 437, 457, 533, 602, 926, 1080, 1116, 1318, 1835, 1895, 2033, 2057, 2107, 2159, 2200, 2269, 2504, 2646, 2670, 2674, 2725, 2734, 2756, 2784, 2793, 2804, 2864, 3024, 3092, 3352, 3420, 3440, 3535, 3782, 3844, 4009, 4024, 4731, 5074, 5136, 5199, 5241, 5262, 5290]","[1568, 1764, 1994, 2354, 2606, 2999, 3157, 3392, 3667, 3996]",5392,55,5337,9,46,5336,1
3.0,BOVIRBP,"[129, 552, 888, 936, 994, 1284, 1482, 1509, 1584, 1812, 1948, 2004, 2331, 2388, 2586, 2649, 2769, 2928, 3090, 3174, 3723, 3801, 3895, 4176, 4212, 4571, 4806, 4970, 4983, 5048, 5349, 5507, 5595, 5643, 5761, 5857, 6214, 6271, 6494, 6540, 6779, 7019, 7416, 7514, 7669, 7699, 7773, 8920, 8937, 9058, 9190, 9309, 9426, 9435, 9959, 10082, 10191, 10443, 10749, 10841, 10914, 10997, 11020, 11753]","[3174, 5595, 7699]","[129, 552, 888, 936, 994, 1284, 1482, 1509, 1584, 1812, 1948, 2004, 2331, 2388, 2586, 2649, 2769, 2928, 3090, 3723, 3801, 3895, 4176, 4212, 4571, 4806, 4970, 4983, 5048, 5349, 5507, 5643, 5761, 5857, 6214, 6271, 6494, 6540, 6779, 7019, 7416, 7514, 7669, 7773, 8920, 8937, 9058, 9190, 9309, 9426, 9435, 9959, 10082, 10191, 10443, 10749, 10841, 10914, 10997, 11020, 11753]","[3174, 5595, 7699]",11786,64,11722,3,61,11722,0
3.0,BOVLHB,"[244, 419, 453, 592, 615, 749, 761, 803, 875, 944, 1057, 1062, 1272, 1401, 1460]","[803, 1272]","[244, 419, 453, 592, 615, 749, 761, 875, 944, 1057, 1062, 1401, 1460]","[803, 1272]",1857,15,1842,2,13,1842,0
3.0,BOVLYSOZMA,"[70, 322, 397, 944, 1707, 2089, 2115, 2268, 2374, 2819, 2872, 2973, 3039, 3078, 3208, 3255, 3424, 3672, 3767, 4066, 4100, 4245, 4372, 4417, 4694, 5256, 5771, 5936, 5955, 6103, 6973, 7260, 7512, 7741, 7928, 8112, 8632, 8654, 8685, 9056, 9247, 9304, 9437, 9453, 9603, 9662, 10062, 10409, 10777, 10799]","[3039, 5771, 8654]","[70, 322, 397, 944, 1707, 2089, 2115, 2268, 2374, 2819, 2872, 2973, 3078, 3208, 3255, 3424, 3672, 3767, 4066, 4100, 4245, 4372, 4417, 4694, 5256, 5936, 5955, 6103, 6973, 7260, 7512, 7741, 7928, 8112, 8632, 8685, 9056, 9247, 9304, 9437, 9453, 9603, 9662, 10062, 10409, 10777, 10799]","[3039, 5771, 8654]",12215,50,12165,3,47,12165,0
3.0,BOVLYSOZMB,"[35, 90, 140, 215, 461, 646, 696, 739, 1229, 1662, 1890, 1993, 2453, 2506, 2607, 2673, 2843, 2907, 3007, 3414, 3717, 3743, 4005, 4056, 4135, 4797, 5148, 5241, 5478, 5594, 5708, 5732, 5934, 6190, 6212, 6557, 6683, 6722, 6807, 6895, 6917, 6928, 7058, 7118, 7511, 7862, 8185, 8354, 9094, 9580, 9988, 10002, 10007]","[2673, 4005, 6212]","[35, 90, 140, 215, 461, 646, 696, 739, 1229, 1662, 1890, 1993, 2453, 2506, 2607, 2843, 2907, 3007, 3414, 3717, 3743, 4056, 4135, 4797, 5148, 5241, 5478, 5594, 5708, 5732, 5934, 6190, 6557, 6683, 6722, 6807, 6895, 6917, 6928, 7058, 7118, 7511, 7862, 8185, 8354, 9094, 9580, 9988, 10002, 10007]","[2673, 4005, 6212]",10205,53,10152,3,50,10152,0
3.0,BOVLYSOZMC,"[304, 685, 738, 839, 905, 1086, 1131, 1274, 1708, 2107, 2323, 2933, 3388, 3749, 3910, 4172, 4194, 4462, 4801, 4908, 4941, 4964, 5325, 5429, 6235, 6245, 6302, 7479]","[905, 2323, 4194]","[304, 685, 738, 839, 1086, 1131, 1274, 1708, 2107, 2933, 3388, 3749, 3910, 4172, 4462, 4801, 4908, 4941, 4964, 5325, 5429, 6235, 6245, 6302, 7479]","[905, 2323, 4194]",8044,28,8016,3,25,8016,0
3.0,BOVMYF5A,"[273, 557, 698, 827, 1095, 1398, 1433, 1446, 1463, 1625, 1824, 1852, 2273, 2815, 2895, 2918, 3085, 3107, 3199, 3272, 3947, 4171, 4402, 4537, 4583, 4629, 4829, 4851]","[698, 1625]","[273, 557, 827, 1095, 1398, 1433, 1446, 1463, 1824, 1852, 2273, 2815, 2895, 2918, 3085, 3107, 3199, 3272, 3947, 4171, 4402, 4537, 4583, 4629, 4829, 4851]","[698, 1625]",5212,28,5184,2,26,5184,0
3.0,BRHOX22,"[530, 542, 574, 600, 824, 843, 1122, 1431, 1815, 2301, 2493, 2572, 3018, 3122, 3227, 3304]",[1431],"[530, 542, 574, 600, 824, 843, 1122, 1815, 2301, 2493, 2572, 3018, 3122, 3227, 3304]",[1431],3435,16,3419,1,15,3419,0
3.0,BRHOX34A,"[60, 64, 460, 588, 613, 764, 981, 1190, 1359, 1751, 1791, 1819, 2191, 2313, 2441, 2675, 2903, 2963, 3491]",[981],"[60, 64, 460, 588, 613, 764, 1190, 1359, 1751, 1791, 1819, 2191, 2313, 2441, 2675, 2903, 2963, 3491]",[981],3491,19,3472,1,18,3472,0
3.0,BRU12895,"[674, 793, 799, 1135, 1526, 1630, 1644, 1651, 1986, 1998, 2140, 2232, 2341, 2827]",[1135],"[674, 793, 799, 1526, 1630, 1644, 1651, 1986, 1998, 2140, 2232, 2341, 2827]",[1135],3233,14,3219,1,13,3219,0
3.0,BTATPAAA,"[55, 296, 565, 740, 826, 908, 1111, 1146, 1166, 1200, 1229, 2314, 2377, 2501, 2615, 2702, 2761, 2777, 2781, 2829, 2912, 3383, 3387, 3630, 3707, 3951, 4106, 4183, 4188, 4511, 4854, 5110, 5345, 5350, 5492, 5496, 5556, 5709, 5729, 5886, 5953, 5984, 6155, 6315, 6337, 6472, 6865, 6975, 6990, 7098, 7151, 7445, 7693, 7770, 7885, 7915, 8023, 8311, 8394, 8748, 8831, 9129, 9158, 9211, 9527, 9733, 9844, 9848]","[740, 2314, 3707, 5729, 5984, 6337, 7151, 7770, 8023, 9129]","[55, 296, 565, 826, 908, 1111, 1146, 1166, 1200, 1229, 2377, 2501, 2615, 2702, 2761, 2777, 2781, 2829, 2912, 3383, 3387, 3630, 3951, 4106, 4183, 4188, 4511, 4854, 5110, 5345, 5350, 5492, 5496, 5556, 5709, 5886, 5953, 6155, 6315, 6472, 6865, 6975, 6990, 7098, 7445, 7693, 7885, 7915, 8311, 8394, 8748, 8831, 9158, 9211, 9527, 9733, 9844, 9848]","[740, 2314, 3707, 5729, 5984, 6337, 6827, 7151, 7770, 8023, 9129]",9908,68,9840,10,58,9839,1
3.0,BTEBGL2,"[201, 294, 310, 327, 414, 611, 658, 766, 920, 1129, 1171, 1254]","[310, 658]","[201, 294, 327, 414, 611, 766, 920, 1129, 1171, 1254]","[310, 658]",1834,12,1822,2,10,1822,0
3.0,BTEBGL4,"[4, 201, 294, 310, 327, 544, 611, 658, 763, 815, 1128]","[310, 658]","[4, 201, 294, 327, 544, 611, 763, 815, 1128]","[310, 658]",1829,11,1818,2,9,1818,0
3.0,BTGL01,"[98, 176, 327, 349, 365, 369, 503, 711, 873, 894, 910, 961, 1008, 1439]","[365, 1008]","[98, 176, 327, 349, 369, 503, 711, 873, 894, 910, 961, 1439]","[365, 1008]",2041,14,2027,2,12,2027,0
3.0,BTHOR02,"[16, 169, 484, 939, 975, 1123, 1186, 1230, 1268, 1920, 1936]","[484, 1920]","[16, 169, 939, 975, 1123, 1186, 1230, 1268, 1936]","[484, 1920]",2420,11,2409,2,9,2409,0
3.0,BTKER6B,"[198, 826, 1008, 1074, 1160, 1331, 1355, 1593, 1602, 1678, 1820, 1830, 1836, 1925, 2044, 2171, 2219, 2300, 2346, 2559, 2618, 2913, 2926, 3070, 3184, 3530, 3626, 4056, 4192, 4335, 4666, 5608, 5686]","[1678, 2559, 3070, 3530, 4056, 4666]","[198, 826, 1008, 1074, 1160, 1331, 1355, 1593, 1602, 1820, 1830, 1836, 1925, 2044, 2171, 2219, 2300, 2346, 2618, 2913, 2926, 3184, 3626, 4192, 4335, 5608, 5686]","[1678, 2559, 3070, 3315, 3530, 4056, 4666]",5719,33,5686,6,27,5685,1
3.0,BTSPDNA,"[84, 177, 648, 685, 960, 1054, 1541, 1546, 1563, 1682, 1713, 1876, 2123]",[1541],"[84, 177, 648, 685, 960, 1054, 1546, 1563, 1682, 1713, 1876, 2123]",[1541],2149,13,2136,1,12,2136,0
3.0,BTSVSP109,"[52, 353, 554, 799, 826, 1122, 1357, 1452, 1604, 1608, 2189, 2258, 2359, 2387, 2555, 2834, 2853, 2863, 3139, 3457, 3573, 3984, 4068, 4199, 4469, 4688, 5292, 5315, 5411, 5643, 5667, 5767, 6016, 6096, 6131, 6164, 6200, 6240, 6451, 6730]","[2359, 3984, 5292]","[52, 353, 554, 799, 826, 1122, 1357, 1452, 1604, 1608, 2189, 2258, 2387, 2555, 2834, 2853, 2863, 3139, 3457, 3573, 4068, 4199, 4469, 4688, 5315, 5411, 5643, 5667, 5767, 6016, 6096, 6131, 6164, 6200, 6240, 6451, 6730]","[2359, 3984, 5292]",6949,40,6909,3,37,6909,0
3.0,BTTNP2G,"[24, 28, 125, 710, 774, 847, 852, 1029, 1115, 1326, 1342, 1716]",[774],"[24, 28, 125, 710, 847, 852, 1029, 1115, 1326, 1342, 1716]",[774],1842,12,1830,1,11,1830,0
3.0,BTU02285,"[21, 248, 434, 637, 996, 1139, 1238, 1445, 1476, 1620, 1858, 2118, 2131, 2137, 2334, 2341, 2347, 2367, 2438, 2481, 2825, 2873, 2888, 2936, 2980, 3100, 3112, 3792, 3866, 3906, 4169, 4222, 4325, 4487, 4711, 4780, 4950, 5056, 5087, 5240, 5654, 6024, 6075]","[3792, 4222, 4487, 4780, 5056]","[21, 248, 434, 637, 996, 1139, 1238, 1445, 1476, 1620, 1858, 2118, 2131, 2137, 2334, 2341, 2347, 2367, 2438, 2481, 2825, 2873, 2888, 2936, 2980, 3100, 3112, 3866, 3906, 4169, 4325, 4711, 4950, 5087, 5240, 5654, 6024, 6075]","[3792, 4222, 4487, 4780, 5056]",6389,43,6346,5,38,6346,0
3.0,CALEGLOBIM,"[220, 236, 345, 473, 540, 587, 603, 934, 1062, 1185, 1197, 1201, 1265, 1293, 1312, 1316, 1406]","[236, 587]","[220, 345, 473, 540, 603, 934, 1062, 1185, 1197, 1201, 1265, 1293, 1312, 1316, 1406]","[236, 587]",1691,17,1674,2,15,1674,0
3.0,CBUEGLOBIM,"[220, 236, 345, 473, 540, 587, 603, 874, 934, 1062, 1185, 1197, 1201, 1265, 1293, 1312, 1316, 1406]","[236, 587]","[220, 345, 473, 540, 603, 874, 934, 1062, 1185, 1197, 1201, 1265, 1293, 1312, 1316, 1406]","[236, 587]",1691,18,1673,2,16,1673,0
3.0,CCALAC,"[203, 436, 440, 745, 797, 932, 945, 997, 1014, 1128, 1138, 1178, 1252, 1358, 1763, 1798, 1852, 1994, 2409, 2603, 2646, 2916, 2958, 2973, 3275, 3279, 3333, 3397, 3499]","[1358, 1852, 2409]","[203, 436, 440, 745, 797, 932, 945, 997, 1014, 1128, 1138, 1178, 1252, 1763, 1798, 1994, 2603, 2646, 2916, 2958, 2973, 3275, 3279, 3333, 3397, 3499]","[1358, 1852, 2409]",3620,29,3591,3,26,3591,0
3.0,CCBEGLOBIM,"[221, 237, 473, 540, 587, 603, 939, 1191, 1203, 1207, 1271, 1318, 1322, 1414, 1470]","[237, 587]","[221, 473, 540, 603, 939, 1191, 1203, 1207, 1271, 1318, 1322, 1414, 1470]","[237, 587]",1696,15,1681,2,13,1681,0
3.0,CCBEGLOBIN,"[222, 238, 475, 542, 589, 605, 940, 1070, 1194, 1206, 1210, 1274, 1321, 1325, 1417, 1473]","[238, 589]","[222, 475, 542, 605, 940, 1070, 1194, 1206, 1210, 1274, 1321, 1325, 1417, 1473]","[238, 589]",1699,16,1683,2,14,1683,0
3.0,CCGHG,"[283, 592, 706, 863, 1051, 1281, 1389, 1778, 1818, 2205, 2305]","[283, 706, 1051, 1778]","[592, 863, 1281, 1389, 1818, 2205, 2305]","[283, 706, 1051, 1778]",2831,11,2820,4,7,2820,0
3.0,CCGONBS1,"[197, 317, 431, 844, 1599, 1649, 1767, 1974, 2072, 2195, 2286, 2401, 2688]","[1767, 2072]","[197, 317, 431, 844, 1599, 1649, 1974, 2195, 2286, 2401, 2688]","[1767, 2072]",3464,13,3451,2,11,3451,0
3.0,CCGONBS2,"[192, 313, 433, 632, 840, 1617, 1667, 1785, 1993, 2091, 2213, 2344, 2419, 2707, 3442]","[1785, 2091]","[192, 313, 433, 632, 840, 1617, 1667, 1993, 2213, 2344, 2419, 2707, 3442]","[1785, 2091]",3483,15,3468,2,13,3468,0
3.0,CCGTHA1,"[26, 166, 302, 390, 644, 680, 1104]",[302],"[26, 166, 390, 644, 680, 1104]","[302, 572]",1145,7,1138,1,6,1137,1
3.0,CCT64CLU,"[274, 516, 563, 1060, 1176, 1467, 1644, 1664, 1705, 1721, 1822, 1873, 2667, 2757, 2761, 2766, 2993, 3005, 3496, 3833, 3893, 4436, 4510, 4514, 4518, 4565, 4572, 4577, 4600, 4643, 4836, 4891, 4930, 5065, 5272, 5337, 5528, 5534, 5659, 5874, 5939, 6121, 6277]","[1644, 2757, 3005, 3496, 4514, 5272, 5659]","[274, 516, 563, 1060, 1176, 1467, 1664, 1705, 1721, 1822, 1873, 2667, 2761, 2766, 2993, 3833, 3893, 4436, 4510, 4518, 4565, 4572, 4577, 4600, 4643, 4836, 4891, 4930, 5065, 5337, 5528, 5534, 5874, 5939, 6121, 6277]","[1644, 2757, 3005, 3496, 4514, 5272, 5659]",6278,43,6235,7,36,6235,0
3.0,CEPPINS,"[245, 464, 490, 858, 1106, 1399, 1424, 1509, 1513, 1517, 1615, 1760, 1878]",[858],"[245, 464, 490, 1106, 1399, 1424, 1509, 1513, 1517, 1615, 1760, 1878]",[858],1902,13,1889,1,12,1889,0
3.0,CHBLG,"[21, 166, 270, 698, 928, 932, 1284, 1425, 1465, 1472, 1479, 1638, 2301, 2308, 2564, 2672, 2807, 2950, 3030, 3090, 3149, 3207, 3390, 3640, 3788, 3794, 4019, 4122, 4266, 4298, 4302, 4357, 4700, 4861, 4919, 4985, 5246, 5306, 5349, 5416, 5461, 5573, 5619, 5756, 5846, 6025, 6131, 6255, 6280, 6323, 6336, 6376, 6520, 6535, 6539, 6555, 6629, 6907, 7208, 7577, 7664, 7846]","[3090, 4019, 5246, 6025]","[21, 166, 270, 698, 928, 932, 1284, 1425, 1465, 1472, 1479, 1638, 2301, 2308, 2564, 2672, 2807, 2950, 3030, 3149, 3207, 3390, 3640, 3788, 3794, 4122, 4266, 4298, 4302, 4357, 4700, 4861, 4919, 4985, 5306, 5349, 5416, 5461, 5573, 5619, 5756, 5846, 6131, 6255, 6280, 6323, 6336, 6376, 6520, 6535, 6539, 6555, 6629, 6907, 7208, 7577, 7664, 7846]","[2285, 3090, 4019, 5246, 6025]",8081,62,8019,4,58,8018,1
3.0,CHEBGLI,"[456, 570, 599, 795, 844, 862, 909, 1213, 1599, 1821, 1868]","[570, 909]","[456, 599, 795, 844, 862, 1213, 1599, 1821, 1868]","[570, 909]",2206,11,2195,2,9,2195,0
3.0,CHEBGLII,"[217, 454, 547, 563, 580, 798, 912, 923, 1020, 1049, 1072, 1383, 1426, 2084, 2213]","[563, 912]","[217, 454, 547, 580, 798, 923, 1020, 1049, 1072, 1383, 1426, 2084, 2213]","[563, 912]",2260,15,2245,2,13,2245,0
3.0,CHKALDB,"[535, 606, 796, 1062, 1385, 1452, 1488, 1506, 1801, 1912, 1922, 1927, 2015, 2460, 2629, 2874, 2878, 2952, 3077, 3115, 3135, 3560, 4004, 4046, 4388, 4462, 4802, 4853, 5731, 5748, 6172, 6392, 6452, 6652, 6664, 6955, 6960, 6983, 7265, 7360, 7487, 7504, 7518, 7523, 7600, 8170, 8186, 8617, 9185, 9313, 9485, 9577, 9626, 10415, 10577, 10705, 10844, 11487]","[6172, 6664, 6955, 7265, 8186, 9185]","[535, 606, 796, 1062, 1385, 1452, 1488, 1506, 1801, 1912, 1922, 1927, 2015, 2460, 2629, 2874, 2878, 2952, 3077, 3115, 3135, 3560, 4004, 4046, 4388, 4462, 4802, 4853, 5731, 5748, 6392, 6452, 6652, 6960, 6983, 7360, 7487, 7504, 7518, 7523, 7600, 8170, 8617, 9313, 9485, 9577, 9626, 10415, 10577, 10705, 10844, 11487]","[6172, 6664, 6955, 7265, 8186, 8842, 9185]",11644,58,11586,6,52,11585,1
3.0,CHKAPOII,"[64, 136, 282, 787, 1000, 1090, 1246, 1328, 1339, 1532, 1626, 1839, 1891, 1901, 2131, 2320, 2620, 2798, 3243, 3317, 3381, 3444, 3509, 3771, 3820, 3906, 3946, 3952, 3957, 3975, 4017, 4026, 4047, 4340, 4488, 4492]","[3317, 3820]","[64, 136, 282, 787, 1000, 1090, 1246, 1328, 1339, 1532, 1626, 1839, 1891, 1901, 2131, 2320, 2620, 2798, 3243, 3381, 3444, 3509, 3771, 3906, 3946, 3952, 3957, 3975, 4017, 4026, 4047, 4340, 4488, 4492]","[3317, 3820]",4954,36,4918,2,34,4918,0
3.0,CHKDPCP,"[276, 347, 364, 637, 1624, 1878, 1890]",[637],"[276, 347, 364, 1624, 1878, 1890]",[637],1903,7,1896,1,6,1896,0
3.0,CHKMAX,"[27, 121, 281, 517, 632, 727, 785, 789, 974, 978, 1236, 1299, 1816, 2115, 2127, 2190, 2200, 2291, 2313, 2372, 2435, 2499, 2639, 2712, 2716, 2761, 2832, 2882, 2958, 3030, 3052, 3090, 3172, 3189, 3273, 3327, 3400, 3764, 3768, 3928, 4050, 4063, 4079, 4295, 4931, 5130, 5134, 5173, 5407]","[2127, 2291, 3928, 4295]","[27, 121, 281, 517, 632, 727, 785, 789, 974, 978, 1236, 1299, 1816, 2115, 2190, 2200, 2313, 2372, 2435, 2499, 2639, 2712, 2716, 2761, 2832, 2882, 2958, 3030, 3052, 3090, 3172, 3189, 3273, 3327, 3400, 3764, 3768, 4050, 4063, 4079, 4931, 5130, 5134, 5173, 5407]","[2127, 2291, 3928, 4295]",5691,49,5642,4,45,5642,0
