Threshold,Locus,Predict Sites,Positive Sites,Negative Sites,Actual Donor Sites,Predict Num,Predict Positive Num,Predict Negative Num,TP,FP,TN,FN
2.5,ASYRVISP,"[99, 260, 294, 625, 634, 656, 909, 1007, 1042, 1166, 1240, 1305, 1335, 1419, 1569, 1585, 1916, 1968, 2021, 2051]","[625, 1042, 1335, 1585, 1916]","[99, 260, 294, 634, 656, 909, 1007, 1166, 1240, 1305, 1419, 1569, 1968, 2021, 2051]","[625, 1042, 1335, 1585, 1916]",2222,20,2202,5,15,2202,0
2.5,ATREGLOBIN,"[221, 237, 271, 474, 541, 588, 604, 935, 1058, 1187, 1193, 1199, 1217, 1267, 1295, 1314, 1318, 1407, 1412, 1418, 1463]","[237, 588]","[221, 271, 474, 541, 604, 935, 1058, 1187, 1193, 1199, 1217, 1267, 1295, 1314, 1318, 1407, 1412, 1418, 1463]","[237, 588]",1692,21,1671,2,19,1671,0
2.5,BABAPOE,"[33, 60, 198, 267, 272, 408, 481, 486, 501, 550, 688, 754, 897, 1080, 1374, 1702, 1746, 1944, 1953, 1985, 2109, 2144, 2262, 2312, 2468, 2593, 2668, 2680, 2803, 2847, 2881, 3537, 3615, 3648, 3804, 3852, 3916, 3978, 3990, 3999, 4131, 4288]","[897, 2847]","[33, 60, 198, 267, 272, 408, 481, 486, 501, 550, 688, 754, 1080, 1374, 1702, 1746, 1944, 1953, 1985, 2109, 2144, 2262, 2312, 2468, 2593, 2668, 2680, 2803, 2881, 3537, 3615, 3648, 3804, 3852, 3916, 3978, 3990, 3999, 4131, 4288]","[897, 2847]",4755,42,4713,2,40,4713,0
2.5,BATROX,"[222, 237, 341, 769, 875, 1839, 1903, 1944, 2032, 2078, 2307, 2428, 2446, 2450, 2471, 2890, 2948, 2959, 3011, 3183, 3410, 3556, 3593, 3706, 3849, 3878, 3924, 3967, 3975, 3979, 4110, 4276, 4495, 4681, 4705, 4798, 4836, 5035, 5085, 5123, 5204, 5705, 5790, 5831, 6111, 6115, 6329, 6360, 6449, 6775, 6789, 6874, 6955, 7120, 7262, 7297, 7378, 7567, 7655, 7660, 7789, 7992]","[341, 3011, 5035, 6955]","[222, 237, 769, 875, 1839, 1903, 1944, 2032, 2078, 2307, 2428, 2446, 2450, 2471, 2890, 2948, 2959, 3183, 3410, 3556, 3593, 3706, 3849, 3878, 3924, 3967, 3975, 3979, 4110, 4276, 4495, 4681, 4705, 4798, 4836, 5085, 5123, 5204, 5705, 5790, 5831, 6111, 6115, 6329, 6360, 6449, 6775, 6789, 6874, 7120, 7262, 7297, 7378, 7567, 7655, 7660, 7789, 7992]","[341, 3011, 5035, 6955]",8093,62,8031,4,58,8031,0
2.5,BCHEGLOBIN,"[221, 237, 271, 469, 536, 583, 599, 1054, 1060, 1166, 1184, 1190, 1196, 1200, 1214, 1264, 1311, 1315, 1412, 1417, 1423, 1468]","[237, 583]","[221, 271, 469, 536, 599, 1054, 1060, 1166, 1184, 1190, 1196, 1200, 1214, 1264, 1311, 1315, 1412, 1417, 1423, 1468]","[237, 583]",1698,22,1676,2,20,1676,0
2.5,BOVANPA,"[334, 433, 598, 858, 1299, 1677, 1687]","[433, 858]","[334, 598, 1299, 1677, 1687]","[433, 858]",1762,7,1755,2,5,1755,0
2.5,BOVCOX7AL,"[16, 295, 322, 469, 679, 683, 936, 956, 1056, 1484, 1497, 1501, 1540, 1570, 1596, 1661, 1733, 1771, 1826, 1924, 1954, 2130, 2141, 2351, 2432, 2470, 2529, 2630, 2812, 2867, 2874, 3003, 3047, 3328, 3512, 3627, 3721, 3780, 3969, 4284, 4555, 4648, 4995, 5049, 5377, 5488, 5521, 5699, 5934, 6089, 6167, 6444, 6500, 6648]","[1540, 2812, 5049]","[16, 295, 322, 469, 679, 683, 936, 956, 1056, 1484, 1497, 1501, 1570, 1596, 1661, 1733, 1771, 1826, 1924, 1954, 2130, 2141, 2351, 2432, 2470, 2529, 2630, 2867, 2874, 3003, 3047, 3328, 3512, 3627, 3721, 3780, 3969, 4284, 4555, 4648, 4995, 5377, 5488, 5521, 5699, 5934, 6089, 6167, 6444, 6500, 6648]","[1540, 2812, 5049]",6850,54,6796,3,51,6796,0
2.5,BOVGAS,"[192, 406, 751, 806, 996]",[751],"[192, 406, 806, 996]",[751],1059,5,1054,1,4,1054,0
2.5,BOVIAP,"[174, 194, 320, 437, 457, 533, 602, 926, 1080, 1116, 1318, 1568, 1764, 1835, 1895, 1994, 2033, 2057, 2107, 2129, 2159, 2200, 2269, 2354, 2450, 2504, 2518, 2606, 2646, 2670, 2674, 2725, 2734, 2749, 2756, 2784, 2793, 2804, 2864, 2999, 3024, 3092, 3157, 3337, 3352, 3392, 3410, 3420, 3440, 3449, 3535, 3667, 3782, 3844, 3879, 3996, 4005, 4009, 4024, 4731, 5007, 5074, 5136, 5199, 5241, 5262, 5271, 5290, 5372]","[1568, 1764, 1994, 2354, 2606, 2999, 3157, 3392, 3667, 3996]","[174, 194, 320, 437, 457, 533, 602, 926, 1080, 1116, 1318, 1835, 1895, 2033, 2057, 2107, 2129, 2159, 2200, 2269, 2450, 2504, 2518, 2646, 2670, 2674, 2725, 2734, 2749, 2756, 2784, 2793, 2804, 2864, 3024, 3092, 3337, 3352, 3410, 3420, 3440, 3449, 3535, 3782, 3844, 3879, 4005, 4009, 4024, 4731, 5007, 5074, 5136, 5199, 5241, 5262, 5271, 5290, 5372]","[1568, 1764, 1994, 2354, 2606, 2999, 3157, 3392, 3667, 3996]",5392,69,5323,10,59,5323,0
2.5,BOVIRBP,"[129, 552, 888, 936, 994, 1284, 1434, 1482, 1509, 1584, 1629, 1812, 1896, 1948, 2004, 2331, 2388, 2586, 2649, 2769, 2928, 3042, 3090, 3174, 3723, 3801, 3895, 3914, 4136, 4176, 4189, 4212, 4571, 4582, 4806, 4970, 4983, 5048, 5131, 5349, 5507, 5595, 5643, 5761, 5857, 5876, 6214, 6271, 6292, 6475, 6494, 6540, 6779, 7019, 7126, 7206, 7416, 7514, 7665, 7669, 7699, 7773, 8915, 8920, 8937, 8968, 9058, 9190, 9214, 9309, 9426, 9435, 9603, 9775, 9794, 9959, 10082, 10191, 10443, 10749, 10841, 10914, 10997, 11020, 11326, 11753]","[3174, 5595, 7699]","[129, 552, 888, 936, 994, 1284, 1434, 1482, 1509, 1584, 1629, 1812, 1896, 1948, 2004, 2331, 2388, 2586, 2649, 2769, 2928, 3042, 3090, 3723, 3801, 3895, 3914, 4136, 4176, 4189, 4212, 4571, 4582, 4806, 4970, 4983, 5048, 5131, 5349, 5507, 5643, 5761, 5857, 5876, 6214, 6271, 6292, 6475, 6494, 6540, 6779, 7019, 7126, 7206, 7416, 7514, 7665, 7669, 7773, 8915, 8920, 8937, 8968, 9058, 9190, 9214, 9309, 9426, 9435, 9603, 9775, 9794, 9959, 10082, 10191, 10443, 10749, 10841, 10914, 10997, 11020, 11326, 11753]","[3174, 5595, 7699]",11786,86,11700,3,83,11700,0
2.5,BOVLHB,"[244, 419, 453, 592, 615, 749, 761, 803, 811, 875, 914, 944, 1005, 1057, 1062, 1272, 1401, 1460]","[803, 1272]","[244, 419, 453, 592, 615, 749, 761, 811, 875, 914, 944, 1005, 1057, 1062, 1401, 1460]","[803, 1272]",1857,18,1839,2,16,1839,0
2.5,BOVLYSOZMA,"[70, 322, 397, 944, 1430, 1581, 1707, 1810, 2089, 2115, 2263, 2268, 2374, 2758, 2819, 2872, 2973, 3039, 3078, 3208, 3255, 3424, 3672, 3767, 4000, 4066, 4100, 4163, 4245, 4290, 4372, 4417, 4694, 5256, 5360, 5771, 5936, 5955, 6103, 6433, 6864, 6932, 6973, 7196, 7212, 7260, 7327, 7512, 7741, 7928, 8112, 8211, 8632, 8654, 8681, 8685, 8811, 9056, 9247, 9304, 9437, 9453, 9603, 9662, 9715, 9951, 10062, 10409, 10777, 10799, 11050, 11634]","[3039, 5771, 8654]","[70, 322, 397, 944, 1430, 1581, 1707, 1810, 2089, 2115, 2263, 2268, 2374, 2758, 2819, 2872, 2973, 3078, 3208, 3255, 3424, 3672, 3767, 4000, 4066, 4100, 4163, 4245, 4290, 4372, 4417, 4694, 5256, 5360, 5936, 5955, 6103, 6433, 6864, 6932, 6973, 7196, 7212, 7260, 7327, 7512, 7741, 7928, 8112, 8211, 8632, 8681, 8685, 8811, 9056, 9247, 9304, 9437, 9453, 9603, 9662, 9715, 9951, 10062, 10409, 10777, 10799, 11050, 11634]","[3039, 5771, 8654]",12215,72,12143,3,69,12143,0
2.5,BOVLYSOZMB,"[35, 90, 140, 215, 261, 461, 646, 696, 739, 834, 941, 1229, 1432, 1662, 1681, 1885, 1890, 1993, 2453, 2506, 2607, 2673, 2843, 2902, 2907, 3007, 3414, 3717, 3743, 4005, 4056, 4135, 4662, 4766, 4797, 4971, 5148, 5158, 5241, 5478, 5594, 5708, 5732, 5934, 6190, 6212, 6296, 6301, 6410, 6475, 6557, 6683, 6722, 6807, 6895, 6917, 6928, 7058, 7118, 7399, 7511, 7862, 8185, 8354, 8610, 8728, 9094, 9580, 9958, 9988, 10002, 10007, 10198]","[2673, 4005, 6212]","[35, 90, 140, 215, 261, 461, 646, 696, 739, 834, 941, 1229, 1432, 1662, 1681, 1885, 1890, 1993, 2453, 2506, 2607, 2843, 2902, 2907, 3007, 3414, 3717, 3743, 4056, 4135, 4662, 4766, 4797, 4971, 5148, 5158, 5241, 5478, 5594, 5708, 5732, 5934, 6190, 6296, 6301, 6410, 6475, 6557, 6683, 6722, 6807, 6895, 6917, 6928, 7058, 7118, 7399, 7511, 7862, 8185, 8354, 8610, 8728, 9094, 9580, 9958, 9988, 10002, 10007, 10198]","[2673, 4005, 6212]",10205,73,10132,3,70,10132,0
2.5,BOVLYSOZMC,"[304, 685, 738, 839, 905, 1086, 1131, 1172, 1274, 1498, 1708, 2107, 2323, 2503, 2637, 2933, 3052, 3292, 3388, 3652, 3749, 3910, 4147, 4172, 4194, 4462, 4508, 4801, 4908, 4941, 4964, 5321, 5325, 5400, 5429, 6066, 6235, 6245, 6302, 7018, 7479]","[905, 2323, 4194]","[304, 685, 738, 839, 1086, 1131, 1172, 1274, 1498, 1708, 2107, 2503, 2637, 2933, 3052, 3292, 3388, 3652, 3749, 3910, 4147, 4172, 4462, 4508, 4801, 4908, 4941, 4964, 5321, 5325, 5400, 5429, 6066, 6235, 6245, 6302, 7018, 7479]","[905, 2323, 4194]",8044,41,8003,3,38,8003,0
2.5,BOVMYF5A,"[273, 359, 557, 698, 827, 935, 1095, 1398, 1433, 1446, 1463, 1625, 1824, 1852, 1955, 2273, 2483, 2815, 2895, 2918, 3085, 3107, 3199, 3272, 3338, 3738, 3947, 4171, 4326, 4335, 4402, 4412, 4537, 4583, 4629, 4829, 4851, 5000]","[698, 1625]","[273, 359, 557, 827, 935, 1095, 1398, 1433, 1446, 1463, 1824, 1852, 1955, 2273, 2483, 2815, 2895, 2918, 3085, 3107, 3199, 3272, 3338, 3738, 3947, 4171, 4326, 4335, 4402, 4412, 4537, 4583, 4629, 4829, 4851, 5000]","[698, 1625]",5212,38,5174,2,36,5174,0
2.5,BRHOX22,"[530, 542, 574, 600, 623, 791, 824, 843, 1122, 1431, 1815, 2301, 2493, 2572, 2851, 3018, 3122, 3227, 3304]",[1431],"[530, 542, 574, 600, 623, 791, 824, 843, 1122, 1815, 2301, 2493, 2572, 2851, 3018, 3122, 3227, 3304]",[1431],3435,19,3416,1,18,3416,0
2.5,BRHOX34A,"[60, 64, 460, 588, 613, 764, 981, 1190, 1248, 1359, 1751, 1791, 1819, 2191, 2217, 2313, 2441, 2510, 2675, 2903, 2963, 3491]",[981],"[60, 64, 460, 588, 613, 764, 1190, 1248, 1359, 1751, 1791, 1819, 2191, 2217, 2313, 2441, 2510, 2675, 2903, 2963, 3491]",[981],3491,22,3469,1,21,3469,0
2.5,BRU12895,"[674, 793, 799, 1135, 1342, 1526, 1612, 1616, 1620, 1630, 1644, 1651, 1986, 1998, 2140, 2232, 2341, 2392, 2827, 3045]",[1135],"[674, 793, 799, 1342, 1526, 1612, 1616, 1620, 1630, 1644, 1651, 1986, 1998, 2140, 2232, 2341, 2392, 2827, 3045]",[1135],3233,20,3213,1,19,3213,0
2.5,BTATPAAA,"[55, 296, 549, 565, 580, 689, 740, 826, 908, 1111, 1146, 1160, 1166, 1200, 1223, 1229, 1302, 2314, 2377, 2501, 2615, 2702, 2761, 2777, 2781, 2829, 2838, 2912, 2987, 2997, 3093, 3383, 3387, 3630, 3647, 3707, 3951, 4106, 4183, 4188, 4236, 4280, 4511, 4537, 4650, 4854, 4900, 5021, 5110, 5145, 5210, 5345, 5350, 5427, 5492, 5496, 5556, 5709, 5729, 5886, 5931, 5947, 5953, 5968, 5984, 6109, 6155, 6315, 6337, 6472, 6561, 6865, 6903, 6922, 6975, 6990, 7098, 7151, 7185, 7325, 7445, 7693, 7770, 7878, 7885, 7915, 7986, 8023, 8099, 8311, 8394, 8556, 8748, 8831, 9129, 9158, 9211, 9527, 9733, 9844, 9848]","[740, 2314, 3707, 5729, 5984, 6337, 7151, 7770, 8023, 9129]","[55, 296, 549, 565, 580, 689, 826, 908, 1111, 1146, 1160, 1166, 1200, 1223, 1229, 1302, 2377, 2501, 2615, 2702, 2761, 2777, 2781, 2829, 2838, 2912, 2987, 2997, 3093, 3383, 3387, 3630, 3647, 3951, 4106, 4183, 4188, 4236, 4280, 4511, 4537, 4650, 4854, 4900, 5021, 5110, 5145, 5210, 5345, 5350, 5427, 5492, 5496, 5556, 5709, 5886, 5931, 5947, 5953, 5968, 6109, 6155, 6315, 6472, 6561, 6865, 6903, 6922, 6975, 6990, 7098, 7185, 7325, 7445, 7693, 7878, 7885, 7915, 7986, 8099, 8311, 8394, 8556, 8748, 8831, 9158, 9211, 9527, 9733, 9844, 9848]","[740, 2314, 3707, 5729, 5984, 6337, 6827, 7151, 7770, 8023, 9129]",9908,101,9807,10,91,9806,1
2.5,BTEBGL2,"[201, 294, 310, 327, 414, 482, 611, 658, 766, 920, 1129, 1171, 1254]","[310, 658]","[201, 294, 327, 414, 482, 611, 766, 920, 1129, 1171, 1254]","[310, 658]",1834,13,1821,2,11,1821,0
2.5,BTEBGL4,"[4, 201, 294, 310, 327, 482, 544, 611, 658, 763, 815, 1128]","[310, 658]","[4, 201, 294, 327, 482, 544, 611, 763, 815, 1128]","[310, 658]",1829,12,1817,2,10,1817,0
2.5,BTGL01,"[72, 98, 176, 327, 349, 365, 369, 389, 503, 549, 711, 873, 894, 910, 961, 1008, 1439, 1674]","[365, 1008]","[72, 98, 176, 327, 349, 369, 389, 503, 549, 711, 873, 894, 910, 961, 1439, 1674]","[365, 1008]",2041,18,2023,2,16,2023,0
2.5,BTHOR02,"[16, 169, 484, 939, 975, 1123, 1186, 1230, 1268, 1357, 1920, 1936, 2030, 2130, 2345]","[484, 1920]","[16, 169, 939, 975, 1123, 1186, 1230, 1268, 1357, 1936, 2030, 2130, 2345]","[484, 1920]",2420,15,2405,2,13,2405,0
2.5,BTKER6B,"[198, 554, 826, 938, 1008, 1074, 1160, 1331, 1355, 1593, 1602, 1678, 1820, 1830, 1836, 1865, 1925, 2044, 2171, 2219, 2300, 2346, 2559, 2577, 2618, 2798, 2913, 2926, 3070, 3184, 3315, 3530, 3626, 4056, 4192, 4297, 4335, 4524, 4666, 4686, 5029, 5608, 5686]","[1678, 2559, 3070, 3315, 3530, 4056, 4666]","[198, 554, 826, 938, 1008, 1074, 1160, 1331, 1355, 1593, 1602, 1820, 1830, 1836, 1865, 1925, 2044, 2171, 2219, 2300, 2346, 2577, 2618, 2798, 2913, 2926, 3184, 3626, 4192, 4297, 4335, 4524, 4686, 5029, 5608, 5686]","[1678, 2559, 3070, 3315, 3530, 4056, 4666]",5719,43,5676,7,36,5676,0
2.5,BTSPDNA,"[84, 177, 643, 648, 685, 960, 1054, 1077, 1155, 1541, 1546, 1563, 1682, 1713, 1876, 2112, 2123]",[1541],"[84, 177, 643, 648, 685, 960, 1054, 1077, 1155, 1546, 1563, 1682, 1713, 1876, 2112, 2123]",[1541],2149,17,2132,1,16,2132,0
2.5,BTSVSP109,"[52, 74, 353, 554, 799, 826, 983, 1122, 1357, 1452, 1604, 1608, 2189, 2258, 2359, 2387, 2555, 2648, 2834, 2853, 2863, 2922, 3139, 3167, 3392, 3457, 3573, 3984, 4068, 4181, 4199, 4248, 4469, 4515, 4688, 5261, 5292, 5315, 5388, 5411, 5643, 5667, 5767, 6016, 6096, 6115, 6131, 6164, 6200, 6240, 6451, 6730]","[2359, 3984, 5292]","[52, 74, 353, 554, 799, 826, 983, 1122, 1357, 1452, 1604, 1608, 2189, 2258, 2387, 2555, 2648, 2834, 2853, 2863, 2922, 3139, 3167, 3392, 3457, 3573, 4068, 4181, 4199, 4248, 4469, 4515, 4688, 5261, 5315, 5388, 5411, 5643, 5667, 5767, 6016, 6096, 6115, 6131, 6164, 6200, 6240, 6451, 6730]","[2359, 3984, 5292]",6949,52,6897,3,49,6897,0
2.5,BTTNP2G,"[24, 28, 125, 710, 774, 847, 852, 1029, 1115, 1210, 1326, 1342, 1716]",[774],"[24, 28, 125, 710, 847, 852, 1029, 1115, 1210, 1326, 1342, 1716]",[774],1842,13,1829,1,12,1829,0
2.5,BTU02285,"[21, 248, 434, 461, 516, 637, 914, 996, 1139, 1238, 1445, 1476, 1584, 1620, 1633, 1788, 1858, 2118, 2131, 2137, 2308, 2334, 2341, 2347, 2367, 2438, 2481, 2613, 2825, 2873, 2888, 2936, 2980, 3100, 3112, 3388, 3717, 3792, 3866, 3906, 3933, 4169, 4222, 4325, 4487, 4711, 4780, 4950, 5056, 5087, 5240, 5530, 5654, 5943, 5982, 6024, 6075, 6100, 6206]","[3792, 4222, 4487, 4780, 5056]","[21, 248, 434, 461, 516, 637, 914, 996, 1139, 1238, 1445, 1476, 1584, 1620, 1633, 1788, 1858, 2118, 2131, 2137, 2308, 2334, 2341, 2347, 2367, 2438, 2481, 2613, 2825, 2873, 2888, 2936, 2980, 3100, 3112, 3388, 3717, 3866, 3906, 3933, 4169, 4325, 4711, 4950, 5087, 5240, 5530, 5654, 5943, 5982, 6024, 6075, 6100, 6206]","[3792, 4222, 4487, 4780, 5056]",6389,59,6330,5,54,6330,0
2.5,CALEGLOBIM,"[220, 236, 270, 345, 473, 540, 587, 603, 934, 1062, 1167, 1185, 1191, 1197, 1201, 1215, 1265, 1293, 1312, 1316, 1406, 1417]","[236, 587]","[220, 270, 345, 473, 540, 603, 934, 1062, 1167, 1185, 1191, 1197, 1201, 1215, 1265, 1293, 1312, 1316, 1406, 1417]","[236, 587]",1691,22,1669,2,20,1669,0
2.5,CBUEGLOBIM,"[220, 236, 270, 345, 473, 540, 587, 603, 874, 934, 1062, 1167, 1185, 1191, 1197, 1201, 1215, 1265, 1293, 1312, 1316, 1406, 1417]","[236, 587]","[220, 270, 345, 473, 540, 603, 874, 934, 1062, 1167, 1185, 1191, 1197, 1201, 1215, 1265, 1293, 1312, 1316, 1406, 1417]","[236, 587]",1691,23,1668,2,21,1668,0
2.5,CCALAC,"[194, 203, 436, 440, 745, 797, 932, 945, 997, 1014, 1047, 1128, 1138, 1178, 1252, 1298, 1358, 1763, 1798, 1852, 1903, 1994, 2367, 2409, 2603, 2646, 2697, 2809, 2916, 2958, 2973, 3275, 3279, 3333, 3397, 3499]","[1358, 1852, 2409]","[194, 203, 436, 440, 745, 797, 932, 945, 997, 1014, 1047, 1128, 1138, 1178, 1252, 1298, 1763, 1798, 1903, 1994, 2367, 2603, 2646, 2697, 2809, 2916, 2958, 2973, 3275, 3279, 3333, 3397, 3499]","[1358, 1852, 2409]",3620,36,3584,3,33,3584,0
2.5,CCBEGLOBIM,"[221, 237, 270, 473, 540, 587, 603, 759, 939, 1173, 1191, 1197, 1203, 1207, 1221, 1271, 1318, 1322, 1414, 1419, 1425, 1470]","[237, 587]","[221, 270, 473, 540, 603, 759, 939, 1173, 1191, 1197, 1203, 1207, 1221, 1271, 1318, 1322, 1414, 1419, 1425, 1470]","[237, 587]",1696,22,1674,2,20,1674,0
2.5,CCBEGLOBIN,"[222, 238, 272, 475, 542, 589, 605, 761, 940, 1064, 1070, 1176, 1194, 1200, 1206, 1210, 1224, 1274, 1321, 1325, 1417, 1422, 1428, 1473]","[238, 589]","[222, 272, 475, 542, 605, 761, 940, 1064, 1070, 1176, 1194, 1200, 1206, 1210, 1224, 1274, 1321, 1325, 1417, 1422, 1428, 1473]","[238, 589]",1699,24,1675,2,22,1675,0
