Threshold,Locus,Predict Sites,Positive Sites,Negative Sites,Actual Donor Sites,Predict Num,Predict Positive Num,Predict Negative Num,TP,FP,TN,FN
5.0,BTTNP2G,"[24, 847, 852, 1115, 1326]",[],"[24, 847, 852, 1115, 1326]",[774],1842,5,1837,0,5,1836,1
5.0,BTU02285,"[21, 1858, 2873, 4222, 4487, 4780, 5056, 5654]","[4222, 4487, 4780, 5056]","[21, 1858, 2873, 5654]","[3792, 4222, 4487, 4780, 5056]",6389,8,6381,4,4,6380,1
5.0,CALEGLOBIM,"[220, 236, 587, 1185, 1197]","[236, 587]","[220, 1185, 1197]","[236, 587]",1691,5,1686,2,3,1686,0
5.0,CBUEGLOBIM,"[220, 236, 587, 1185, 1197]","[236, 587]","[220, 1185, 1197]","[236, 587]",1691,5,1686,2,3,1686,0
5.0,CCALAC,"[1178, 1358, 1852, 2409]","[1358, 1852, 2409]",[1178],"[1358, 1852, 2409]",3620,4,3616,3,1,3616,0
5.0,CCBEGLOBIM,"[221, 237, 587, 1191, 1203]","[237, 587]","[221, 1191, 1203]","[237, 587]",1696,5,1691,2,3,1691,0
5.0,CCBEGLOBIN,"[222, 238, 589, 1194, 1206]","[238, 589]","[222, 1194, 1206]","[238, 589]",1699,5,1694,2,3,1694,0
5.0,CCGHG,"[283, 863, 1051, 1778, 2305]","[283, 1051, 1778]","[863, 2305]","[283, 706, 1051, 1778]",2831,5,2826,3,2,2825,1
5.0,CCGONBS1,[1767],[1767],[],"[1767, 2072]",3464,1,3463,1,0,3462,1
5.0,CCGONBS2,[1785],[1785],[],"[1785, 2091]",3483,1,3482,1,0,3481,1
5.0,CCGTHA1,[302],[302],[],"[302, 572]",1145,1,1144,1,0,1143,1
5.0,CCT64CLU,"[563, 1644, 1664, 2757, 2761, 3005, 3496, 3893, 4514, 4572, 5272, 5659, 6121]","[1644, 2757, 3005, 3496, 4514, 5272, 5659]","[563, 1664, 2761, 3893, 4572, 6121]","[1644, 2757, 3005, 3496, 4514, 5272, 5659]",6278,13,6265,7,6,6265,0
5.0,CEPPINS,"[858, 1399, 1513]",[858],"[1399, 1513]",[858],1902,3,1899,1,2,1899,0
5.0,CHBLG,"[698, 928, 2308, 2807, 3794, 4019, 4298, 4700, 4861, 6025, 6255, 6280]","[4019, 6025]","[698, 928, 2308, 2807, 3794, 4298, 4700, 4861, 6255, 6280]","[2285, 3090, 4019, 5246, 6025]",8081,12,8069,2,10,8066,3
5.0,CHEBGLI,"[909, 1213]",[909],[1213],"[570, 909]",2206,2,2204,1,1,2203,1
5.0,CHEBGLII,"[547, 563, 580, 912, 1049]","[563, 912]","[547, 580, 1049]","[563, 912]",2260,5,2255,2,3,2255,0
5.0,CHKALDB,"[1452, 1506, 4004, 4462, 5731, 5748, 6172, 6664, 6955, 6960, 7504, 8186, 8617, 9185, 10577, 10844]","[6172, 6664, 6955, 8186, 9185]","[1452, 1506, 4004, 4462, 5731, 5748, 6960, 7504, 8617, 10577, 10844]","[6172, 6664, 6955, 7265, 8186, 8842, 9185]",11644,16,11628,5,11,11626,2
5.0,CHKAPOII,"[1839, 1891, 2131, 3317, 3820, 4488]","[3317, 3820]","[1839, 1891, 2131, 4488]","[3317, 3820]",4954,6,4948,2,4,4948,0
5.0,CHKDPCP,"[347, 637, 1624]",[637],"[347, 1624]",[637],1903,3,1900,1,2,1900,0
5.0,CHKMAX,"[632, 1236, 2127, 2291, 2882, 3172, 3928, 4295, 4931]","[2127, 2291, 3928, 4295]","[632, 1236, 2882, 3172, 4931]","[2127, 2291, 3928, 4295]",5691,9,5682,4,5,5682,0
5.0,CHKMYOD,"[2106, 3468, 4941, 5517, 5592, 5660, 6150, 6527]","[4941, 6150]","[2106, 3468, 5517, 5592, 5660, 6527]","[4941, 6150]",7382,8,7374,2,6,7374,0
5.0,CHKOVAL,"[1390, 3164, 3812, 4176, 4694, 6282, 7079, 7148, 8791, 9028]","[3164, 4176, 4694, 6282]","[1390, 3812, 7079, 7148, 8791, 9028]","[3164, 3466, 4176, 4694, 5795, 6282]",9199,10,9189,4,6,9187,2
5.0,CHKRPL30,"[545, 671, 749, 801, 916, 1872, 2753, 2816, 2850]","[801, 1872, 2753]","[545, 671, 749, 916, 2816, 2850]","[801, 1872, 2753]",3885,9,3876,3,6,3876,0
5.0,CHKRPL37A,"[16, 201, 798, 996, 1376, 2125, 2255, 3052]","[798, 1376]","[16, 201, 996, 2125, 2255, 3052]","[798, 1376, 2386]",3466,8,3458,2,6,3457,1
5.0,CHKRPL5G,"[99, 1419, 1632, 2618, 3157, 3467, 5165]","[1419, 1632, 3157, 5165]","[99, 2618, 3467]","[498, 1419, 1632, 3157, 3955, 5165, 6897]",8314,7,8307,4,3,8304,3
5.0,CHKTUB4B,"[779, 949, 1469, 1573, 1895]","[949, 1573]","[779, 1469, 1895]","[437, 949, 1573]",3146,5,3141,2,3,3140,1
5.0,CHKY,"[319, 641, 794, 1650, 1664, 3603, 4199, 4683, 5213, 5648, 6012, 6473, 8361]","[3603, 4199, 4683, 5648, 6012]","[319, 641, 794, 1650, 1664, 5213, 6473, 8361]","[3603, 4199, 4683, 5648, 6012, 6249]",8365,13,8352,5,8,8351,1
5.0,CHPPHYGEN,"[22, 555, 1830, 2214, 3764, 3786, 4599, 4945, 5471, 5521, 7000, 8746, 8862, 10818, 10833, 10849, 11193, 11903, 11936, 12603]","[4599, 4945]","[22, 555, 1830, 2214, 3764, 3786, 5471, 5521, 7000, 8746, 8862, 10818, 10833, 10849, 11193, 11903, 11936, 12603]","[4599, 4945]",13690,20,13670,2,18,13670,0
5.0,CHPPROTP1A,[159],[159],[],[159],398,1,397,1,0,397,0
5.0,CHPPROTP1B,[160],[160],[],[160],397,1,396,1,0,396,0
5.0,CHWEGLOBIM,"[221, 237, 588, 1193]","[237, 588]","[221, 1193]","[237, 588]",1702,4,1698,2,2,1698,0
5.0,CIGH,"[1281, 2029, 2130, 2889]","[1281, 2889]","[2029, 2130]","[1281, 1691, 2280, 2889]",3968,4,3964,2,2,3962,2
5.0,CITEGLOBIM,"[220, 236, 587, 890, 1186, 1198]","[236, 587]","[220, 890, 1186, 1198]","[236, 587]",1692,6,1686,2,4,1686,0
5.0,CJAEGLOBIN,"[221, 237, 588, 1193]","[237, 588]","[221, 1193]","[237, 588]",1703,4,1699,2,2,1699,0
5.0,CJINTERFG,"[3158, 3303, 4187, 4465, 4734, 4750, 6036, 8152, 8324]","[4187, 4465]","[3158, 3303, 4734, 4750, 6036, 8152, 8324]","[2881, 4187, 4465]",8520,9,8511,2,7,8510,1
5.0,CL54K,"[183, 512, 535, 649, 706, 959, 1177, 1294, 1538, 1926, 2581, 2696, 2715]",[512],"[183, 535, 649, 706, 959, 1177, 1294, 1538, 1926, 2581, 2696, 2715]",[512],3409,13,3396,1,12,3396,0
5.0,CMBGA2B2,"[383, 718, 989, 1597]","[383, 718]","[989, 1597]","[383, 718]",2685,4,2681,2,2,2681,0
5.0,CMEGA2E2,"[416, 753]","[416, 753]",[],"[416, 753]",2047,2,2045,2,0,2045,0
5.0,CMU11711,"[15, 790, 1685, 2031, 2669]","[1685, 2031]","[15, 790, 2669]","[1685, 2031]",3165,5,3160,2,3,3160,0
5.0,CPPROT1GN,[],[],[],[164],391,0,391,0,0,390,1
5.0,CRASEQB,"[2825, 3434, 3452, 3464, 3482, 3593, 3635, 3641, 3647]",[2825],"[3434, 3452, 3464, 3482, 3593, 3635, 3641, 3647]","[1920, 2825]",5121,9,5112,1,8,5111,1
5.0,CRUCH7AHYD,"[1731, 2941, 3016, 4121, 5283, 6076, 7866, 9375, 9626]","[1731, 6076, 7866]","[2941, 3016, 4121, 5283, 9375, 9626]","[1731, 3651, 4938, 6076, 7866]",10607,9,10598,3,6,10596,2
5.0,CRUGAD45A,"[208, 859, 1877, 2417, 2553, 3555]","[1877, 2417]","[208, 859, 2553, 3555]","[1877, 2063, 2417]",4428,6,4422,2,4,4421,1
5.0,DMPROTP1,[],[],[],[249],617,0,617,0,0,616,1
5.0,DMU11712,"[16, 792, 1705, 2043, 2685]","[1705, 2043]","[16, 792, 2685]","[1705, 2043]",3020,5,3015,2,3,3015,0
5.0,DOGCOLIP,"[224, 249, 416, 1108, 1411, 1747, 2378, 2508, 2694]","[1108, 2378]","[224, 249, 416, 1411, 1747, 2508, 2694]","[1108, 2378]",3157,9,3148,2,7,3148,0
5.0,DOGIL8T,"[118, 1206, 1406, 1769]","[118, 1406, 1769]",[1206],"[118, 1406, 1769]",2230,4,2226,3,1,2226,0
5.0,ECGLOAP1,"[363, 657, 889]","[363, 657]",[889],"[363, 657]",1134,3,1131,2,1,1131,0
5.0,ECPZA2GL,"[954, 1560, 1623, 3576, 3650, 4059]","[3576, 4059]","[954, 1560, 1623, 3650]","[3576, 4059]",5082,6,5076,2,4,5076,0
5.0,ECZGL1,"[700, 763, 874, 1033, 1534]","[700, 1534]","[763, 874, 1033]","[700, 1534]",1995,5,1990,2,3,1990,0
5.0,ECZGL2,"[255, 318, 429, 588, 1084]","[255, 1084]","[318, 429, 588]","[255, 1084]",1556,5,1551,2,3,1551,0
5.0,ELMETL,"[1097, 1291]","[1097, 1291]",[],"[1097, 1291]",1866,2,1864,2,0,1864,0
5.0,FDFELDI2,"[276, 678, 703, 1070, 1882, 2011]",[276],"[678, 703, 1070, 1882, 2011]","[276, 970]",2418,6,2412,1,5,2411,1
5.0,FDTNFA,"[187, 291, 547, 790, 972]","[187, 790, 972]","[291, 547]","[187, 790, 972]",1715,5,1710,3,2,1710,0
5.0,GDMYF5G,"[639, 655, 1036, 1104]","[639, 1036]","[655, 1104]","[639, 1036]",1602,4,1598,2,2,1598,0
5.0,GGAC01,"[22, 273, 443, 634, 970, 1586, 1666, 2226, 3189, 3338, 3495, 3677, 3831, 3857]","[1666, 2226, 3189, 3677]","[22, 273, 443, 634, 970, 1586, 3338, 3495, 3831, 3857]","[1666, 2226, 3189, 3677]",5039,14,5025,4,10,5025,0
5.0,GGACTAC,"[339, 1815, 2914, 3218, 4216, 4398, 5278]","[2914, 3218, 4398]","[339, 1815, 4216, 5278]","[970, 2127, 2914, 3218, 4398]",5456,7,5449,3,4,5447,2
5.0,GGACTI,"[153, 841, 1659, 1841]","[841, 1841]","[153, 1659]","[404, 841, 1137, 1554, 1841]",2419,4,2415,2,2,2412,3
5.0,GGCALB,"[386, 416, 421, 596, 1016, 1292, 1863, 2289, 3467, 3509, 3617, 3793, 5867, 6149, 6694, 6784, 7824, 8249, 8718, 9052]","[386, 1863, 2289, 3467, 3793, 6784, 7824, 8718, 9052]","[416, 421, 596, 1016, 1292, 3509, 3617, 5867, 6149, 6694, 8249]","[386, 1863, 2289, 3467, 3793, 4235, 4894, 5205, 5933, 6784, 7035, 7824, 8718, 9052, 9685, 10195]",11061,20,11041,9,11,11034,7
5.0,GGCRYD1,"[267, 441, 2742, 3516, 4297, 4907, 5234, 5899, 6138, 6395, 6734, 7373, 7529]","[441, 2742, 3516, 4907, 5234, 5899, 6138, 6395, 6734]","[267, 4297, 7373, 7529]","[441, 1734, 2742, 3150, 3516, 3944, 4332, 4528, 4907, 5234, 5899, 6138, 6395, 6734, 7213]",8153,13,8140,9,4,8134,6
5.0,GGGL03,"[432, 768, 1160]","[432, 768]",[1160],"[432, 768]",1201,3,1198,2,1,1198,0
5.0,GGGNRHIA,"[1684, 3627, 4392, 4544]","[3627, 4392]","[1684, 4544]","[3627, 4392]",6275,4,6271,2,2,6271,0
5.0,GGNFM1D,"[932, 1295, 1541, 3595, 4194, 4395, 4768, 5057]",[],"[932, 1295, 1541, 3595, 4194, 4395, 4768, 5057]","[2132, 2451]",5631,8,5623,0,8,5621,2
5.0,GGPROP2,[],[],[],[307],641,0,641,0,0,640,1
5.0,GGRIHBGEN,"[219, 981, 1038, 1973, 2982, 3219, 3454]","[2982, 3219, 3454]","[219, 981, 1038, 1973]","[2982, 3219, 3454]",3879,7,3872,3,4,3872,0
5.0,GGVITIIG,"[54, 190, 830, 2561, 2694, 2948, 2952, 3064, 3138, 3791, 4295, 4818, 5441, 5848, 6229, 6443, 7123, 7127, 8302, 8481, 9149, 9467, 10714, 10951, 10971, 11663, 11667, 12272, 12791, 13267, 13505, 14413, 15348, 15771, 15880, 17492, 17864, 18829, 19081, 19337, 19348, 20126]","[54, 190, 2694, 2948, 3791, 4818, 5441, 6229, 6443, 8302, 9149, 9467, 10714, 12272, 13267, 13505, 15348, 15771, 17864, 19081]","[830, 2561, 2952, 3064, 3138, 4295, 5848, 7123, 7127, 8481, 10951, 10971, 11663, 11667, 12791, 14413, 15880, 17492, 18829, 19337, 19348, 20126]","[54, 190, 442, 2021, 2694, 2948, 3267, 3543, 3791, 4818, 5441, 6229, 6443, 7045, 7268, 8026, 8302, 9149, 9467, 10104, 10448, 10714, 11757, 12272, 12615, 13267, 13505, 14028, 14704, 15348, 15771, 16955, 17864, 19081]",20336,42,20294,20,22,20280,14
5.0,GIBPROTP1A,[160],[160],[],[160],394,1,393,1,0,393,0
5.0,GORAFPA,"[75, 999, 1860, 2955, 3434, 4192, 4363, 4369, 4564, 6976, 7046, 7766, 7795, 10727, 11145, 13421, 14707, 15952, 17195, 20474, 20478, 23233]","[999, 1860, 2955, 7766, 13421, 14707]","[75, 3434, 4192, 4363, 4369, 4564, 6976, 7046, 7795, 10727, 11145, 15952, 17195, 20474, 20478, 23233]","[999, 1860, 2955, 5457, 6760, 7766, 9445, 11629, 13421, 14087, 14707, 16581, 17834]",24600,22,24578,6,16,24571,7
5.0,GORPROTP1A,[164],[164],[],[164],405,1,404,1,0,404,0
5.0,GPIINS,[526],[526],[],[526],1465,1,1464,1,0,1464,0
5.0,HAMAMYLP,"[1394, 1473, 2308, 4561, 5045]",[2308],"[1394, 1473, 4561, 5045]",[2308],5948,5,5943,1,4,5943,0
5.0,HAMHG5,"[640, 1373, 1640, 2817, 3433, 4856, 6188, 6597, 7240, 7441, 7668, 8295, 8396]","[4856, 6188, 6597, 7441]","[640, 1373, 1640, 2817, 3433, 7240, 7668, 8295, 8396]","[4856, 5517, 6188, 6597, 7441]",9712,13,9699,4,9,9698,1
5.0,HROAMD1,"[237, 289, 1072, 2687, 3486, 4700, 4816, 5723, 5734, 5962, 6212]","[2687, 3486, 4700]","[237, 289, 1072, 4816, 5723, 5734, 5962, 6212]","[2687, 3486, 4700]",7092,11,7081,3,8,7081,0
5.0,HROMA2,"[427, 739, 1174, 1285]","[739, 1174]","[427, 1285]","[739, 1174]",1780,4,1776,2,2,1776,0
5.0,HROMA4A,"[1108, 1670, 1774]","[1108, 1670]",[1774],"[1108, 1670]",2332,3,2329,2,1,2329,0
5.0,HRSPRMI,"[1880, 2047]",[],"[1880, 2047]",[722],2199,2,2197,0,2,2196,1
5.0,HS1D3HLH,"[173, 1039, 1231]",[1039],"[173, 1231]",[1039],2474,3,2471,1,2,2471,0
5.0,HS2OXOC,"[116, 1162, 1421, 1694, 1719, 1825, 1894]","[116, 1162, 1421, 1694, 1825]","[1719, 1894]","[116, 871, 1162, 1421, 1694, 1825]",2511,7,2504,5,2,2503,1
5.0,HSABLGR1,"[371, 1670, 2923, 3130, 3140, 3344, 4865, 5465, 5666, 6508, 6820, 8470, 8720, 10016, 10073, 10400, 10413, 10509, 10623, 11090, 11951, 11988, 11992, 12007, 12239, 13058, 13875, 15514, 15741, 16572, 17116, 17249, 20105, 20665, 24805, 24896, 25292, 25849, 25902, 25906, 26127, 26288, 29268, 29760, 32399, 32910, 33787, 35562, 35751]","[8720, 10400, 15741, 17116]","[371, 1670, 2923, 3130, 3140, 3344, 4865, 5465, 5666, 6508, 6820, 8470, 10016, 10073, 10413, 10509, 10623, 11090, 11951, 11988, 11992, 12007, 12239, 13058, 13875, 15514, 16572, 17249, 20105, 20665, 24805, 24896, 25292, 25849, 25902, 25906, 26127, 26288, 29268, 29760, 32399, 32910, 33787, 35562, 35751]","[8720, 10400, 12434, 14200, 15741, 17116, 17991]",35955,49,35906,4,45,35903,3
5.0,HSALDCG,"[349, 555, 801, 1283, 2098, 2481, 2641, 2663, 3366, 3386, 3567]","[2641, 3366, 3567]","[349, 555, 801, 1283, 2098, 2481, 2663, 3386]","[2641, 2939, 3110, 3366, 3567, 3994, 4326]",5191,11,5180,3,8,5176,4
5.0,HSAPC3A,"[1246, 2325, 2515, 3492]",[],"[1246, 2325, 2515, 3492]","[919, 1178]",6042,4,6038,0,4,6036,2
5.0,HSAPOA2B,"[232, 245, 338, 490, 698, 916, 1554]","[490, 916]","[232, 245, 338, 698, 1554]","[490, 916]",1748,7,1741,2,5,1741,0
5.0,HSAPOAIA,"[57, 317, 1397]",[317],"[57, 1397]","[317, 661]",2186,3,2183,1,2,2182,1
5.0,HSAPOAIT,"[231, 491, 1572]",[491],"[231, 1572]","[491, 835]",2378,3,2375,1,2,2374,1
5.0,HSAPOC2G,"[231, 255, 1276, 1494, 2714, 2943]",[2714],"[231, 255, 1276, 1494, 2943]","[2714, 3041]",3833,6,3827,1,5,3826,1
5.0,HSAQUPN2,"[431, 632]","[431, 632]",[],"[431, 632, 746]",988,2,986,2,0,985,1
5.0,HSARYLA,"[848, 1238, 1571, 1906, 2470, 2528, 2666, 3040]","[848, 1238, 1571, 2470]","[1906, 2528, 2666, 3040]","[848, 1238, 1571, 1815, 2252, 2470, 2823]",3630,8,3622,4,4,3619,3
5.0,HSAT3,"[646, 655, 825, 2225, 3311, 4823, 4978, 5095, 6015, 6059, 6879, 6934, 8536, 9717, 10205, 10401, 11303, 11320, 12719, 13056]","[646, 3311, 6059, 10401]","[655, 825, 2225, 4823, 4978, 5095, 6015, 6879, 6934, 8536, 9717, 10205, 11303, 11320, 12719, 13056]","[646, 3311, 6059, 7102, 8303, 10401]",14199,20,14179,4,16,14177,2
5.0,HSATPCP1,"[496, 831, 4773, 5389, 5934, 6382, 6830, 6843, 6999, 7267, 7854, 8714, 9101]","[5389, 6382, 7267]","[496, 831, 4773, 5934, 6830, 6843, 6999, 7854, 8714, 9101]","[5389, 6382, 7267]",9450,13,9437,3,10,9437,0
5.0,HSATPCP2,"[107, 2996, 4013, 4743, 6152, 7310, 7490, 8957, 9194, 9689, 9752, 10918, 11602, 12497, 13435]","[7490, 10918]","[107, 2996, 4013, 4743, 6152, 7310, 8957, 9194, 9689, 9752, 11602, 12497, 13435]","[7490, 10195, 10918]",15009,15,14994,2,13,14993,1
5.0,HSB3A,"[1843, 2085, 2623, 2640, 2670, 3203]",[1843],"[2085, 2623, 2640, 2670, 3203]",[1843],3676,6,3670,1,5,3670,0
5.0,HSBGPG,"[151, 560, 856, 1096, 1340, 1593, 1645]","[560, 1096]","[151, 856, 1340, 1593, 1645]","[560, 850, 1096]",1668,7,1661,2,5,1660,1
5.0,HSBSF2,"[238, 477, 1242, 2450, 2930, 2956, 3601, 4505, 4715, 4943, 5688]","[1242, 3601]","[238, 477, 2450, 2930, 2956, 4505, 4715, 4943, 5688]","[1242, 1587, 2748, 3601]",5954,11,5943,2,9,5941,2
5.0,HSCBMYHC,"[297, 369, 1577, 2583, 2868, 3193, 3932, 4595, 5041, 5485, 5644, 6694, 7246, 7567, 7735, 7912, 8898, 9174, 10877, 11339, 12155, 12427, 12829, 13037, 13342, 14042, 14210, 14571, 15784, 17120, 18228, 18590, 18777, 18896, 19262, 20604, 21839, 22088, 22643, 23209, 23454, 23701]","[4595, 5041, 5485, 5644, 6694, 7246, 7567, 8898, 9174, 10877, 11339, 12155, 12427, 12829, 13342, 14210, 14571, 17120, 18228, 18590, 18896, 19262, 20604, 21839, 22088, 23454, 23701]","[297, 369, 1577, 2583, 2868, 3193, 3932, 7735, 7912, 13037, 14042, 15784, 18777, 22643, 23209]","[4595, 5041, 5485, 5644, 6354, 6529, 6694, 7246, 7567, 8354, 8898, 9174, 9626, 10530, 10877, 11339, 12155, 12427, 12829, 13342, 14210, 14571, 15900, 17120, 18228, 18590, 18896, 19262, 19970, 20319, 20604, 21466, 21839, 22088, 22474, 23454, 23701]",24993,42,24951,27,15,24941,10
5.0,HSCD14G,[159],[159],[],[159],1563,1,1562,1,0,1562,0
5.0,HSCKBG,"[876, 1619, 1824, 2570, 3521]","[1619, 1824, 3521]","[876, 2570]","[1341, 1619, 1824, 2380, 3174, 3521]",4193,5,4188,3,2,4185,3
5.0,HSCOMT2,"[589, 1075, 2188, 2378, 2897]",[2378],"[589, 1075, 2188, 2897]","[1630, 1959, 2378]",3644,5,3639,1,4,3637,2
5.0,HSCPH70,"[205, 633, 865, 2936, 3200, 3675, 4407, 4801]","[4407, 4801]","[205, 633, 865, 2936, 3200, 3675]","[1729, 4204, 4407, 4801]",6704,8,6696,2,6,6694,2
