Threshold,Locus,Predict Sites,Positive Sites,Negative Sites,Actual Donor Sites,Predict Num,Predict Positive Num,Predict Negative Num,TP,FP,TN,FN
4.0,BOVIRBP,"[129, 552, 936, 994, 1284, 1509, 2388, 2586, 2649, 2769, 3090, 3174, 3723, 3801, 4212, 4806, 4970, 4983, 5048, 5349, 5507, 5595, 5643, 5761, 6214, 6494, 6540, 6779, 7699, 7773, 8937, 9190, 9309, 9959, 10082, 10749, 10841, 11020]","[3174, 5595, 7699]","[129, 552, 936, 994, 1284, 1509, 2388, 2586, 2649, 2769, 3090, 3723, 3801, 4212, 4806, 4970, 4983, 5048, 5349, 5507, 5643, 5761, 6214, 6494, 6540, 6779, 7773, 8937, 9190, 9309, 9959, 10082, 10749, 10841, 11020]","[3174, 5595, 7699]",11785,38,11747,3,35,11747,0
4.0,BOVLHB,"[244, 592, 761, 803, 944, 1062, 1272, 1401, 1460]","[803, 1272]","[244, 592, 761, 944, 1062, 1401, 1460]","[803, 1272]",1856,9,1847,2,7,1847,0
4.0,BOVLYSOZMA,"[70, 322, 397, 944, 2115, 2268, 2374, 2819, 2872, 2973, 3039, 3078, 3208, 3255, 3424, 3672, 4100, 4372, 4694, 5256, 5771, 5955, 6973, 7260, 7512, 7928, 8654, 9247, 9304, 9453, 9603, 10062, 10799]","[3039, 5771, 8654]","[70, 322, 397, 944, 2115, 2268, 2374, 2819, 2872, 2973, 3078, 3208, 3255, 3424, 3672, 4100, 4372, 4694, 5256, 5955, 6973, 7260, 7512, 7928, 9247, 9304, 9453, 9603, 10062, 10799]","[3039, 5771, 8654]",12214,33,12181,3,30,12181,0
4.0,BOVLYSOZMB,"[140, 461, 646, 1229, 1662, 1890, 1993, 2453, 2506, 2607, 2673, 2843, 3007, 3717, 3743, 4005, 4135, 4797, 5148, 5241, 5594, 5708, 5732, 6212, 6807, 6895, 6917, 6928, 7058, 7511, 8354, 9580, 10002]","[2673, 4005, 6212]","[140, 461, 646, 1229, 1662, 1890, 1993, 2453, 2506, 2607, 2843, 3007, 3717, 3743, 4135, 4797, 5148, 5241, 5594, 5708, 5732, 6807, 6895, 6917, 6928, 7058, 7511, 8354, 9580, 10002]","[2673, 4005, 6212]",10204,33,10171,3,30,10171,0
4.0,BOVLYSOZMC,"[738, 839, 905, 1274, 2107, 2323, 2933, 3388, 4194, 4908, 4941, 4964, 5325, 6235, 6245, 6302]","[905, 2323, 4194]","[738, 839, 1274, 2107, 2933, 3388, 4908, 4941, 4964, 5325, 6235, 6245, 6302]","[905, 2323, 4194]",8043,16,8027,3,13,8027,0
4.0,BOVMYF5A,"[273, 698, 1398, 1433, 1625, 1824, 2273, 2895, 3199, 3272, 3947, 4171, 4402, 4583, 4629, 4851]","[698, 1625]","[273, 1398, 1433, 1824, 2273, 2895, 3199, 3272, 3947, 4171, 4402, 4583, 4629, 4851]","[698, 1625]",5211,16,5195,2,14,5195,0
4.0,BRHOX22,"[600, 843, 1431, 1815, 2301, 2493, 2572, 3122]",[1431],"[600, 843, 1815, 2301, 2493, 2572, 3122]",[1431],3434,8,3426,1,7,3426,0
4.0,BRHOX34A,"[460, 588, 613, 981, 1359, 1791, 1819, 2313, 2675, 3491]",[981],"[460, 588, 613, 1359, 1791, 1819, 2313, 2675, 3491]",[981],3490,10,3480,1,9,3480,0
4.0,BRU12895,"[793, 799, 1135, 1526, 1986, 2140, 2232, 2341]",[1135],"[793, 799, 1526, 1986, 2140, 2232, 2341]",[1135],3232,8,3224,1,7,3224,0
4.0,BTATPAAA,"[55, 296, 740, 826, 1111, 1146, 1166, 1200, 2314, 2377, 2501, 2761, 3383, 3707, 4106, 4183, 4188, 5345, 5556, 5729, 5886, 5953, 6155, 6472, 7693, 7770, 7885, 7915, 8023, 8311, 8831, 9129, 9733, 9844]","[740, 2314, 3707, 5729, 7770, 8023, 9129]","[55, 296, 826, 1111, 1146, 1166, 1200, 2377, 2501, 2761, 3383, 4106, 4183, 4188, 5345, 5556, 5886, 5953, 6155, 6472, 7693, 7885, 7915, 8311, 8831, 9733, 9844]","[740, 2314, 3707, 5729, 5984, 6337, 6827, 7151, 7770, 8023, 9129]",9907,34,9873,7,27,9869,4
4.0,BTEBGL2,"[201, 294, 310, 327, 658, 920, 1171, 1254]","[310, 658]","[201, 294, 327, 920, 1171, 1254]","[310, 658]",1833,8,1825,2,6,1825,0
4.0,BTEBGL4,"[4, 201, 294, 310, 327, 658, 815]","[310, 658]","[4, 201, 294, 327, 815]","[310, 658]",1828,7,1821,2,5,1821,0
4.0,BTGL01,"[98, 327, 349, 365, 711, 873, 910, 1008]","[365, 1008]","[98, 327, 349, 711, 873, 910]","[365, 1008]",2040,8,2032,2,6,2032,0
4.0,BTHOR02,"[16, 169, 484, 1123, 1268, 1920, 1936]","[484, 1920]","[16, 169, 1123, 1268, 1936]","[484, 1920]",2419,7,2412,2,5,2412,0
4.0,BTKER6B,"[826, 1008, 1678, 1820, 1830, 1925, 2044, 2171, 2219, 2346, 2559, 2913, 2926, 3070, 3530, 4056, 4335, 4666, 5608, 5686]","[1678, 2559, 3070, 3530, 4056, 4666]","[826, 1008, 1820, 1830, 1925, 2044, 2171, 2219, 2346, 2913, 2926, 4335, 5608, 5686]","[1678, 2559, 3070, 3315, 3530, 4056, 4666]",5718,20,5698,6,14,5697,1
4.0,BTSPDNA,"[84, 685, 960, 1054, 1546, 2123]",[],"[84, 685, 960, 1054, 1546, 2123]",[1541],2148,6,2142,0,6,2141,1
4.0,BTSVSP109,"[52, 799, 1357, 1452, 1604, 2189, 2258, 2359, 2387, 2555, 2863, 5292, 5315, 5643, 6096, 6131, 6240, 6451, 6730]","[2359, 5292]","[52, 799, 1357, 1452, 1604, 2189, 2258, 2387, 2555, 2863, 5315, 5643, 6096, 6131, 6240, 6451, 6730]","[2359, 3984, 5292]",6948,19,6929,2,17,6928,1
4.0,BTTNP2G,"[24, 125, 710, 774, 847, 852, 1029, 1115, 1326, 1342]",[774],"[24, 125, 710, 847, 852, 1029, 1115, 1326, 1342]",[774],1841,10,1831,1,9,1831,0
4.0,BTU02285,"[21, 434, 1476, 1858, 2131, 2334, 2367, 2438, 2873, 2936, 2980, 3792, 3866, 4169, 4222, 4325, 4487, 4780, 5056, 5087, 5654, 6075]","[3792, 4222, 4487, 4780, 5056]","[21, 434, 1476, 1858, 2131, 2334, 2367, 2438, 2873, 2936, 2980, 3866, 4169, 4325, 5087, 5654, 6075]","[3792, 4222, 4487, 4780, 5056]",6388,22,6366,5,17,6366,0
4.0,CALEGLOBIM,"[220, 236, 345, 587, 603, 1185, 1197, 1312]","[236, 587]","[220, 345, 603, 1185, 1197, 1312]","[236, 587]",1690,8,1682,2,6,1682,0
4.0,CBUEGLOBIM,"[220, 236, 345, 587, 603, 874, 1185, 1197, 1312]","[236, 587]","[220, 345, 603, 874, 1185, 1197, 1312]","[236, 587]",1690,9,1681,2,7,1681,0
4.0,CCALAC,"[436, 932, 1128, 1178, 1358, 1852, 2409, 2973, 3275, 3279, 3333, 3397]","[1358, 1852, 2409]","[436, 932, 1128, 1178, 2973, 3275, 3279, 3333, 3397]","[1358, 1852, 2409]",3619,12,3607,3,9,3607,0
4.0,CCBEGLOBIM,"[221, 237, 587, 1191, 1203, 1318]","[237, 587]","[221, 1191, 1203, 1318]","[237, 587]",1695,6,1689,2,4,1689,0
4.0,CCBEGLOBIN,"[222, 238, 589, 1194, 1206, 1321]","[238, 589]","[222, 1194, 1206, 1321]","[238, 589]",1698,6,1692,2,4,1692,0
4.0,CCGHG,"[283, 863, 1051, 1389, 1778, 2305]","[283, 1051, 1778]","[863, 1389, 2305]","[283, 706, 1051, 1778]",2830,6,2824,3,3,2823,1
4.0,CCGONBS1,"[1649, 1767, 1974, 2688]",[1767],"[1649, 1974, 2688]","[1767, 2072]",3463,4,3459,1,3,3458,1
4.0,CCGONBS2,"[1667, 1785, 1993, 2344, 2707]",[1785],"[1667, 1993, 2344, 2707]","[1785, 2091]",3482,5,3477,1,4,3476,1
4.0,CCGTHA1,"[26, 166, 302, 390]",[302],"[26, 166, 390]","[302, 572]",1144,4,1140,1,3,1139,1
4.0,CCT64CLU,"[274, 563, 1644, 1664, 2757, 2761, 2766, 3005, 3496, 4436, 4514, 4518, 4572, 4577, 4643, 5272, 5528, 5659, 6121, 6277]","[1644, 2757, 3005, 3496, 4514, 5272, 5659]","[274, 563, 1664, 2761, 2766, 4436, 4518, 4572, 4577, 4643, 5528, 6121, 6277]","[1644, 2757, 3005, 3496, 4514, 5272, 5659]",6276,20,6256,7,13,6256,0
4.0,CEPPINS,"[464, 490, 858, 1399, 1509, 1513, 1615, 1760]",[858],"[464, 490, 1399, 1509, 1513, 1615, 1760]",[858],1901,8,1893,1,7,1893,0
4.0,CHBLG,"[166, 698, 928, 1465, 1472, 2301, 2308, 2564, 2807, 3030, 3640, 3788, 3794, 4019, 4266, 4298, 4700, 4861, 4919, 5246, 5573, 5619, 5756, 6025, 6255, 6280, 6376, 6555]","[4019, 5246, 6025]","[166, 698, 928, 1465, 1472, 2301, 2308, 2564, 2807, 3030, 3640, 3788, 3794, 4266, 4298, 4700, 4861, 4919, 5573, 5619, 5756, 6255, 6280, 6376, 6555]","[2285, 3090, 4019, 5246, 6025]",8080,28,8052,3,25,8050,2
4.0,CHEBGLI,"[456, 909, 1213]",[909],"[456, 1213]","[570, 909]",2204,3,2201,1,2,2200,1
4.0,CHEBGLII,"[217, 454, 547, 563, 580, 912, 923, 1049, 1426]","[563, 912]","[217, 454, 547, 580, 923, 1049, 1426]","[563, 912]",2258,9,2249,2,7,2249,0
4.0,CHKALDB,"[535, 606, 1062, 1452, 1506, 1922, 1927, 2460, 3077, 3115, 4004, 4388, 4462, 4802, 5731, 5748, 6172, 6664, 6955, 6960, 6983, 7265, 7360, 7487, 7504, 7523, 8186, 8617, 9185, 9626, 10577, 10705, 10844]","[6172, 6664, 6955, 7265, 8186, 9185]","[535, 606, 1062, 1452, 1506, 1922, 1927, 2460, 3077, 3115, 4004, 4388, 4462, 4802, 5731, 5748, 6960, 6983, 7360, 7487, 7504, 7523, 8617, 9626, 10577, 10705, 10844]","[6172, 6664, 6955, 7265, 8186, 8842, 9185]",11643,33,11610,6,27,11609,1
4.0,CHKAPOII,"[282, 1246, 1328, 1339, 1626, 1839, 1891, 1901, 2131, 2620, 2798, 3317, 3381, 3771, 3820, 3906, 3975, 4026, 4488]","[3317, 3820]","[282, 1246, 1328, 1339, 1626, 1839, 1891, 1901, 2131, 2620, 2798, 3381, 3771, 3906, 3975, 4026, 4488]","[3317, 3820]",4953,19,4934,2,17,4934,0
4.0,CHKDPCP,"[347, 637, 1624, 1878]",[637],"[347, 1624, 1878]",[637],1902,4,1898,1,3,1898,0
4.0,CHKMAX,"[27, 632, 727, 1236, 1299, 1816, 2127, 2291, 2882, 3172, 3189, 3400, 3928, 4295, 4931, 5130, 5173]","[2127, 2291, 3928, 4295]","[27, 632, 727, 1236, 1299, 1816, 2882, 3172, 3189, 3400, 4931, 5130, 5173]","[2127, 2291, 3928, 4295]",5690,17,5673,4,13,5673,0
4.0,CHKMYOD,"[316, 984, 1268, 1738, 2106, 3066, 3379, 3468, 4038, 4849, 4941, 5145, 5517, 5592, 5660, 6150, 6284, 6456, 6527]","[4941, 6150]","[316, 984, 1268, 1738, 2106, 3066, 3379, 3468, 4038, 4849, 5145, 5517, 5592, 5660, 6284, 6456, 6527]","[4941, 6150]",7381,19,7362,2,17,7362,0
4.0,CHKOVAL,"[779, 1293, 1390, 2449, 2657, 3164, 3466, 3812, 3915, 4176, 4694, 4890, 4915, 5144, 5170, 6282, 6975, 7079, 7148, 7691, 8334, 8410, 8791, 9028]","[3164, 3466, 4176, 4694, 6282]","[779, 1293, 1390, 2449, 2657, 3812, 3915, 4890, 4915, 5144, 5170, 6975, 7079, 7148, 7691, 8334, 8410, 8791, 9028]","[3164, 3466, 4176, 4694, 5795, 6282]",9198,24,9174,5,19,9173,1
4.0,CHKRPL30,"[545, 571, 671, 749, 801, 916, 1471, 1684, 1778, 1872, 2113, 2158, 2753, 2816, 2850, 3799, 3838]","[801, 1872, 2753]","[545, 571, 671, 749, 916, 1471, 1684, 1778, 2113, 2158, 2816, 2850, 3799, 3838]","[801, 1872, 2753]",3884,17,3867,3,14,3867,0
4.0,CHKRPL37A,"[16, 201, 798, 996, 1265, 1376, 1558, 1618, 1946, 2125, 2255, 2386, 2739, 3052, 3376]","[798, 1376, 2386]","[16, 201, 996, 1265, 1558, 1618, 1946, 2125, 2255, 2739, 3052, 3376]","[798, 1376, 2386]",3465,15,3450,3,12,3450,0
4.0,CHKRPL5G,"[99, 153, 300, 498, 1227, 1419, 1540, 1632, 1637, 2138, 2397, 2428, 2618, 2974, 3157, 3433, 4259, 4746, 5165, 6060, 6897, 7986]","[498, 1419, 1632, 3157, 5165, 6897]","[99, 153, 300, 1227, 1540, 1637, 2138, 2397, 2428, 2618, 2974, 3433, 4259, 4746, 6060, 7986]","[498, 1419, 1632, 3157, 3955, 5165, 6897]",8313,22,8291,6,16,8290,1
4.0,CHKTUB4B,"[243, 264, 437, 762, 779, 949, 1188, 1199, 1469, 1573, 1710, 1895, 3110]","[437, 949, 1573]","[243, 264, 762, 779, 1188, 1199, 1469, 1710, 1895, 3110]","[437, 949, 1573]",3145,13,3132,3,10,3132,0
4.0,CHKY,"[319, 641, 691, 794, 1650, 1664, 2096, 2197, 2725, 2858, 3082, 3577, 3603, 3953, 4199, 4683, 4750, 5049, 5186, 5213, 5648, 6012, 6249, 6473, 8349, 8361]","[3603, 4199, 4683, 5648, 6012, 6249]","[319, 641, 691, 794, 1650, 1664, 2096, 2197, 2725, 2858, 3082, 3577, 3953, 4750, 5049, 5186, 5213, 6473, 8349, 8361]","[3603, 4199, 4683, 5648, 6012, 6249]",8364,26,8338,6,20,8338,0
4.0,CHPPHYGEN,"[22, 543, 555, 1736, 1818, 2214, 2284, 3020, 3516, 3764, 3786, 4096, 4387, 4561, 4599, 4945, 5459, 5471, 5521, 6609, 6693, 7000, 7011, 7072, 7138, 7830, 8472, 8746, 8823, 8841, 8862, 9306, 9395, 9894, 10066, 10818, 10833, 10849, 11000, 11193, 11828, 11903, 11936, 12575, 12603, 13318, 13493, 13548]","[4599, 4945]","[22, 543, 555, 1736, 1818, 2214, 2284, 3020, 3516, 3764, 3786, 4096, 4387, 4561, 5459, 5471, 5521, 6609, 6693, 7000, 7011, 7072, 7138, 7830, 8472, 8746, 8823, 8841, 8862, 9306, 9395, 9894, 10066, 10818, 10833, 10849, 11000, 11193, 11828, 11903, 11936, 12575, 12603, 13318, 13493, 13548]","[4599, 4945]",13689,48,13641,2,46,13641,0
4.0,CHPPROTP1A,"[58, 159]",[159],[58],[159],397,2,395,1,1,395,0
4.0,CHPPROTP1B,"[56, 160]",[160],[56],[160],396,2,394,1,1,394,0
4.0,CHWEGLOBIM,"[221, 237, 588, 1193, 1319]","[237, 588]","[221, 1193, 1319]","[237, 588]",1701,5,1696,2,3,1696,0
4.0,CIGH,"[457, 1249, 1281, 2029, 2130, 2280, 2536, 2593, 2889]","[1281, 2280, 2889]","[457, 1249, 2029, 2130, 2536, 2593]","[1281, 1691, 2280, 2889]",3967,9,3958,3,6,3957,1
4.0,CITEGLOBIM,"[220, 236, 345, 587, 603, 890, 1186, 1198, 1313]","[236, 587]","[220, 345, 603, 890, 1186, 1198, 1313]","[236, 587]",1691,9,1682,2,7,1682,0
4.0,CJAEGLOBIN,"[221, 237, 588, 1193, 1319]","[237, 588]","[221, 1193, 1319]","[237, 588]",1702,5,1697,2,3,1697,0
4.0,CJINTERFG,"[191, 512, 1143, 1860, 2428, 2635, 2881, 3158, 3303, 4125, 4187, 4465, 4702, 4730, 4750, 5524, 6036, 6127, 6397, 6760, 7468, 8152, 8324, 8352, 8486]","[2881, 4187, 4465]","[191, 512, 1143, 1860, 2428, 2635, 3158, 3303, 4125, 4702, 4730, 4750, 5524, 6036, 6127, 6397, 6760, 7468, 8152, 8324, 8352, 8486]","[2881, 4187, 4465]",8519,25,8494,3,22,8494,0
4.0,CL54K,"[119, 141, 183, 512, 535, 649, 706, 771, 959, 1177, 1186, 1238, 1294, 1538, 1926, 2581, 2696, 2715, 2954, 3218]",[512],"[119, 141, 183, 535, 649, 706, 771, 959, 1177, 1186, 1238, 1294, 1538, 1926, 2581, 2696, 2715, 2954, 3218]",[512],3407,20,3387,1,19,3387,0
4.0,CMBGA2B2,"[383, 718, 810, 989, 1597]","[383, 718]","[810, 989, 1597]","[383, 718]",2684,5,2679,2,3,2679,0
4.0,CMEGA2E2,"[416, 492, 718, 753]","[416, 753]","[492, 718]","[416, 753]",2046,4,2042,2,2,2042,0
4.0,CMU11711,"[15, 204, 790, 826, 906, 1647, 1685, 2031, 2627]","[1685, 2031]","[15, 204, 790, 826, 906, 1647, 2627]","[1685, 2031]",3163,9,3154,2,7,3154,0
4.0,CPPROT1GN,"[102, 164, 255]",[164],"[102, 255]",[164],390,3,387,1,2,387,0
4.0,CRASEQB,"[79, 669, 783, 1920, 2123, 2825, 3434, 3452, 3464, 3482, 3593, 3635, 3641, 3647, 3812, 4825, 4931]","[1920, 2825]","[79, 669, 783, 2123, 3434, 3452, 3464, 3482, 3593, 3635, 3641, 3647, 3812, 4825, 4931]","[1920, 2825]",5120,17,5103,2,15,5103,0
4.0,CRUCH7AHYD,"[1205, 1339, 1731, 2690, 2936, 2941, 3016, 3418, 3651, 3792, 3841, 4121, 4201, 4774, 5283, 6963, 7866, 7901, 9375, 9626, 10316]","[1731, 3651, 7866]","[1205, 1339, 2690, 2936, 2941, 3016, 3418, 3792, 3841, 4121, 4201, 4774, 5283, 6963, 7901, 9375, 9626, 10316]","[1731, 3651, 4938, 6076, 7866]",10606,21,10585,3,18,10583,2
4.0,CRUGAD45A,"[208, 691, 859, 1811, 1877, 1971, 2063, 2417, 2500, 2553, 3428, 3555, 3605, 4003]","[1877, 2063, 2417]","[208, 691, 859, 1811, 1971, 2500, 2553, 3428, 3555, 3605, 4003]","[1877, 2063, 2417]",4427,14,4413,3,11,4413,0
4.0,DMPROTP1,[249],[249],[],[249],616,1,615,1,0,615,0
4.0,DMU11712,"[16, 792, 1667, 1705, 2043]","[1705, 2043]","[16, 792, 1667]","[1705, 2043]",3019,5,3014,2,3,3014,0
4.0,DOGCOLIP,"[224, 249, 416, 789, 1108, 1343, 1411, 1747, 2378, 2503, 2508, 2694, 2821, 2839, 3119]","[1108, 2378]","[224, 249, 416, 789, 1343, 1411, 1747, 2503, 2508, 2694, 2821, 2839, 3119]","[1108, 2378]",3156,15,3141,2,13,3141,0
4.0,DOGIL8T,"[118, 577, 671, 1206, 1406, 1769, 1918]","[118, 1406, 1769]","[577, 671, 1206, 1918]","[118, 1406, 1769]",2229,7,2222,3,4,2222,0
4.0,ECGLOAP1,"[363, 657, 889, 962, 968]","[363, 657]","[889, 962, 968]","[363, 657]",1133,5,1128,2,3,1128,0
4.0,ECPZA2GL,"[19, 193, 767, 954, 1560, 1585, 1600, 1623, 1648, 1728, 2012, 2153, 2613, 3576, 3650, 3945, 4059, 5046, 5060, 5077]","[3576, 4059]","[19, 193, 767, 954, 1560, 1585, 1600, 1623, 1648, 1728, 2012, 2153, 2613, 3650, 3945, 5046, 5060, 5077]","[3576, 4059]",5081,20,5061,2,18,5061,0
4.0,ECZGL1,"[700, 725, 740, 763, 845, 874, 1033, 1534]","[700, 1534]","[725, 740, 763, 845, 874, 1033]","[700, 1534]",1993,8,1985,2,6,1985,0
4.0,ECZGL2,"[255, 280, 295, 318, 400, 429, 588, 1084]","[255, 1084]","[280, 295, 318, 400, 429, 588]","[255, 1084]",1555,8,1547,2,6,1547,0
4.0,ELMETL,"[1097, 1120, 1291]","[1097, 1291]",[1120],"[1097, 1291]",1865,3,1862,2,1,1862,0
4.0,FDFELDI2,"[276, 641, 678, 703, 1070, 1643, 1882, 2011]",[276],"[641, 678, 703, 1070, 1643, 1882, 2011]","[276, 970]",2417,8,2409,1,7,2408,1
4.0,FDTNFA,"[187, 291, 547, 790, 885, 972, 1590]","[187, 790, 972]","[291, 547, 885, 1590]","[187, 790, 972]",1714,7,1707,3,4,1707,0
4.0,GDMYF5G,"[138, 524, 639, 655, 1036, 1104]","[639, 1036]","[138, 524, 655, 1104]","[639, 1036]",1601,6,1595,2,4,1595,0
4.0,GGAC01,"[22, 116, 273, 443, 634, 774, 833, 914, 970, 1057, 1119, 1343, 1586, 1666, 1903, 2226, 2261, 2585, 2602, 2782, 3189, 3276, 3330, 3495, 3561, 3677, 3831, 3857, 4055, 4309, 4499, 4695]","[1666, 2226, 3189, 3677]","[22, 116, 273, 443, 634, 774, 833, 914, 970, 1057, 1119, 1343, 1586, 1903, 2261, 2585, 2602, 2782, 3276, 3330, 3495, 3561, 3831, 3857, 4055, 4309, 4499, 4695]","[1666, 2226, 3189, 3677]",5038,32,5006,4,28,5006,0
4.0,GGACTAC,"[339, 351, 533, 970, 1554, 1815, 2127, 2277, 2752, 2914, 3032, 3218, 3948, 4216, 4398, 5278]","[970, 2127, 2914, 3218, 4398]","[339, 351, 533, 1554, 1815, 2277, 2752, 3032, 3948, 4216, 5278]","[970, 2127, 2914, 3218, 4398]",5455,16,5439,5,11,5439,0
4.0,GGACTI,"[153, 404, 525, 529, 788, 841, 929, 975, 1030, 1368, 1554, 1659, 1779, 1841]","[404, 841, 1554, 1841]","[153, 525, 529, 788, 929, 975, 1030, 1368, 1659, 1779]","[404, 841, 1137, 1554, 1841]",2418,14,2404,4,10,2403,1
