Threshold,Locus,Predict Sites,Positive Sites,Negative Sites,Actual Donor Sites,Predict Num,Predict Positive Num,Predict Negative Num,TP,FP,TN,FN
1.5,ASYRVISP,"[99, 260, 278, 294, 363, 533, 625, 634, 656, 837, 852, 909, 1007, 1042, 1046, 1166, 1219, 1240, 1293, 1305, 1335, 1385, 1404, 1419, 1433, 1569, 1585, 1676, 1916, 1968, 2021, 2051, 2069]","[625, 1042, 1335, 1585, 1916]","[99, 260, 278, 294, 363, 533, 634, 656, 837, 852, 909, 1007, 1046, 1166, 1219, 1240, 1293, 1305, 1385, 1404, 1419, 1433, 1569, 1676, 1968, 2021, 2051, 2069]","[625, 1042, 1335, 1585, 1916]",2221,33,2188,5,28,2188,0
1.5,ATREGLOBIN,"[55, 148, 189, 221, 237, 271, 453, 474, 541, 553, 588, 604, 609, 766, 935, 1058, 1187, 1193, 1199, 1217, 1267, 1295, 1314, 1318, 1407, 1412, 1418, 1463, 1519, 1556, 1628]","[237, 588]","[55, 148, 189, 221, 271, 453, 474, 541, 553, 604, 609, 766, 935, 1058, 1187, 1193, 1199, 1217, 1267, 1295, 1314, 1318, 1407, 1412, 1418, 1463, 1519, 1556, 1628]","[237, 588]",1691,31,1660,2,29,1660,0
1.5,BABAPOE,"[33, 60, 146, 170, 198, 267, 272, 408, 481, 486, 501, 550, 567, 688, 754, 764, 865, 897, 1003, 1029, 1080, 1278, 1374, 1702, 1746, 1898, 1944, 1953, 1985, 2109, 2144, 2222, 2262, 2312, 2355, 2421, 2468, 2490, 2512, 2593, 2613, 2668, 2680, 2782, 2803, 2830, 2847, 2881, 3435, 3537, 3598, 3615, 3630, 3635, 3648, 3670, 3804, 3837, 3852, 3867, 3916, 3978, 3990, 3999, 4109, 4122, 4131, 4143, 4288, 4682]","[897, 2847]","[33, 60, 146, 170, 198, 267, 272, 408, 481, 486, 501, 550, 567, 688, 754, 764, 865, 1003, 1029, 1080, 1278, 1374, 1702, 1746, 1898, 1944, 1953, 1985, 2109, 2144, 2222, 2262, 2312, 2355, 2421, 2468, 2490, 2512, 2593, 2613, 2668, 2680, 2782, 2803, 2830, 2881, 3435, 3537, 3598, 3615, 3630, 3635, 3648, 3670, 3804, 3837, 3852, 3867, 3916, 3978, 3990, 3999, 4109, 4122, 4131, 4143, 4288, 4682]","[897, 2847]",4754,70,4684,2,68,4684,0
1.5,BATROX,"[96, 111, 222, 237, 292, 341, 430, 466, 473, 491, 532, 600, 717, 736, 769, 875, 879, 927, 1053, 1144, 1839, 1903, 1944, 2032, 2078, 2307, 2407, 2428, 2432, 2446, 2450, 2471, 2890, 2899, 2933, 2948, 2959, 2985, 3004, 3011, 3036, 3183, 3341, 3556, 3593, 3623, 3638, 3679, 3683, 3706, 3849, 3878, 3883, 3924, 3946, 3967, 3975, 3979, 4044, 4110, 4154, 4270, 4276, 4364, 4495, 4595, 4681, 4705, 4722, 4798, 4833, 4836, 4939, 4983, 5035, 5085, 5123, 5204, 5509, 5517, 5658, 5705, 5790, 5831, 5956, 6111, 6115, 6329, 6360, 6449, 6576, 6601, 6775, 6789, 6874, 6881, 6923, 6950, 6955, 7120, 7188, 7262, 7297, 7321, 7378, 7463, 7481, 7567, 7627, 7655, 7660, 7789, 7889, 7980, 7992]","[341, 3011, 5035, 6955]","[96, 111, 222, 237, 292, 430, 466, 473, 491, 532, 600, 717, 736, 769, 875, 879, 927, 1053, 1144, 1839, 1903, 1944, 2032, 2078, 2307, 2407, 2428, 2432, 2446, 2450, 2471, 2890, 2899, 2933, 2948, 2959, 2985, 3004, 3036, 3183, 3341, 3556, 3593, 3623, 3638, 3679, 3683, 3706, 3849, 3878, 3883, 3924, 3946, 3967, 3975, 3979, 4044, 4110, 4154, 4270, 4276, 4364, 4495, 4595, 4681, 4705, 4722, 4798, 4833, 4836, 4939, 4983, 5085, 5123, 5204, 5509, 5517, 5658, 5705, 5790, 5831, 5956, 6111, 6115, 6329, 6360, 6449, 6576, 6601, 6775, 6789, 6874, 6881, 6923, 6950, 7120, 7188, 7262, 7297, 7321, 7378, 7463, 7481, 7567, 7627, 7655, 7660, 7789, 7889, 7980, 7992]","[341, 3011, 5035, 6955]",8092,115,7977,4,111,7977,0
1.5,BCHEGLOBIN,"[55, 148, 189, 221, 237, 271, 448, 469, 536, 548, 583, 599, 604, 1054, 1060, 1115, 1166, 1184, 1190, 1196, 1214, 1264, 1311, 1315, 1412, 1417, 1423, 1468, 1524, 1561, 1633]","[237, 583]","[55, 148, 189, 221, 271, 448, 469, 536, 548, 599, 604, 1054, 1060, 1115, 1166, 1184, 1190, 1196, 1214, 1264, 1311, 1315, 1412, 1417, 1423, 1468, 1524, 1561, 1633]","[237, 583]",1697,31,1666,2,29,1666,0
1.5,BOVANPA,"[52, 129, 334, 393, 433, 455, 591, 598, 858, 958, 1023, 1299, 1348, 1499, 1566, 1677, 1687, 1691]","[433, 858]","[52, 129, 334, 393, 455, 591, 598, 958, 1023, 1299, 1348, 1499, 1566, 1677, 1687, 1691]","[433, 858]",1761,18,1743,2,16,1743,0
1.5,BOVCOX7AL,"[16, 25, 97, 172, 263, 295, 322, 336, 469, 492, 622, 679, 683, 694, 749, 894, 936, 956, 1002, 1056, 1207, 1376, 1444, 1461, 1484, 1497, 1501, 1540, 1570, 1583, 1596, 1661, 1733, 1771, 1826, 1883, 1924, 1954, 2067, 2108, 2130, 2141, 2235, 2273, 2351, 2432, 2470, 2529, 2546, 2630, 2812, 2867, 2874, 3003, 3009, 3047, 3139, 3170, 3212, 3261, 3328, 3345, 3354, 3389, 3416, 3486, 3507, 3512, 3627, 3721, 3780, 3808, 3942, 3969, 4153, 4284, 4496, 4555, 4579, 4648, 4866, 4995, 5042, 5049, 5087, 5252, 5282, 5360, 5377, 5388, 5418, 5427, 5488, 5512, 5521, 5557, 5699, 5726, 5731, 5837, 5919, 5934, 6089, 6145, 6167, 6500, 6648]","[1540, 2812, 5049]","[16, 25, 97, 172, 263, 295, 322, 336, 469, 492, 622, 679, 683, 694, 749, 894, 936, 956, 1002, 1056, 1207, 1376, 1444, 1461, 1484, 1497, 1501, 1570, 1583, 1596, 1661, 1733, 1771, 1826, 1883, 1924, 1954, 2067, 2108, 2130, 2141, 2235, 2273, 2351, 2432, 2470, 2529, 2546, 2630, 2867, 2874, 3003, 3009, 3047, 3139, 3170, 3212, 3261, 3328, 3345, 3354, 3389, 3416, 3486, 3507, 3512, 3627, 3721, 3780, 3808, 3942, 3969, 4153, 4284, 4496, 4555, 4579, 4648, 4866, 4995, 5042, 5087, 5252, 5282, 5360, 5377, 5388, 5418, 5427, 5488, 5512, 5521, 5557, 5699, 5726, 5731, 5837, 5919, 5934, 6089, 6145, 6167, 6500, 6648]","[1540, 2812, 5049]",6848,107,6741,3,104,6741,0
1.5,BOVGAS,"[192, 203, 406, 487, 561, 573, 751, 806, 847, 996]",[751],"[192, 203, 406, 487, 561, 573, 806, 847, 996]",[751],1058,10,1048,1,9,1048,0
1.5,BOVIAP,"[93, 174, 194, 320, 437, 441, 457, 533, 602, 606, 608, 916, 926, 1080, 1116, 1318, 1330, 1568, 1764, 1816, 1835, 1895, 1994, 2033, 2037, 2057, 2107, 2129, 2159, 2200, 2269, 2309, 2320, 2325, 2329, 2354, 2413, 2441, 2450, 2465, 2504, 2518, 2606, 2643, 2646, 2670, 2674, 2711, 2717, 2719, 2721, 2725, 2734, 2749, 2756, 2784, 2793, 2804, 2813, 2864, 2900, 2972, 2999, 3018, 3024, 3029, 3092, 3157, 3198, 3337, 3352, 3392, 3410, 3420, 3440, 3449, 3535, 3649, 3667, 3782, 3844, 3879, 3996, 4005, 4009, 4024, 4111, 4202, 4419, 4656, 4693, 4731, 5007, 5030, 5074, 5089, 5136, 5221, 5223, 5241, 5262, 5271, 5290, 5355, 5367, 5372, 5388]","[1568, 1764, 1994, 2354, 2606, 2999, 3157, 3392, 3667, 3996]","[93, 174, 194, 320, 437, 441, 457, 533, 602, 606, 608, 916, 926, 1080, 1116, 1318, 1330, 1816, 1835, 1895, 2033, 2037, 2057, 2107, 2129, 2159, 2200, 2269, 2309, 2320, 2325, 2329, 2413, 2441, 2450, 2465, 2504, 2518, 2643, 2646, 2670, 2674, 2711, 2717, 2719, 2721, 2725, 2734, 2749, 2756, 2784, 2793, 2804, 2813, 2864, 2900, 2972, 3018, 3024, 3029, 3092, 3198, 3337, 3352, 3410, 3420, 3440, 3449, 3535, 3649, 3782, 3844, 3879, 4005, 4009, 4024, 4111, 4202, 4419, 4656, 4693, 4731, 5007, 5030, 5074, 5089, 5136, 5221, 5223, 5241, 5262, 5271, 5290, 5355, 5367, 5372, 5388]","[1568, 1764, 1994, 2354, 2606, 2999, 3157, 3392, 3667, 3996]",5391,107,5284,10,97,5284,0
1.5,BOVIRBP,"[78, 129, 207, 298, 357, 513, 528, 552, 621, 785, 888, 936, 994, 1010, 1021, 1026, 1142, 1284, 1290, 1293, 1434, 1482, 1509, 1584, 1629, 1730, 1812, 1896, 1948, 2004, 2101, 2148, 2331, 2388, 2412, 2421, 2586, 2649, 2754, 2769, 2928, 3042, 3090, 3174, 3191, 3383, 3443, 3539, 3544, 3692, 3698, 3723, 3773, 3789, 3801, 3807, 3848, 3895, 3914, 4136, 4149, 4176, 4189, 4212, 4266, 4268, 4411, 4571, 4582, 4639, 4806, 4887, 4952, 4970, 4983, 5048, 5131, 5188, 5278, 5306, 5327, 5349, 5458, 5487, 5507, 5539, 5595, 5599, 5643, 5761, 5857, 5876, 5954, 5985, 6208, 6214, 6271, 6292, 6494, 6540, 6637, 6779, 6976, 7019, 7108, 7117, 7126, 7206, 7321, 7416, 7514, 7567, 7665, 7669, 7699, 7773, 7779, 7828, 7919, 7957, 8192, 8445, 8587, 8638, 8915, 8920, 8937, 8968, 9058, 9137, 9146, 9190, 9214, 9309, 9316, 9365, 9393, 9426, 9435, 9603, 9634, 9664, 9670, 9775, 9794, 9914, 9926, 9945, 9959, 9979, 10082, 10191, 10291, 10399, 10443, 10698, 10749, 10841, 10914, 10997, 11020, 11045, 11108, 11326, 11500, 11746, 11753]","[3174, 5595, 7699]","[78, 129, 207, 298, 357, 513, 528, 552, 621, 785, 888, 936, 994, 1010, 1021, 1026, 1142, 1284, 1290, 1293, 1434, 1482, 1509, 1584, 1629, 1730, 1812, 1896, 1948, 2004, 2101, 2148, 2331, 2388, 2412, 2421, 2586, 2649, 2754, 2769, 2928, 3042, 3090, 3191, 3383, 3443, 3539, 3544, 3692, 3698, 3723, 3773, 3789, 3801, 3807, 3848, 3895, 3914, 4136, 4149, 4176, 4189, 4212, 4266, 4268, 4411, 4571, 4582, 4639, 4806, 4887, 4952, 4970, 4983, 5048, 5131, 5188, 5278, 5306, 5327, 5349, 5458, 5487, 5507, 5539, 5599, 5643, 5761, 5857, 5876, 5954, 5985, 6208, 6214, 6271, 6292, 6494, 6540, 6637, 6779, 6976, 7019, 7108, 7117, 7126, 7206, 7321, 7416, 7514, 7567, 7665, 7669, 7773, 7779, 7828, 7919, 7957, 8192, 8445, 8587, 8638, 8915, 8920, 8937, 8968, 9058, 9137, 9146, 9190, 9214, 9309, 9316, 9365, 9393, 9426, 9435, 9603, 9634, 9664, 9670, 9775, 9794, 9914, 9926, 9945, 9959, 9979, 10082, 10191, 10291, 10399, 10443, 10698, 10749, 10841, 10914, 10997, 11020, 11045, 11108, 11326, 11500, 11746, 11753]","[3174, 5595, 7699]",11785,167,11618,3,164,11618,0
1.5,BOVLHB,"[33, 233, 244, 419, 453, 554, 592, 615, 749, 761, 803, 811, 854, 875, 900, 914, 926, 944, 1005, 1035, 1057, 1062, 1140, 1272, 1294, 1401, 1450, 1455, 1460, 1526, 1562, 1725]","[803, 1272]","[33, 233, 244, 419, 453, 554, 592, 615, 749, 761, 811, 854, 875, 900, 914, 926, 944, 1005, 1035, 1057, 1062, 1140, 1294, 1401, 1450, 1455, 1460, 1526, 1562, 1725]","[803, 1272]",1856,32,1824,2,30,1824,0
1.5,BOVLYSOZMA,"[10, 70, 239, 322, 350, 397, 742, 856, 944, 963, 1056, 1161, 1189, 1212, 1309, 1430, 1558, 1581, 1585, 1589, 1707, 1810, 1819, 1891, 2057, 2089, 2115, 2263, 2268, 2374, 2402, 2435, 2516, 2758, 2802, 2819, 2872, 2973, 3023, 3039, 3078, 3201, 3208, 3255, 3424, 3672, 3737, 3763, 3767, 3907, 4000, 4066, 4095, 4100, 4163, 4229, 4245, 4290, 4314, 4346, 4372, 4417, 4469, 4591, 4694, 4802, 4972, 5256, 5360, 5369, 5758, 5771, 5791, 5936, 5955, 5997, 6103, 6185, 6346, 6433, 6864, 6886, 6932, 6973, 7196, 7212, 7256, 7260, 7327, 7512, 7520, 7741, 7812, 7884, 7928, 8112, 8220, 8292, 8612, 8628, 8632, 8654, 8673, 8675, 8677, 8681, 8685, 8689, 8691, 8722, 8811, 8994, 9056, 9185, 9247, 9304, 9327, 9437, 9453, 9501, 9603, 9662, 9715, 9943, 9951, 10024, 10062, 10160, 10189, 10409, 10777, 10799, 11050, 11149, 11291, 11525, 11634, 11677, 11911, 12068]","[3039, 5771, 8654]","[10, 70, 239, 322, 350, 397, 742, 856, 944, 963, 1056, 1161, 1189, 1212, 1309, 1430, 1558, 1581, 1585, 1589, 1707, 1810, 1819, 1891, 2057, 2089, 2115, 2263, 2268, 2374, 2402, 2435, 2516, 2758, 2802, 2819, 2872, 2973, 3023, 3078, 3201, 3208, 3255, 3424, 3672, 3737, 3763, 3767, 3907, 4000, 4066, 4095, 4100, 4163, 4229, 4245, 4290, 4314, 4346, 4372, 4417, 4469, 4591, 4694, 4802, 4972, 5256, 5360, 5369, 5758, 5791, 5936, 5955, 5997, 6103, 6185, 6346, 6433, 6864, 6886, 6932, 6973, 7196, 7212, 7256, 7260, 7327, 7512, 7520, 7741, 7812, 7884, 7928, 8112, 8220, 8292, 8612, 8628, 8632, 8673, 8675, 8677, 8681, 8685, 8689, 8691, 8722, 8811, 8994, 9056, 9185, 9247, 9304, 9327, 9437, 9453, 9501, 9603, 9662, 9715, 9943, 9951, 10024, 10062, 10160, 10189, 10409, 10777, 10799, 11050, 11149, 11291, 11525, 11634, 11677, 11911, 12068]","[3039, 5771, 8654]",12214,140,12074,3,137,12074,0
1.5,BOVLYSOZMB,"[35, 88, 90, 126, 140, 215, 248, 261, 334, 461, 646, 693, 696, 739, 748, 834, 941, 1229, 1253, 1346, 1401, 1413, 1432, 1451, 1507, 1561, 1645, 1662, 1681, 1885, 1890, 1993, 2023, 2054, 2143, 2346, 2390, 2453, 2469, 2506, 2607, 2673, 2713, 2836, 2843, 2902, 2907, 3007, 3100, 3414, 3585, 3717, 3743, 3992, 4005, 4025, 4056, 4117, 4135, 4528, 4530, 4532, 4662, 4675, 4768, 4770, 4772, 4774, 4797, 4971, 5148, 5158, 5201, 5241, 5478, 5594, 5638, 5708, 5732, 5876, 5934, 6170, 6186, 6190, 6212, 6261, 6294, 6296, 6301, 6344, 6412, 6557, 6683, 6691, 6722, 6807, 6867, 6895, 6917, 6928, 7058, 7118, 7168, 7391, 7399, 7472, 7511, 7609, 7638, 7862, 8091, 8185, 8354, 8610, 8728, 9094, 9168, 9318, 9455, 9510, 9580, 9662, 9788, 9822, 9862, 9897, 9958, 9988, 10002, 10007, 10050, 10198]","[2673, 4005, 6212]","[35, 88, 90, 126, 140, 215, 248, 261, 334, 461, 646, 693, 696, 739, 748, 834, 941, 1229, 1253, 1346, 1401, 1413, 1432, 1451, 1507, 1561, 1645, 1662, 1681, 1885, 1890, 1993, 2023, 2054, 2143, 2346, 2390, 2453, 2469, 2506, 2607, 2713, 2836, 2843, 2902, 2907, 3007, 3100, 3414, 3585, 3717, 3743, 3992, 4025, 4056, 4117, 4135, 4528, 4530, 4532, 4662, 4675, 4768, 4770, 4772, 4774, 4797, 4971, 5148, 5158, 5201, 5241, 5478, 5594, 5638, 5708, 5732, 5876, 5934, 6170, 6186, 6190, 6261, 6294, 6296, 6301, 6344, 6412, 6557, 6683, 6691, 6722, 6807, 6867, 6895, 6917, 6928, 7058, 7118, 7168, 7391, 7399, 7472, 7511, 7609, 7638, 7862, 8091, 8185, 8354, 8610, 8728, 9094, 9168, 9318, 9455, 9510, 9580, 9662, 9788, 9822, 9862, 9897, 9958, 9988, 10002, 10007, 10050, 10198]","[2673, 4005, 6212]",10204,132,10072,3,129,10072,0
