Threshold,Locus,Predict Sites,Positive Sites,Negative Sites,Actual Donor Sites,Predict Num,Predict Positive Num,Predict Negative Num,TP,FP,TN,FN
10.0,BRHOX22,[],[],[],[1431],3434,0,3434,0,0,3433,1
10.0,BRHOX34A,[],[],[],[981],3490,0,3490,0,0,3489,1
10.0,BRU12895,[],[],[],[1135],3232,0,3232,0,0,3231,1
10.0,BTATPAAA,[],[],[],"[740, 2314, 3707, 5729, 5984, 6337, 6827, 7151, 7770, 8023, 9129]",9907,0,9907,0,0,9896,11
10.0,BTEBGL2,[],[],[],"[310, 658]",1833,0,1833,0,0,1831,2
10.0,BTEBGL4,[],[],[],"[310, 658]",1828,0,1828,0,0,1826,2
10.0,BTGL01,[],[],[],"[365, 1008]",2040,0,2040,0,0,2038,2
10.0,BTHOR02,[],[],[],"[484, 1920]",2419,0,2419,0,0,2417,2
10.0,BTKER6B,[],[],[],"[1678, 2559, 3070, 3315, 3530, 4056, 4666]",5718,0,5718,0,0,5711,7
10.0,BTSPDNA,[],[],[],[1541],2148,0,2148,0,0,2147,1
10.0,BTSVSP109,[],[],[],"[2359, 3984, 5292]",6948,0,6948,0,0,6945,3
10.0,BTTNP2G,[],[],[],[774],1841,0,1841,0,0,1840,1
10.0,BTU02285,[],[],[],"[3792, 4222, 4487, 4780, 5056]",6388,0,6388,0,0,6383,5
10.0,CALEGLOBIM,[],[],[],"[236, 587]",1690,0,1690,0,0,1688,2
10.0,CBUEGLOBIM,[],[],[],"[236, 587]",1690,0,1690,0,0,1688,2
10.0,CCALAC,[],[],[],"[1358, 1852, 2409]",3619,0,3619,0,0,3616,3
10.0,CCBEGLOBIM,[],[],[],"[237, 587]",1695,0,1695,0,0,1693,2
10.0,CCBEGLOBIN,[],[],[],"[238, 589]",1698,0,1698,0,0,1696,2
10.0,CCGHG,[],[],[],"[283, 706, 1051, 1778]",2830,0,2830,0,0,2826,4
10.0,CCGONBS1,[],[],[],"[1767, 2072]",3463,0,3463,0,0,3461,2
10.0,CCGONBS2,[],[],[],"[1785, 2091]",3482,0,3482,0,0,3480,2
10.0,CCGTHA1,[],[],[],"[302, 572]",1144,0,1144,0,0,1142,2
10.0,CCT64CLU,[],[],[],"[1644, 2757, 3005, 3496, 4514, 5272, 5659]",6276,0,6276,0,0,6269,7
10.0,CEPPINS,[],[],[],[858],1901,0,1901,0,0,1900,1
10.0,CHBLG,[],[],[],"[2285, 3090, 4019, 5246, 6025]",8080,0,8080,0,0,8075,5
10.0,CHEBGLI,[],[],[],"[570, 909]",2204,0,2204,0,0,2202,2
10.0,CHEBGLII,[],[],[],"[563, 912]",2258,0,2258,0,0,2256,2
10.0,CHKALDB,[],[],[],"[6172, 6664, 6955, 7265, 8186, 8842, 9185]",11643,0,11643,0,0,11636,7
10.0,CHKAPOII,[],[],[],"[3317, 3820]",4953,0,4953,0,0,4951,2
10.0,CHKDPCP,[],[],[],[637],1902,0,1902,0,0,1901,1
10.0,CHKMAX,[],[],[],"[2127, 2291, 3928, 4295]",5690,0,5690,0,0,5686,4
10.0,CHKMYOD,[],[],[],"[4941, 6150]",7381,0,7381,0,0,7379,2
10.0,CHKOVAL,[],[],[],"[3164, 3466, 4176, 4694, 5795, 6282]",9198,0,9198,0,0,9192,6
10.0,CHKRPL30,[],[],[],"[801, 1872, 2753]",3884,0,3884,0,0,3881,3
10.0,CHKRPL37A,[],[],[],"[798, 1376, 2386]",3465,0,3465,0,0,3462,3
10.0,CHKRPL5G,[],[],[],"[498, 1419, 1632, 3157, 3955, 5165, 6897]",8313,0,8313,0,0,8306,7
10.0,CHKTUB4B,[],[],[],"[437, 949, 1573]",3145,0,3145,0,0,3142,3
10.0,CHKY,[],[],[],"[3603, 4199, 4683, 5648, 6012, 6249]",8364,0,8364,0,0,8358,6
10.0,CHPPHYGEN,[],[],[],"[4599, 4945]",13689,0,13689,0,0,13687,2
10.0,CHPPROTP1A,[],[],[],[159],397,0,397,0,0,396,1
10.0,CHPPROTP1B,[],[],[],[160],396,0,396,0,0,395,1
10.0,CHWEGLOBIM,[],[],[],"[237, 588]",1701,0,1701,0,0,1699,2
10.0,CIGH,[],[],[],"[1281, 1691, 2280, 2889]",3967,0,3967,0,0,3963,4
10.0,CITEGLOBIM,[],[],[],"[236, 587]",1691,0,1691,0,0,1689,2
10.0,CJAEGLOBIN,[],[],[],"[237, 588]",1702,0,1702,0,0,1700,2
10.0,CJINTERFG,[],[],[],"[2881, 4187, 4465]",8519,0,8519,0,0,8516,3
10.0,CL54K,[],[],[],[512],3407,0,3407,0,0,3406,1
10.0,CMBGA2B2,[],[],[],"[383, 718]",2684,0,2684,0,0,2682,2
10.0,CMEGA2E2,[],[],[],"[416, 753]",2046,0,2046,0,0,2044,2
10.0,CMU11711,[],[],[],"[1685, 2031]",3163,0,3163,0,0,3161,2
10.0,CPPROT1GN,[],[],[],[164],390,0,390,0,0,389,1
10.0,CRASEQB,[],[],[],"[1920, 2825]",5120,0,5120,0,0,5118,2
10.0,CRUCH7AHYD,[],[],[],"[1731, 3651, 4938, 6076, 7866]",10606,0,10606,0,0,10601,5
10.0,CRUGAD45A,[],[],[],"[1877, 2063, 2417]",4427,0,4427,0,0,4424,3
10.0,DMPROTP1,[],[],[],[249],616,0,616,0,0,615,1
10.0,DMU11712,[],[],[],"[1705, 2043]",3019,0,3019,0,0,3017,2
10.0,DOGCOLIP,[],[],[],"[1108, 2378]",3156,0,3156,0,0,3154,2
10.0,DOGIL8T,[],[],[],"[118, 1406, 1769]",2229,0,2229,0,0,2226,3
10.0,ECGLOAP1,[],[],[],"[363, 657]",1133,0,1133,0,0,1131,2
10.0,ECPZA2GL,[],[],[],"[3576, 4059]",5081,0,5081,0,0,5079,2
10.0,ECZGL1,[],[],[],"[700, 1534]",1993,0,1993,0,0,1991,2
10.0,ECZGL2,[],[],[],"[255, 1084]",1555,0,1555,0,0,1553,2
10.0,ELMETL,[],[],[],"[1097, 1291]",1865,0,1865,0,0,1863,2
10.0,FDFELDI2,[],[],[],"[276, 970]",2417,0,2417,0,0,2415,2
10.0,FDTNFA,[],[],[],"[187, 790, 972]",1714,0,1714,0,0,1711,3
10.0,GDMYF5G,[],[],[],"[639, 1036]",1601,0,1601,0,0,1599,2
10.0,GGAC01,[],[],[],"[1666, 2226, 3189, 3677]",5038,0,5038,0,0,5034,4
10.0,GGACTAC,[],[],[],"[970, 2127, 2914, 3218, 4398]",5455,0,5455,0,0,5450,5
10.0,GGACTI,[],[],[],"[404, 841, 1137, 1554, 1841]",2418,0,2418,0,0,2413,5
10.0,GGCALB,[],[],[],"[386, 1863, 2289, 3467, 3793, 4235, 4894, 5205, 5933, 6784, 7035, 7824, 8718, 9052, 9685, 10195]",11060,0,11060,0,0,11044,16
10.0,GGCRYD1,[],[],[],"[441, 1734, 2742, 3150, 3516, 3944, 4332, 4528, 4907, 5234, 5899, 6138, 6395, 6734, 7213]",8152,0,8152,0,0,8137,15
10.0,GGGL03,[],[],[],"[432, 768]",1199,0,1199,0,0,1197,2
10.0,GGGNRHIA,[],[],[],"[3627, 4392]",6274,0,6274,0,0,6272,2
10.0,GGNFM1D,[],[],[],"[2132, 2451]",5630,0,5630,0,0,5628,2
10.0,GGPROP2,[],[],[],[307],640,0,640,0,0,639,1
10.0,GGRIHBGEN,[],[],[],"[2982, 3219, 3454]",3878,0,3878,0,0,3875,3
10.0,GGVITIIG,[],[],[],"[54, 190, 442, 2021, 2694, 2948, 3267, 3543, 3791, 4818, 5441, 6229, 6443, 7045, 7268, 8026, 8302, 9149, 9467, 10104, 10448, 10714, 11757, 12272, 12615, 13267, 13505, 14028, 14704, 15348, 15771, 16955, 17864, 19081]",20335,0,20335,0,0,20301,34
10.0,GIBPROTP1A,[],[],[],[160],393,0,393,0,0,392,1
10.0,GORAFPA,[],[],[],"[999, 1860, 2955, 5457, 6760, 7766, 9445, 11629, 13421, 14087, 14707, 16581, 17834]",24599,0,24599,0,0,24586,13
10.0,GORPROTP1A,[],[],[],[164],404,0,404,0,0,403,1
10.0,GPIINS,[],[],[],[526],1464,0,1464,0,0,1463,1
10.0,HAMAMYLP,[],[],[],[2308],5947,0,5947,0,0,5946,1
10.0,HAMHG5,[],[],[],"[4856, 5517, 6188, 6597, 7441]",9711,0,9711,0,0,9706,5
10.0,HROAMD1,[],[],[],"[2687, 3486, 4700]",7091,0,7091,0,0,7088,3
10.0,HROMA2,[],[],[],"[739, 1174]",1779,0,1779,0,0,1777,2
10.0,HROMA4A,[],[],[],"[1108, 1670]",2331,0,2331,0,0,2329,2
10.0,HRSPRMI,[],[],[],[722],2198,0,2198,0,0,2197,1
10.0,HS1D3HLH,[],[],[],[1039],2473,0,2473,0,0,2472,1
10.0,HS2OXOC,[],[],[],"[116, 871, 1162, 1421, 1694, 1825]",2510,0,2510,0,0,2504,6
10.0,HSABLGR1,[],[],[],"[8720, 10400, 12434, 14200, 15741, 17116, 17991]",35954,0,35954,0,0,35947,7
10.0,HSALDCG,[],[],[],"[2641, 2939, 3110, 3366, 3567, 3994, 4326]",5190,0,5190,0,0,5183,7
10.0,HSAPC3A,[],[],[],"[919, 1178]",6039,0,6039,0,0,6037,2
10.0,HSAPOA2B,[],[],[],"[490, 916]",1747,0,1747,0,0,1745,2
10.0,HSAPOAIA,[],[],[],"[317, 661]",2183,0,2183,0,0,2181,2
10.0,HSAPOAIT,[],[],[],"[491, 835]",2377,0,2377,0,0,2375,2
10.0,HSAPOC2G,[],[],[],"[2714, 3041]",3832,0,3832,0,0,3830,2
10.0,HSAQUPN2,[],[],[],"[431, 632, 746]",987,0,987,0,0,984,3
10.0,HSARYLA,[],[],[],"[848, 1238, 1571, 1815, 2252, 2470, 2823]",3629,0,3629,0,0,3622,7
10.0,HSAT3,[],[],[],"[646, 3311, 6059, 7102, 8303, 10401]",14198,0,14198,0,0,14192,6
10.0,HSATPCP1,[],[],[],"[5389, 6382, 7267]",9449,0,9449,0,0,9446,3
10.0,HSATPCP2,[],[],[],"[7490, 10195, 10918]",15008,0,15008,0,0,15005,3
10.0,HSB3A,[],[],[],[1843],3675,0,3675,0,0,3674,1
10.0,HSBGPG,[],[],[],"[560, 850, 1096]",1667,0,1667,0,0,1664,3
10.0,HSBSF2,[],[],[],"[1242, 1587, 2748, 3601]",5953,0,5953,0,0,5949,4
10.0,HSCBMYHC,[],[],[],"[4595, 5041, 5485, 5644, 6354, 6529, 6694, 7246, 7567, 8354, 8898, 9174, 9626, 10530, 10877, 11339, 12155, 12427, 12829, 13342, 14210, 14571, 15900, 17120, 18228, 18590, 18896, 19262, 19970, 20319, 20604, 21466, 21839, 22088, 22474, 23454, 23701]",24992,0,24992,0,0,24955,37
10.0,HSCD14G,[],[],[],[159],1562,0,1562,0,0,1561,1
10.0,HSCKBG,[],[],[],"[1341, 1619, 1824, 2380, 3174, 3521]",4192,0,4192,0,0,4186,6
10.0,HSCOMT2,[],[],[],"[1630, 1959, 2378]",3643,0,3643,0,0,3640,3
10.0,HSCPH70,[],[],[],"[1729, 4204, 4407, 4801]",6703,0,6703,0,0,6699,4
10.0,HSCSF1PO,[],[],[],"[1965, 7572, 8287, 10227, 11063, 15036, 17882, 18156, 18465, 20123, 26605, 26837, 27465, 28627, 30823, 31040, 32108, 32301, 33091, 34006]",35092,0,35092,0,0,35072,20
10.0,HSCST3G,[],[],[],"[1328, 3694]",7284,0,7284,0,0,7282,2
10.0,HSCYCLA,[],[],[],"[1393, 2406, 3731, 4168, 5338, 5911, 6667]",8355,0,8355,0,0,8348,7
10.0,HSCYP216,[],[],[],"[255, 442, 879, 1088, 1278, 1466, 1836, 2215, 2402]",2763,0,2763,0,0,2754,9
10.0,HSCYP45C,[],[],[],"[4942, 5624, 5801, 6016, 6248]",7546,0,7546,0,0,7541,5
10.0,HSCYTOK17,[],[],[],"[581, 1709, 2304, 3066, 3693, 4000, 4123]",5252,0,5252,0,0,5245,7
10.0,HSCYTOK20,[],[],[],"[5281, 7512, 9470, 9984, 10271, 11940, 12705]",18053,0,18053,0,0,18046,7
10.0,HSDAO,[],[],[],"[6426, 7431, 9013]",9895,0,9895,0,0,9892,3
10.0,HSERPG,[],[],[],"[628, 1340, 1683, 2474]",3390,0,3390,0,0,3386,4
10.0,HSFAU1,[],[],[],"[857, 1096, 1613]",2008,0,2008,0,0,2005,3
10.0,HSFESFPS,[],[],[],"[1227, 1553, 3023, 3336, 5405, 5598, 5924, 6240, 6445, 7150, 7634, 8069, 8782, 9151, 9371, 9768, 10015]",12255,0,12255,0,0,12238,17
10.0,HSGCSFG,[],[],[],"[404, 744, 1230, 1521]",2952,0,2952,0,0,2948,4
10.0,HSGEBCMA,[],[],[],"[607, 1496]",3711,0,3711,0,0,3709,2
10.0,HSGGL2,[],[],[],"[202, 547]",1620,0,1620,0,0,1618,2
10.0,HSGLA,[],[],[],"[1374, 5269, 7447, 8413, 10293, 10708]",12428,0,12428,0,0,12422,6
10.0,HSGROW2,[],[],[],"[345, 762, 1091, 1349]",1956,0,1956,0,0,1952,4
10.0,HSGSTM4,[],[],[],"[37, 391, 874, 1262, 1458, 2469, 2670]",4834,0,4834,0,0,4827,7
10.0,HSGTRH,[],[],[],"[2205, 3816]",7216,0,7216,0,0,7214,2
10.0,HSHMG17G,[],[],[],"[2524, 3415, 3620, 4021, 4553]",7187,0,7187,0,0,7182,5
10.0,HSHNRNPA,[],[],[],"[814, 1494, 1936, 2295, 2481, 2660, 2869, 3962]",5360,0,5360,0,0,5352,8
10.0,HSHOX51,[],[],[],[2052],6297,0,6297,0,0,6296,1
10.0,HSHSC70,[],[],[],"[1245, 1773, 2250, 2893, 3307, 3734, 4114]",5400,0,5400,0,0,5393,7
10.0,HSIFNAR,[],[],[],"[830, 11325, 16944, 19188, 19442, 21132, 25061, 25314, 28679, 29554]",32898,0,32898,0,0,32888,10
10.0,HSIFNG,[],[],[],"[589, 1897, 2175]",5953,0,5953,0,0,5950,3
10.0,HSIL1AG,[],[],[],"[2208, 3215, 4326, 6433, 7940]",11962,0,11962,0,0,11957,5
10.0,HSIL1B,[],[],[],"[2528, 3144, 5327, 6039, 7406]",9703,0,9703,0,0,9698,5
10.0,HSINT2,[],[],[],"[1156, 3549]",11600,0,11600,0,0,11598,2
10.0,HSL7A,[],[],[],"[2073, 2867, 3525, 3881, 4164, 4572, 4919]",5498,0,5498,0,0,5491,7
10.0,HSLCATG,[],[],[],"[991, 1881, 2076, 2266, 2574]",6893,0,6893,0,0,6888,5
10.0,HSMECDAG,[],[],[],"[1393, 2517, 2776, 2966, 3544, 3852]",4362,0,4362,0,0,4356,6
10.0,HSMED,[],[],[],"[1354, 1943, 2315, 4716]",5284,0,5284,0,0,5280,4
10.0,HSMT1H,[],[],[],"[816, 1475]",2134,0,2134,0,0,2132,2
10.0,HSNCAMX1,[],[],[],"[1609, 4142, 4778, 5218, 6315, 6582, 6983, 7316, 7569, 7852, 8529, 8809, 9068, 9373, 9571, 10015, 10317, 10722, 11667, 12072, 12283, 12550, 12786, 13049, 13487, 13893, 14002]",16280,0,16280,0,0,16253,27
10.0,HSNFM,[],[],[],"[1822, 2675]",6228,0,6228,0,0,6226,2
10.0,HSODCG,[],[],[],"[4192, 4649, 5028, 5421, 5633, 5893, 7111, 7306, 7614]",9035,0,9035,0,0,9026,9
10.0,HSODF2,[],[],[],[600],1422,0,1422,0,0,1421,1
10.0,HSPAT133,[],[],[],[1447],3712,0,3712,0,0,3711,1
10.0,HSPLAPL,[],[],[],"[403, 599, 827]",1274,0,1274,0,0,1271,3
10.0,HSPRB3L,[],[],[],"[566, 1537]",4508,0,4508,0,0,4506,2
10.0,HSPRB4S,[],[],[],"[693, 1658]",5805,0,5805,0,0,5803,2
10.0,HSPSAG,[],[],[],"[447, 1848, 3764, 4044]",5865,0,5865,0,0,5861,4
10.0,HSRPII145,[],[],[],"[449, 588, 908, 1071, 1233]",2085,0,2085,0,0,2080,5
10.0,HSRPS7,[],[],[],"[2166, 2369, 3108, 4254, 6734]",7505,0,7505,0,0,7500,5
10.0,HSSAA1B,[],[],[],"[1543, 3845]",4815,0,4815,0,0,4813,2
10.0,HSSHBG,[],[],[],"[472, 696, 1058, 1551, 1938, 2205, 3148]",3802,0,3802,0,0,3795,7
10.0,HSSSPN1AG,[],[],[],"[1343, 1635, 1809, 3360, 3491]",4088,0,4088,0,0,4083,5
10.0,HSSURF3,[],[],[],"[284, 1033, 1692, 2048, 2321, 2729, 3074]",3407,0,3407,0,0,3400,7
10.0,HSTNFB,[],[],[],"[1375, 1567]",3029,0,3029,0,0,3027,2
10.0,HSTPI1G,[],[],[],"[746, 2035, 2231, 2438, 2821, 3181]",4987,0,4987,0,0,4981,6
10.0,HSTUBAG,[],[],[],"[536, 2287, 2584]",4079,0,4079,0,0,4076,3
10.0,HSU01102,[],[],[],"[668, 3896]",4987,0,4987,0,0,4985,2
10.0,HSU04357,[],[],[],"[97, 1342]",2074,0,2074,0,0,2072,2
10.0,HSU04636,[],[],[],"[1018, 1935, 2199, 2996, 3608, 4424, 4790, 5359, 6008]",9445,0,9445,0,0,9436,9
10.0,HSU05259,[],[],[],"[782, 2685, 3045, 4128]",5662,0,5662,0,0,5658,4
10.0,HSU07807,[],[],[],"[757, 3386]",4831,0,4831,0,0,4829,2
10.0,HSU07983,[],[],[],[390],1418,0,1418,0,0,1417,1
10.0,HSU08198,[],[],[],"[583, 895, 1124, 1316, 1689, 1811]",2336,0,2336,0,0,2330,6
10.0,HSU12421,[],[],[],"[311, 2080]",4250,0,4250,0,0,4248,2
10.0,HSUBR,[],[],[],"[1589, 2324]",3287,0,3287,0,0,3285,2
10.0,HSXBXVIII,[],[],[],"[11405, 11589, 11843, 12085]",12630,0,12630,0,0,12626,4
10.0,HSZNGP1,[],[],[],"[518, 4718, 8313]",9815,0,9815,0,0,9812,3
10.0,HUMADAG,[],[],[],"[4064, 19292, 26467, 29052, 29939, 31304, 32497, 32675, 32916, 34484, 35203]",36733,0,36733,0,0,36722,11
10.0,HUMADPRF02,[],[],[],"[359, 1308, 1650]",5159,0,5159,0,0,5156,3
10.0,HUMAPEXN,[],[],[],"[1465, 1863, 2622]",3722,0,3722,0,0,3719,3
10.0,HUMAPOCII,[],[],[],"[2995, 3321]",4332,0,4332,0,0,4330,2
10.0,HUMAPOE4,[],[],[],"[1914, 3200]",5507,0,5507,0,0,5505,2
10.0,HUMATPGG,[],[],[],"[1445, 1727, 1902, 2677, 4293, 4749, 5307, 6118, 6534, 6749, 7456, 8198, 9436, 9672, 9946, 10190, 11405, 12074, 13663, 14100, 14276]",15107,0,15107,0,0,15086,21
10.0,HUMBETGLOA,[],[],[],"[958, 1311]",2994,0,2994,0,0,2992,2
10.0,HUMBETGLOB,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
10.0,HUMBETGLOC,[],[],[],"[958, 1311]",2994,0,2994,0,0,2992,2
10.0,HUMBETGLOD,[],[],[],"[958, 1311]",2994,0,2994,0,0,2992,2
10.0,HUMBETGLOE,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
10.0,HUMBETGLOF,[],[],[],"[958, 1311]",2994,0,2994,0,0,2992,2
10.0,HUMBETGLOG,[],[],[],"[958, 1311]",2994,0,2994,0,0,2992,2
10.0,HUMBETGLOH,[],[],[],"[958, 1311]",2994,0,2994,0,0,2992,2
10.0,HUMBETGLOI,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
10.0,HUMBETGLOJ,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
10.0,HUMBETGLOK,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
10.0,HUMBETGLOL,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
10.0,HUMBETGLOM,[],[],[],"[955, 1308]",2991,0,2991,0,0,2989,2
10.0,HUMBETGLON,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
10.0,HUMBETGLOO,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
10.0,HUMBETGLOP,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
10.0,HUMBETGLOR,[],[],[],"[956, 1309]",2992,0,2992,0,0,2990,2
10.0,HUMCBRG,[],[],[],"[567, 1220]",3318,0,3318,0,0,3316,2
10.0,HUMCHYMASE,[],[],[],"[5216, 6037, 6922, 7363]",8107,0,8107,0,0,8103,4
10.0,HUMCP21OH,[],[],[],"[947, 1134, 1571, 1780, 1970, 2158, 2528, 2907, 3094]",4034,0,4034,0,0,4025,9
10.0,HUMCP21OHC,[],[],[],"[948, 1135, 1572, 1781, 1971, 2159, 2529, 2908, 3096]",4036,0,4036,0,0,4027,9
10.0,HUMCS1,[],[],[],"[565, 991, 1334, 1591]",2293,0,2293,0,0,2289,4
10.0,HUMCS3,[],[],[],"[566, 991, 1334, 1588]",2732,0,2732,0,0,2728,4
10.0,HUMCSN2A,[],[],[],"[4855, 5747, 6747, 6887, 8522]",10600,0,10600,0,0,10595,5
10.0,HUMCSPA,[],[],[],"[982, 2276, 2929, 3392]",4783,0,4783,0,0,4779,4
10.0,HUMCTLA1,[],[],[],"[988, 2179, 2770, 3236]",4520,0,4520,0,0,4516,4
10.0,HUMDEF5A,[],[],[],[1571],2872,0,2872,0,0,2871,1
10.0,HUMDZA2G,[],[],[],"[5389, 9590, 13183]",14686,0,14686,0,0,14683,3
10.0,HUMELAFIN,[],[],[],[326],1870,0,1870,0,0,1869,1
10.0,HUMEPOHYDD,[],[],[],"[5656, 8696, 15620, 16085, 16775, 19204, 21354]",24782,0,24782,0,0,24775,7
10.0,HUMG0S24B,[],[],[],[631],3127,0,3127,0,0,3126,1
10.0,HUMG0S8PP,[],[],[],"[2682, 3768, 3932, 4646]",7337,0,7337,0,0,7333,4
10.0,HUMGAD45A,[],[],[],"[2596, 3184, 3645]",5370,0,5370,0,0,5367,3
10.0,HUMGARE,[],[],[],"[810, 2239, 2653, 3118]",4746,0,4746,0,0,4742,4
10.0,HUMGCK,[],[],[],"[1188, 3360, 3882, 4312, 4806, 5015, 5452, 5964, 6475]",7519,0,7519,0,0,7510,9
10.0,HUMGFP40H,[],[],[],"[910, 1058, 1173, 2593]",4371,0,4371,0,0,4367,4
10.0,HUMGHG,[],[],[],"[689, 1983, 2636, 3099]",4444,0,4444,0,0,4440,4
10.0,HUMGHN,[],[],[],"[569, 989, 1316, 1574]",2649,0,2649,0,0,2645,4
10.0,HUMGHV,[],[],[],"[566, 998, 1328, 1584]",2652,0,2652,0,0,2648,4
10.0,HUMGSTM4A,[],[],[],"[777, 1139, 1631, 2024, 2225, 3262, 3463]",6074,0,6074,0,0,6067,7
10.0,HUMHMGIY,[],[],[],"[4660, 6544, 7270]",10098,0,10098,0,0,10095,3
10.0,HUMHOX13G,[],[],[],[811],3062,0,3062,0,0,3061,1
10.0,HUMHPARS1,[],[],[],"[1046, 2632, 3020, 3855, 4744, 5577]",11543,0,11543,0,0,11537,6
10.0,HUMIBP3,[],[],[],"[2441, 5953, 6617]",10876,0,10876,0,0,10873,3
10.0,HUMIDS,[],[],[],"[1160, 2038, 2882, 5244, 8086, 9847, 15879, 19268]",36837,0,36837,0,0,36829,8
10.0,HUMIGERA,[],[],[],"[1342, 1797, 3105, 5168]",7651,0,7651,0,0,7647,4
10.0,HUMIL2RGA,[],[],[],"[203, 735, 1128, 1476, 2402, 3031, 3353]",4030,0,4030,0,0,4023,7
10.0,HUMIL4A,[],[],[],"[1306, 1626, 7003]",9892,0,9892,0,0,9889,3
10.0,HUMIRBPG,[],[],[],"[3181, 5157, 7160]",9703,0,9703,0,0,9700,3
10.0,HUMLHDC,[],[],[],"[7415, 9773, 14605, 15584, 18382, 18782, 19312, 20300, 20482, 24666, 29773]",32343,0,32343,0,0,32332,11
10.0,HUMLUCT,[],[],[],"[1550, 2505, 2861]",3288,0,3288,0,0,3285,3
10.0,HUMLYTOXBB,[],[],[],"[2934, 3376, 3631]",6297,0,6297,0,0,6294,3
10.0,HUMMCHEMP,[],[],[],"[674, 1590]",2756,0,2756,0,0,2754,2
10.0,HUMMET2,[],[],[],"[866, 1233]",1695,0,1695,0,0,1693,2
10.0,HUMMGPA,[],[],[],"[3516, 5093, 6334]",7726,0,7726,0,0,7723,3
10.0,HUMMIF,[],[],[],"[1281, 1643]",2159,0,2159,0,0,2157,2
10.0,HUMMIS,[],[],[],"[623, 1358, 1639, 1887]",3092,0,3092,0,0,3088,4
10.0,HUMMKXX,[],[],[],"[1415, 1737, 2019]",3300,0,3300,0,0,3297,3
10.0,HUMNKG5PRO,[],[],[],"[2262, 3215, 3848, 5468]",6738,0,6738,0,0,6734,4
10.0,HUMNTRI,[],[],[],[2802],3702,0,3702,0,0,3701,1
10.0,HUMNTRIII,[],[],[],[2802],3702,0,3702,0,0,3701,1
10.0,HUMOSTP,[],[],[],"[3509, 3657, 6679, 6986, 8349]",10714,0,10714,0,0,10709,5
10.0,HUMPAP,[],[],[],"[1410, 2089, 2414, 3167]",4489,0,4489,0,0,4485,4
10.0,HUMPCI,[],[],[],"[8568, 10898, 11483]",15563,0,15563,0,0,15560,3
10.0,HUMPEM,[],[],[],"[934, 2266, 2421, 2707, 2973, 3203]",4235,0,4235,0,0,4229,6
