Threshold,Locus,Predict Sites,Positive Sites,Negative Sites,Actual Donor Sites,Predict Num,Predict Positive Num,Predict Negative Num,TP,FP,TN,FN
3.5,BOVCOX7AL,"[679, 936, 1056, 1484, 1497, 1501, 1540, 1826, 2141, 2351, 2432, 2470, 2630, 2812, 2867, 2874, 3003, 3328, 3627, 3721, 3969, 4284, 4555, 5049, 5521, 5934, 6089, 6167]","[1540, 2812, 5049]","[679, 936, 1056, 1484, 1497, 1501, 1826, 2141, 2351, 2432, 2470, 2630, 2867, 2874, 3003, 3328, 3627, 3721, 3969, 4284, 4555, 5521, 5934, 6089, 6167]","[1540, 2812, 5049]",6848,28,6820,3,25,6820,0
3.5,BOVGAS,"[192, 406, 751, 806, 996]",[751],"[192, 406, 806, 996]",[751],1058,5,1053,1,4,1053,0
3.5,BOVIAP,"[174, 437, 457, 533, 602, 926, 1116, 1318, 1568, 1764, 1835, 1895, 1994, 2033, 2057, 2107, 2159, 2200, 2269, 2354, 2504, 2756, 2784, 2793, 2864, 2999, 3092, 3352, 3392, 3440, 3535, 3667, 3782, 3844, 3996, 4024, 4731, 5074, 5262]","[1568, 1764, 1994, 2354, 2999, 3392, 3667, 3996]","[174, 437, 457, 533, 602, 926, 1116, 1318, 1835, 1895, 2033, 2057, 2107, 2159, 2200, 2269, 2504, 2756, 2784, 2793, 2864, 3092, 3352, 3440, 3535, 3782, 3844, 4024, 4731, 5074, 5262]","[1568, 1764, 1994, 2354, 2606, 2999, 3157, 3392, 3667, 3996]",5391,39,5352,8,31,5350,2
3.5,BOVIRBP,"[129, 552, 936, 994, 1284, 1509, 1812, 2388, 2586, 2649, 2769, 2928, 3090, 3174, 3723, 3801, 4176, 4212, 4571, 4806, 4970, 4983, 5048, 5349, 5507, 5595, 5643, 5761, 6214, 6494, 6540, 6779, 7416, 7669, 7699, 7773, 8920, 8937, 9190, 9309, 9959, 10082, 10443, 10749, 10841, 10997, 11020]","[3174, 5595, 7699]","[129, 552, 936, 994, 1284, 1509, 1812, 2388, 2586, 2649, 2769, 2928, 3090, 3723, 3801, 4176, 4212, 4571, 4806, 4970, 4983, 5048, 5349, 5507, 5643, 5761, 6214, 6494, 6540, 6779, 7416, 7669, 7773, 8920, 8937, 9190, 9309, 9959, 10082, 10443, 10749, 10841, 10997, 11020]","[3174, 5595, 7699]",11785,47,11738,3,44,11738,0
3.5,BOVLHB,"[244, 592, 749, 761, 803, 875, 944, 1062, 1272, 1401, 1460]","[803, 1272]","[244, 592, 749, 761, 875, 944, 1062, 1401, 1460]","[803, 1272]",1856,11,1845,2,9,1845,0
3.5,BOVLYSOZMA,"[70, 322, 397, 944, 2115, 2268, 2374, 2819, 2872, 2973, 3039, 3078, 3208, 3255, 3424, 3672, 4100, 4372, 4417, 4694, 5256, 5771, 5955, 6973, 7260, 7512, 7928, 8632, 8654, 9247, 9304, 9453, 9603, 10062, 10777, 10799]","[3039, 5771, 8654]","[70, 322, 397, 944, 2115, 2268, 2374, 2819, 2872, 2973, 3078, 3208, 3255, 3424, 3672, 4100, 4372, 4417, 4694, 5256, 5955, 6973, 7260, 7512, 7928, 8632, 9247, 9304, 9453, 9603, 10062, 10777, 10799]","[3039, 5771, 8654]",12214,36,12178,3,33,12178,0
3.5,BOVLYSOZMB,"[140, 461, 646, 739, 1229, 1662, 1890, 1993, 2453, 2506, 2607, 2673, 2843, 3007, 3717, 3743, 4005, 4135, 4797, 5148, 5241, 5594, 5708, 5732, 6190, 6212, 6807, 6895, 6917, 6928, 7058, 7511, 8354, 9580, 10002]","[2673, 4005, 6212]","[140, 461, 646, 739, 1229, 1662, 1890, 1993, 2453, 2506, 2607, 2843, 3007, 3717, 3743, 4135, 4797, 5148, 5241, 5594, 5708, 5732, 6190, 6807, 6895, 6917, 6928, 7058, 7511, 8354, 9580, 10002]","[2673, 4005, 6212]",10204,35,10169,3,32,10169,0
3.5,BOVLYSOZMC,"[304, 685, 738, 839, 905, 1086, 1274, 2107, 2323, 2933, 3388, 4172, 4194, 4908, 4941, 4964, 5325, 6235, 6245, 6302]","[905, 2323, 4194]","[304, 685, 738, 839, 1086, 1274, 2107, 2933, 3388, 4172, 4908, 4941, 4964, 5325, 6235, 6245, 6302]","[905, 2323, 4194]",8043,20,8023,3,17,8023,0
3.5,BOVMYF5A,"[273, 698, 1398, 1433, 1446, 1463, 1625, 1824, 1852, 2273, 2895, 3199, 3272, 3947, 4171, 4402, 4583, 4629, 4851]","[698, 1625]","[273, 1398, 1433, 1446, 1463, 1824, 1852, 2273, 2895, 3199, 3272, 3947, 4171, 4402, 4583, 4629, 4851]","[698, 1625]",5211,19,5192,2,17,5192,0
3.5,BRHOX22,"[530, 600, 843, 1431, 1815, 2301, 2493, 2572, 3122, 3304]",[1431],"[530, 600, 843, 1815, 2301, 2493, 2572, 3122, 3304]",[1431],3434,10,3424,1,9,3424,0
3.5,BRHOX34A,"[460, 588, 613, 981, 1190, 1359, 1791, 1819, 2191, 2313, 2441, 2675, 2963, 3491]",[981],"[460, 588, 613, 1190, 1359, 1791, 1819, 2191, 2313, 2441, 2675, 2963, 3491]",[981],3490,14,3476,1,13,3476,0
3.5,BRU12895,"[793, 799, 1135, 1526, 1986, 1998, 2140, 2232, 2341, 2827]",[1135],"[793, 799, 1526, 1986, 1998, 2140, 2232, 2341, 2827]",[1135],3232,10,3222,1,9,3222,0
3.5,BTATPAAA,"[55, 296, 565, 740, 826, 1111, 1146, 1166, 1200, 1229, 2314, 2377, 2501, 2615, 2761, 2777, 2912, 3383, 3707, 4106, 4183, 4188, 4511, 5345, 5556, 5729, 5886, 5953, 5984, 6155, 6337, 6472, 6975, 6990, 7098, 7151, 7693, 7770, 7885, 7915, 8023, 8311, 8831, 9129, 9733, 9844]","[740, 2314, 3707, 5729, 5984, 6337, 7151, 7770, 8023, 9129]","[55, 296, 565, 826, 1111, 1146, 1166, 1200, 1229, 2377, 2501, 2615, 2761, 2777, 2912, 3383, 4106, 4183, 4188, 4511, 5345, 5556, 5886, 5953, 6155, 6472, 6975, 6990, 7098, 7693, 7885, 7915, 8311, 8831, 9733, 9844]","[740, 2314, 3707, 5729, 5984, 6337, 6827, 7151, 7770, 8023, 9129]",9907,46,9861,10,36,9860,1
3.5,BTEBGL2,"[201, 294, 310, 327, 414, 658, 766, 920, 1129, 1171, 1254]","[310, 658]","[201, 294, 327, 414, 766, 920, 1129, 1171, 1254]","[310, 658]",1833,11,1822,2,9,1822,0
3.5,BTEBGL4,"[4, 201, 294, 310, 327, 544, 658, 763, 815, 1128]","[310, 658]","[4, 201, 294, 327, 544, 763, 815, 1128]","[310, 658]",1828,10,1818,2,8,1818,0
3.5,BTGL01,"[98, 176, 327, 349, 365, 711, 873, 894, 910, 961, 1008]","[365, 1008]","[98, 176, 327, 349, 711, 873, 894, 910, 961]","[365, 1008]",2040,11,2029,2,9,2029,0
3.5,BTHOR02,"[16, 169, 484, 939, 1123, 1230, 1268, 1920, 1936]","[484, 1920]","[16, 169, 939, 1123, 1230, 1268, 1936]","[484, 1920]",2419,9,2410,2,7,2410,0
3.5,BTKER6B,"[826, 1008, 1355, 1593, 1678, 1820, 1830, 1925, 2044, 2171, 2219, 2346, 2559, 2913, 2926, 3070, 3184, 3530, 3626, 4056, 4335, 4666, 5608, 5686]","[1678, 2559, 3070, 3530, 4056, 4666]","[826, 1008, 1355, 1593, 1820, 1830, 1925, 2044, 2171, 2219, 2346, 2913, 2926, 3184, 3626, 4335, 5608, 5686]","[1678, 2559, 3070, 3315, 3530, 4056, 4666]",5718,24,5694,6,18,5693,1
3.5,BTSPDNA,"[84, 648, 685, 960, 1054, 1546, 1713, 2123]",[],"[84, 648, 685, 960, 1054, 1546, 1713, 2123]",[1541],2148,8,2140,0,8,2139,1
3.5,BTSVSP109,"[52, 554, 799, 1122, 1357, 1452, 1604, 2189, 2258, 2359, 2387, 2555, 2834, 2853, 2863, 3573, 5292, 5315, 5643, 6096, 6131, 6200, 6240, 6451, 6730]","[2359, 5292]","[52, 554, 799, 1122, 1357, 1452, 1604, 2189, 2258, 2387, 2555, 2834, 2853, 2863, 3573, 5315, 5643, 6096, 6131, 6200, 6240, 6451, 6730]","[2359, 3984, 5292]",6948,25,6923,2,23,6922,1
3.5,BTTNP2G,"[24, 125, 710, 774, 847, 852, 1029, 1115, 1326, 1342]",[774],"[24, 125, 710, 847, 852, 1029, 1115, 1326, 1342]",[774],1841,10,1831,1,9,1831,0
3.5,BTU02285,"[21, 248, 434, 996, 1139, 1476, 1620, 1858, 2118, 2131, 2334, 2367, 2438, 2481, 2825, 2873, 2936, 2980, 3792, 3866, 3906, 4169, 4222, 4325, 4487, 4711, 4780, 4950, 5056, 5087, 5654, 6075]","[3792, 4222, 4487, 4780, 5056]","[21, 248, 434, 996, 1139, 1476, 1620, 1858, 2118, 2131, 2334, 2367, 2438, 2481, 2825, 2873, 2936, 2980, 3866, 3906, 4169, 4325, 4711, 4950, 5087, 5654, 6075]","[3792, 4222, 4487, 4780, 5056]",6388,32,6356,5,27,6356,0
3.5,CALEGLOBIM,"[220, 236, 345, 473, 587, 603, 1062, 1185, 1197, 1265, 1293, 1312]","[236, 587]","[220, 345, 473, 603, 1062, 1185, 1197, 1265, 1293, 1312]","[236, 587]",1690,12,1678,2,10,1678,0
3.5,CBUEGLOBIM,"[220, 236, 345, 473, 587, 603, 874, 1062, 1185, 1197, 1265, 1293, 1312]","[236, 587]","[220, 345, 473, 603, 874, 1062, 1185, 1197, 1265, 1293, 1312]","[236, 587]",1690,13,1677,2,11,1677,0
3.5,CCALAC,"[436, 797, 932, 997, 1128, 1178, 1252, 1358, 1798, 1852, 2409, 2916, 2973, 3275, 3279, 3333, 3397]","[1358, 1852, 2409]","[436, 797, 932, 997, 1128, 1178, 1252, 1798, 2916, 2973, 3275, 3279, 3333, 3397]","[1358, 1852, 2409]",3619,17,3602,3,14,3602,0
3.5,CCBEGLOBIM,"[221, 237, 473, 587, 603, 1191, 1203, 1271, 1318]","[237, 587]","[221, 473, 603, 1191, 1203, 1271, 1318]","[237, 587]",1695,9,1686,2,7,1686,0
3.5,CCBEGLOBIN,"[222, 238, 475, 589, 605, 1070, 1194, 1206, 1274, 1321]","[238, 589]","[222, 475, 605, 1070, 1194, 1206, 1274, 1321]","[238, 589]",1698,10,1688,2,8,1688,0
3.5,CCGHG,"[283, 592, 863, 1051, 1281, 1389, 1778, 1818, 2305]","[283, 1051, 1778]","[592, 863, 1281, 1389, 1818, 2305]","[283, 706, 1051, 1778]",2830,9,2821,3,6,2820,1
3.5,CCGONBS1,"[197, 317, 1649, 1767, 1974, 2286, 2688]",[1767],"[197, 317, 1649, 1974, 2286, 2688]","[1767, 2072]",3463,7,3456,1,6,3455,1
3.5,CCGONBS2,"[192, 313, 1667, 1785, 1993, 2344, 2707]",[1785],"[192, 313, 1667, 1993, 2344, 2707]","[1785, 2091]",3482,7,3475,1,6,3474,1
3.5,CCGTHA1,"[26, 166, 302, 390, 572, 644]","[302, 572]","[26, 166, 390, 644]","[302, 572]",1144,6,1138,2,4,1138,0
3.5,CCT64CLU,"[274, 516, 563, 1644, 1664, 1822, 1873, 2757, 2761, 2766, 2993, 3005, 3496, 4436, 4510, 4514, 4518, 4565, 4572, 4577, 4600, 4643, 5272, 5337, 5528, 5659, 5939, 6121, 6277]","[1644, 2757, 3005, 3496, 4514, 5272, 5659]","[274, 516, 563, 1664, 1822, 1873, 2761, 2766, 2993, 4436, 4510, 4518, 4565, 4572, 4577, 4600, 4643, 5337, 5528, 5939, 6121, 6277]","[1644, 2757, 3005, 3496, 4514, 5272, 5659]",6276,29,6247,7,22,6247,0
3.5,CEPPINS,"[464, 490, 858, 1399, 1487, 1509, 1513, 1615, 1760]",[858],"[464, 490, 1399, 1487, 1509, 1513, 1615, 1760]",[858],1901,9,1892,1,8,1892,0
3.5,CHBLG,"[166, 698, 928, 932, 1465, 1472, 1638, 2301, 2308, 2564, 2807, 3030, 3090, 3390, 3640, 3788, 3794, 4019, 4266, 4298, 4357, 4700, 4861, 4919, 5246, 5461, 5573, 5619, 5756, 6025, 6255, 6280, 6376, 6555, 6629]","[3090, 4019, 5246, 6025]","[166, 698, 928, 932, 1465, 1472, 1638, 2301, 2308, 2564, 2807, 3030, 3390, 3640, 3788, 3794, 4266, 4298, 4357, 4700, 4861, 4919, 5461, 5573, 5619, 5756, 6255, 6280, 6376, 6555, 6629]","[2285, 3090, 4019, 5246, 6025]",8080,35,8045,4,31,8044,1
3.5,CHEBGLI,"[456, 795, 844, 862, 909, 1213]",[909],"[456, 795, 844, 862, 1213]","[570, 909]",2204,6,2198,1,5,2197,1
3.5,CHEBGLII,"[217, 454, 547, 563, 580, 798, 912, 923, 1020, 1049, 1383, 1426]","[563, 912]","[217, 454, 547, 580, 798, 923, 1020, 1049, 1383, 1426]","[563, 912]",2258,12,2246,2,10,2246,0
3.5,CHKALDB,"[535, 606, 1062, 1452, 1506, 1912, 1922, 1927, 2460, 2874, 2878, 2952, 3077, 3115, 4004, 4046, 4388, 4462, 4802, 4853, 5731, 5748, 6172, 6392, 6664, 6955, 6960, 6983, 7265, 7360, 7487, 7504, 7523, 8170, 8186, 8617, 9185, 9313, 9626, 10415, 10577, 10705, 10844]","[6172, 6664, 6955, 7265, 8186, 9185]","[535, 606, 1062, 1452, 1506, 1912, 1922, 1927, 2460, 2874, 2878, 2952, 3077, 3115, 4004, 4046, 4388, 4462, 4802, 4853, 5731, 5748, 6392, 6960, 6983, 7360, 7487, 7504, 7523, 8170, 8617, 9313, 9626, 10415, 10577, 10705, 10844]","[6172, 6664, 6955, 7265, 8186, 8842, 9185]",11643,43,11600,6,37,11599,1
3.5,CHKAPOII,"[64, 282, 1000, 1246, 1328, 1339, 1626, 1839, 1891, 1901, 2131, 2320, 2620, 2798, 3317, 3381, 3509, 3771, 3820, 3906, 3946, 3975, 4026, 4047, 4340, 4488]","[3317, 3820]","[64, 282, 1000, 1246, 1328, 1339, 1626, 1839, 1891, 1901, 2131, 2320, 2620, 2798, 3381, 3509, 3771, 3906, 3946, 3975, 4026, 4047, 4340, 4488]","[3317, 3820]",4953,26,4927,2,24,4927,0
3.5,CHKDPCP,"[347, 637, 1624, 1878]",[637],"[347, 1624, 1878]",[637],1902,4,1898,1,3,1898,0
3.5,CHKMAX,"[27, 281, 517, 632, 727, 789, 978, 1236, 1299, 1816, 2127, 2291, 2712, 2882, 2958, 3172, 3189, 3273, 3400, 3764, 3928, 4295, 4931, 5037, 5130, 5173, 5407]","[2127, 2291, 3928, 4295]","[27, 281, 517, 632, 727, 789, 978, 1236, 1299, 1816, 2712, 2882, 2958, 3172, 3189, 3273, 3400, 3764, 4931, 5037, 5130, 5173, 5407]","[2127, 2291, 3928, 4295]",5690,27,5663,4,23,5663,0
3.5,CHKMYOD,"[131, 316, 984, 1268, 1738, 2106, 3066, 3379, 3468, 3990, 4038, 4281, 4596, 4849, 4941, 5065, 5145, 5517, 5592, 5660, 6150, 6284, 6456, 6527]","[4941, 6150]","[131, 316, 984, 1268, 1738, 2106, 3066, 3379, 3468, 3990, 4038, 4281, 4596, 4849, 5065, 5145, 5517, 5592, 5660, 6284, 6456, 6527]","[4941, 6150]",7381,24,7357,2,22,7357,0
3.5,CHKOVAL,"[434, 779, 1293, 1390, 1492, 1923, 2449, 2657, 3164, 3466, 3812, 3915, 4176, 4694, 4890, 4915, 5144, 5170, 6282, 6975, 7079, 7148, 7355, 7691, 8125, 8334, 8410, 8791, 9028]","[3164, 3466, 4176, 4694, 6282]","[434, 779, 1293, 1390, 1492, 1923, 2449, 2657, 3812, 3915, 4890, 4915, 5144, 5170, 6975, 7079, 7148, 7355, 7691, 8125, 8334, 8410, 8791, 9028]","[3164, 3466, 4176, 4694, 5795, 6282]",9198,29,9169,5,24,9168,1
3.5,CHKRPL30,"[527, 545, 571, 671, 749, 801, 916, 1471, 1541, 1684, 1765, 1778, 1872, 1918, 1957, 2113, 2158, 2753, 2816, 2850, 3403, 3478, 3799, 3838]","[801, 1872, 2753]","[527, 545, 571, 671, 749, 916, 1471, 1541, 1684, 1765, 1778, 1918, 1957, 2113, 2158, 2816, 2850, 3403, 3478, 3799, 3838]","[801, 1872, 2753]",3884,24,3860,3,21,3860,0
3.5,CHKRPL37A,"[16, 201, 691, 798, 996, 1265, 1376, 1558, 1618, 1946, 2125, 2255, 2386, 2739, 3052, 3179, 3376]","[798, 1376, 2386]","[16, 201, 691, 996, 1265, 1558, 1618, 1946, 2125, 2255, 2739, 3052, 3179, 3376]","[798, 1376, 2386]",3465,17,3448,3,14,3448,0
3.5,CHKRPL5G,"[99, 153, 300, 498, 512, 1227, 1419, 1540, 1632, 1637, 2017, 2138, 2397, 2428, 2473, 2618, 2974, 3157, 3433, 4062, 4259, 4309, 4746, 5165, 5562, 6060, 6064, 6690, 6897, 7986]","[498, 1419, 1632, 3157, 5165, 6897]","[99, 153, 300, 512, 1227, 1540, 1637, 2017, 2138, 2397, 2428, 2473, 2618, 2974, 3433, 4062, 4259, 4309, 4746, 5562, 6060, 6064, 6690, 7986]","[498, 1419, 1632, 3157, 3955, 5165, 6897]",8313,30,8283,6,24,8282,1
3.5,CHKTUB4B,"[243, 264, 323, 340, 437, 762, 779, 849, 949, 1150, 1188, 1199, 1469, 1573, 1710, 1803, 1895, 3110]","[437, 949, 1573]","[243, 264, 323, 340, 762, 779, 849, 1150, 1188, 1199, 1469, 1710, 1803, 1895, 3110]","[437, 949, 1573]",3145,18,3127,3,15,3127,0
3.5,CHKY,"[214, 319, 641, 691, 794, 1112, 1650, 1664, 2096, 2197, 2692, 2725, 2730, 2858, 3082, 3577, 3603, 3953, 4199, 4683, 4709, 4750, 5049, 5186, 5213, 5648, 6012, 6249, 6383, 6473, 7072, 8349, 8361]","[3603, 4199, 4683, 5648, 6012, 6249]","[214, 319, 641, 691, 794, 1112, 1650, 1664, 2096, 2197, 2692, 2725, 2730, 2858, 3082, 3577, 3953, 4709, 4750, 5049, 5186, 5213, 6383, 6473, 7072, 8349, 8361]","[3603, 4199, 4683, 5648, 6012, 6249]",8364,33,8331,6,27,8331,0
3.5,CHPPHYGEN,"[22, 370, 543, 555, 1341, 1664, 1736, 1802, 1818, 2214, 2284, 2485, 3020, 3516, 3764, 3786, 4096, 4387, 4561, 4599, 4831, 4945, 5286, 5459, 5471, 5521, 6592, 6609, 6693, 7000, 7011, 7072, 7138, 7830, 8472, 8746, 8823, 8841, 8862, 9244, 9306, 9395, 9894, 9910, 9995, 10066, 10416, 10818, 10833, 10849, 10873, 11000, 11079, 11193, 11645, 11811, 11828, 11903, 11936, 12560, 12575, 12603, 13318, 13493, 13548]","[4599, 4945]","[22, 370, 543, 555, 1341, 1664, 1736, 1802, 1818, 2214, 2284, 2485, 3020, 3516, 3764, 3786, 4096, 4387, 4561, 4831, 5286, 5459, 5471, 5521, 6592, 6609, 6693, 7000, 7011, 7072, 7138, 7830, 8472, 8746, 8823, 8841, 8862, 9244, 9306, 9395, 9894, 9910, 9995, 10066, 10416, 10818, 10833, 10849, 10873, 11000, 11079, 11193, 11645, 11811, 11828, 11903, 11936, 12560, 12575, 12603, 13318, 13493, 13548]","[4599, 4945]",13689,65,13624,2,63,13624,0
3.5,CHPPROTP1A,"[58, 159]",[159],[58],[159],397,2,395,1,1,395,0
3.5,CHPPROTP1B,"[56, 160]",[160],[56],[160],396,2,394,1,1,394,0
3.5,CHWEGLOBIM,"[221, 237, 474, 588, 604, 1069, 1193, 1319]","[237, 588]","[221, 474, 604, 1069, 1193, 1319]","[237, 588]",1701,8,1693,2,6,1693,0
3.5,CIGH,"[457, 1249, 1281, 1577, 2029, 2130, 2280, 2536, 2593, 2889]","[1281, 2280, 2889]","[457, 1249, 1577, 2029, 2130, 2536, 2593]","[1281, 1691, 2280, 2889]",3967,10,3957,3,7,3956,1
3.5,CITEGLOBIM,"[220, 236, 345, 473, 587, 603, 890, 1062, 1186, 1198, 1266, 1294, 1313]","[236, 587]","[220, 345, 473, 603, 890, 1062, 1186, 1198, 1266, 1294, 1313]","[236, 587]",1691,13,1678,2,11,1678,0
3.5,CJAEGLOBIN,"[221, 237, 474, 588, 604, 1069, 1193, 1272, 1319]","[237, 588]","[221, 474, 604, 1069, 1193, 1272, 1319]","[237, 588]",1702,9,1693,2,7,1693,0
3.5,CJINTERFG,"[191, 512, 862, 1143, 1860, 2428, 2635, 2881, 3126, 3158, 3303, 3607, 4125, 4187, 4465, 4702, 4730, 4750, 5524, 5822, 6036, 6127, 6397, 6760, 7468, 8152, 8324, 8352, 8486]","[2881, 4187, 4465]","[191, 512, 862, 1143, 1860, 2428, 2635, 3126, 3158, 3303, 3607, 4125, 4702, 4730, 4750, 5524, 5822, 6036, 6127, 6397, 6760, 7468, 8152, 8324, 8352, 8486]","[2881, 4187, 4465]",8519,29,8490,3,26,8490,0
3.5,CL54K,"[119, 141, 183, 408, 512, 535, 543, 649, 706, 771, 959, 1177, 1186, 1190, 1238, 1294, 1538, 1926, 2581, 2696, 2715, 2726, 2954, 3218]",[512],"[119, 141, 183, 408, 535, 543, 649, 706, 771, 959, 1177, 1186, 1190, 1238, 1294, 1538, 1926, 2581, 2696, 2715, 2726, 2954, 3218]",[512],3407,24,3383,1,23,3383,0
3.5,CMBGA2B2,"[383, 718, 810, 989, 1597]","[383, 718]","[810, 989, 1597]","[383, 718]",2684,5,2679,2,3,2679,0
3.5,CMEGA2E2,"[416, 486, 492, 718, 753, 873, 1075]","[416, 753]","[486, 492, 718, 873, 1075]","[416, 753]",2046,7,2039,2,5,2039,0
