Threshold,Locus,Predict Sites,Positive Sites,Negative Sites,Actual Donor Sites,Predict Num,Predict Positive Num,Predict Negative Num,TP,FP,TN,FN
7.0,BTEBGL2,[310],[310],[],"[310, 658]",1833,1,1832,1,0,1831,1
7.0,BTEBGL4,"[310, 815]",[310],[815],"[310, 658]",1828,2,1826,1,1,1825,1
7.0,BTGL01,[365],[365],[],"[365, 1008]",2040,1,2039,1,0,2038,1
7.0,BTHOR02,[],[],[],"[484, 1920]",2419,0,2419,0,0,2417,2
7.0,BTKER6B,[1678],[1678],[],"[1678, 2559, 3070, 3315, 3530, 4056, 4666]",5718,1,5717,1,0,5711,6
7.0,BTSPDNA,[],[],[],[1541],2148,0,2148,0,0,2147,1
7.0,BTSVSP109,"[2189, 2555, 5292, 5643]",[5292],"[2189, 2555, 5643]","[2359, 3984, 5292]",6948,4,6944,1,3,6942,2
7.0,BTTNP2G,[],[],[],[774],1841,0,1841,0,0,1840,1
7.0,BTU02285,[],[],[],"[3792, 4222, 4487, 4780, 5056]",6388,0,6388,0,0,6383,5
7.0,CALEGLOBIM,[236],[236],[],"[236, 587]",1690,1,1689,1,0,1688,1
7.0,CBUEGLOBIM,[236],[236],[],"[236, 587]",1690,1,1689,1,0,1688,1
7.0,CCALAC,[2409],[2409],[],"[1358, 1852, 2409]",3619,1,3618,1,0,3616,2
7.0,CCBEGLOBIM,[237],[237],[],"[237, 587]",1695,1,1694,1,0,1693,1
7.0,CCBEGLOBIN,[238],[238],[],"[238, 589]",1698,1,1697,1,0,1696,1
7.0,CCGHG,[1778],[1778],[],"[283, 706, 1051, 1778]",2830,1,2829,1,0,2826,3
7.0,CCGONBS1,[],[],[],"[1767, 2072]",3463,0,3463,0,0,3461,2
7.0,CCGONBS2,[],[],[],"[1785, 2091]",3482,0,3482,0,0,3480,2
7.0,CCGTHA1,[],[],[],"[302, 572]",1144,0,1144,0,0,1142,2
7.0,CCT64CLU,[3005],[3005],[],"[1644, 2757, 3005, 3496, 4514, 5272, 5659]",6276,1,6275,1,0,6269,6
7.0,CEPPINS,[],[],[],[858],1901,0,1901,0,0,1900,1
7.0,CHBLG,"[4019, 4298]",[4019],[4298],"[2285, 3090, 4019, 5246, 6025]",8080,2,8078,1,1,8074,4
7.0,CHEBGLI,[1213],[],[1213],"[570, 909]",2204,1,2203,0,1,2201,2
7.0,CHEBGLII,[563],[563],[],"[563, 912]",2258,1,2257,1,0,2256,1
7.0,CHKALDB,"[4004, 6172, 6664, 6955, 7504, 8186]","[6172, 6664, 6955, 8186]","[4004, 7504]","[6172, 6664, 6955, 7265, 8186, 8842, 9185]",11643,6,11637,4,2,11634,3
7.0,CHKAPOII,"[1839, 2131, 3317]",[3317],"[1839, 2131]","[3317, 3820]",4953,3,4950,1,2,4949,1
7.0,CHKDPCP,[347],[],[347],[637],1902,1,1901,0,1,1900,1
7.0,CHKMAX,"[1236, 2291, 3928, 4295]","[2291, 3928, 4295]",[1236],"[2127, 2291, 3928, 4295]",5690,4,5686,3,1,5685,1
7.0,CHKMYOD,"[4941, 6150]","[4941, 6150]",[],"[4941, 6150]",7381,2,7379,2,0,7379,0
7.0,CHKOVAL,"[1390, 3164]",[3164],[1390],"[3164, 3466, 4176, 4694, 5795, 6282]",9198,2,9196,1,1,9191,5
7.0,CHKRPL30,"[671, 801, 1872, 2753]","[801, 1872, 2753]",[671],"[801, 1872, 2753]",3884,4,3880,3,1,3880,0
7.0,CHKRPL37A,"[1376, 2125, 2255]",[1376],"[2125, 2255]","[798, 1376, 2386]",3465,3,3462,1,2,3460,2
7.0,CHKRPL5G,"[1632, 2618]",[1632],[2618],"[498, 1419, 1632, 3157, 3955, 5165, 6897]",8313,2,8311,1,1,8305,6
7.0,CHKTUB4B,[],[],[],"[437, 949, 1573]",3145,0,3145,0,0,3142,3
7.0,CHKY,"[1664, 3603, 4683]","[3603, 4683]",[1664],"[3603, 4199, 4683, 5648, 6012, 6249]",8364,3,8361,2,1,8357,4
7.0,CHPPHYGEN,"[22, 3786, 10849, 11193]",[],"[22, 3786, 10849, 11193]","[4599, 4945]",13689,4,13685,0,4,13683,2
7.0,CHPPROTP1A,[],[],[],[159],397,0,397,0,0,396,1
7.0,CHPPROTP1B,[],[],[],[160],396,0,396,0,0,395,1
7.0,CHWEGLOBIM,[237],[237],[],"[237, 588]",1701,1,1700,1,0,1699,1
7.0,CIGH,[],[],[],"[1281, 1691, 2280, 2889]",3967,0,3967,0,0,3963,4
7.0,CITEGLOBIM,[],[],[],"[236, 587]",1691,0,1691,0,0,1689,2
7.0,CJAEGLOBIN,[237],[237],[],"[237, 588]",1702,1,1701,1,0,1700,1
7.0,CJINTERFG,[4187],[4187],[],"[2881, 4187, 4465]",8519,1,8518,1,0,8516,2
7.0,CL54K,"[1294, 1538]",[],"[1294, 1538]",[512],3407,2,3405,0,2,3404,1
7.0,CMBGA2B2,"[383, 1597]",[383],[1597],"[383, 718]",2684,2,2682,1,1,2681,1
7.0,CMEGA2E2,[416],[416],[],"[416, 753]",2046,1,2045,1,0,2044,1
7.0,CMU11711,[1685],[1685],[],"[1685, 2031]",3163,1,3162,1,0,3161,1
7.0,CPPROT1GN,[],[],[],[164],390,0,390,0,0,389,1
7.0,CRASEQB,[2825],[2825],[],"[1920, 2825]",5120,1,5119,1,0,5118,1
7.0,CRUCH7AHYD,"[1731, 7866]","[1731, 7866]",[],"[1731, 3651, 4938, 6076, 7866]",10606,2,10604,2,0,10601,3
7.0,CRUGAD45A,[1877],[1877],[],"[1877, 2063, 2417]",4427,1,4426,1,0,4424,2
7.0,DMPROTP1,[],[],[],[249],616,0,616,0,0,615,1
7.0,DMU11712,[1705],[1705],[],"[1705, 2043]",3019,1,3018,1,0,3017,1
7.0,DOGCOLIP,[],[],[],"[1108, 2378]",3156,0,3156,0,0,3154,2
7.0,DOGIL8T,[118],[118],[],"[118, 1406, 1769]",2229,1,2228,1,0,2226,2
7.0,ECGLOAP1,[657],[657],[],"[363, 657]",1133,1,1132,1,0,1131,1
7.0,ECPZA2GL,"[1560, 4059]",[4059],[1560],"[3576, 4059]",5081,2,5079,1,1,5078,1
7.0,ECZGL1,[700],[700],[],"[700, 1534]",1993,1,1992,1,0,1991,1
7.0,ECZGL2,[255],[255],[],"[255, 1084]",1555,1,1554,1,0,1553,1
7.0,ELMETL,[],[],[],"[1097, 1291]",1865,0,1865,0,0,1863,2
7.0,FDFELDI2,"[678, 1070, 1882]",[],"[678, 1070, 1882]","[276, 970]",2417,3,2414,0,3,2412,2
7.0,FDTNFA,[187],[187],[],"[187, 790, 972]",1714,1,1713,1,0,1711,2
7.0,GDMYF5G,[],[],[],"[639, 1036]",1601,0,1601,0,0,1599,2
7.0,GGAC01,[634],[],[634],"[1666, 2226, 3189, 3677]",5038,1,5037,0,1,5033,4
7.0,GGACTAC,"[339, 4398]",[4398],[339],"[970, 2127, 2914, 3218, 4398]",5455,2,5453,1,1,5449,4
7.0,GGACTI,"[153, 841, 1841]","[841, 1841]",[153],"[404, 841, 1137, 1554, 1841]",2418,3,2415,2,1,2412,3
7.0,GGCALB,"[1863, 6784, 7824, 9052]","[1863, 6784, 7824, 9052]",[],"[386, 1863, 2289, 3467, 3793, 4235, 4894, 5205, 5933, 6784, 7035, 7824, 8718, 9052, 9685, 10195]",11060,4,11056,4,0,11044,12
7.0,GGCRYD1,"[5234, 6395]","[5234, 6395]",[],"[441, 1734, 2742, 3150, 3516, 3944, 4332, 4528, 4907, 5234, 5899, 6138, 6395, 6734, 7213]",8152,2,8150,2,0,8137,13
7.0,GGGL03,[],[],[],"[432, 768]",1199,0,1199,0,0,1197,2
7.0,GGGNRHIA,"[3627, 4392, 4544]","[3627, 4392]",[4544],"[3627, 4392]",6274,3,6271,2,1,6271,0
7.0,GGNFM1D,[1541],[],[1541],"[2132, 2451]",5630,1,5629,0,1,5627,2
7.0,GGPROP2,[],[],[],[307],640,0,640,0,0,639,1
7.0,GGRIHBGEN,"[1973, 2982, 3454]","[2982, 3454]",[1973],"[2982, 3219, 3454]",3878,3,3875,2,1,3874,1
7.0,GGVITIIG,"[2561, 4818, 10714, 12272, 12791, 15771, 15880, 19081, 20126]","[4818, 10714, 12272, 15771, 19081]","[2561, 12791, 15880, 20126]","[54, 190, 442, 2021, 2694, 2948, 3267, 3543, 3791, 4818, 5441, 6229, 6443, 7045, 7268, 8026, 8302, 9149, 9467, 10104, 10448, 10714, 11757, 12272, 12615, 13267, 13505, 14028, 14704, 15348, 15771, 16955, 17864, 19081]",20335,9,20326,5,4,20297,29
7.0,GIBPROTP1A,[],[],[],[160],393,0,393,0,0,392,1
7.0,GORAFPA,"[2955, 4192, 11145, 14707]","[2955, 14707]","[4192, 11145]","[999, 1860, 2955, 5457, 6760, 7766, 9445, 11629, 13421, 14087, 14707, 16581, 17834]",24599,4,24595,2,2,24584,11
7.0,GORPROTP1A,[],[],[],[164],404,0,404,0,0,403,1
7.0,GPIINS,[],[],[],[526],1464,0,1464,0,0,1463,1
7.0,HAMAMYLP,"[2308, 5045]",[2308],[5045],[2308],5947,2,5945,1,1,5945,0
7.0,HAMHG5,"[2817, 6597]",[6597],[2817],"[4856, 5517, 6188, 6597, 7441]",9711,2,9709,1,1,9705,4
7.0,HROAMD1,"[1072, 2687, 3486, 4700]","[2687, 3486, 4700]",[1072],"[2687, 3486, 4700]",7091,4,7087,3,1,7087,0
7.0,HROMA2,[739],[739],[],"[739, 1174]",1779,1,1778,1,0,1777,1
7.0,HROMA4A,[1108],[1108],[],"[1108, 1670]",2331,1,2330,1,0,2329,1
7.0,HRSPRMI,[],[],[],[722],2198,0,2198,0,0,2197,1
7.0,HS1D3HLH,"[1039, 1231]",[1039],[1231],[1039],2473,2,2471,1,1,2471,0
7.0,HS2OXOC,"[1162, 1421, 1694]","[1162, 1421, 1694]",[],"[116, 871, 1162, 1421, 1694, 1825]",2510,3,2507,3,0,2504,3
7.0,HSABLGR1,"[3140, 8720, 10400, 29268, 35562]","[8720, 10400]","[3140, 29268, 35562]","[8720, 10400, 12434, 14200, 15741, 17116, 17991]",35954,5,35949,2,3,35944,5
7.0,HSALDCG,"[1283, 3567]",[3567],[1283],"[2641, 2939, 3110, 3366, 3567, 3994, 4326]",5190,2,5188,1,1,5182,6
7.0,HSAPC3A,[],[],[],"[919, 1178]",6039,0,6039,0,0,6037,2
7.0,HSAPOA2B,[],[],[],"[490, 916]",1747,0,1747,0,0,1745,2
7.0,HSAPOAIA,[],[],[],"[317, 661]",2183,0,2183,0,0,2181,2
7.0,HSAPOAIT,[],[],[],"[491, 835]",2377,0,2377,0,0,2375,2
7.0,HSAPOC2G,[1494],[],[1494],"[2714, 3041]",3832,1,3831,0,1,3829,2
7.0,HSAQUPN2,[],[],[],"[431, 632, 746]",987,0,987,0,0,984,3
7.0,HSARYLA,[2666],[],[2666],"[848, 1238, 1571, 1815, 2252, 2470, 2823]",3629,1,3628,0,1,3621,7
7.0,HSAT3,"[646, 4978, 6059, 6934, 10401, 11303, 11320]","[646, 6059, 10401]","[4978, 6934, 11303, 11320]","[646, 3311, 6059, 7102, 8303, 10401]",14198,7,14191,3,4,14188,3
7.0,HSATPCP1,"[4773, 6382, 6830, 7267]","[6382, 7267]","[4773, 6830]","[5389, 6382, 7267]",9449,4,9445,2,2,9444,1
7.0,HSATPCP2,"[4013, 6152, 8957, 9752, 10918]",[10918],"[4013, 6152, 8957, 9752]","[7490, 10195, 10918]",15008,5,15003,1,4,15001,2
7.0,HSB3A,[],[],[],[1843],3675,0,3675,0,0,3674,1
7.0,HSBGPG,[560],[560],[],"[560, 850, 1096]",1667,1,1666,1,0,1664,2
7.0,HSBSF2,"[238, 2450]",[],"[238, 2450]","[1242, 1587, 2748, 3601]",5953,2,5951,0,2,5947,4
7.0,HSCBMYHC,"[369, 3932, 5485, 11339, 12427, 14210, 17120, 18777, 18896, 21839, 23454]","[5485, 11339, 12427, 14210, 17120, 18896, 21839, 23454]","[369, 3932, 18777]","[4595, 5041, 5485, 5644, 6354, 6529, 6694, 7246, 7567, 8354, 8898, 9174, 9626, 10530, 10877, 11339, 12155, 12427, 12829, 13342, 14210, 14571, 15900, 17120, 18228, 18590, 18896, 19262, 19970, 20319, 20604, 21466, 21839, 22088, 22474, 23454, 23701]",24992,11,24981,8,3,24952,29
7.0,HSCD14G,[159],[159],[],[159],1562,1,1561,1,0,1561,0
7.0,HSCKBG,"[876, 3521]",[3521],[876],"[1341, 1619, 1824, 2380, 3174, 3521]",4192,2,4190,1,1,4185,5
7.0,HSCOMT2,[1075],[],[1075],"[1630, 1959, 2378]",3643,1,3642,0,1,3639,3
7.0,HSCPH70,"[865, 2936]",[],"[865, 2936]","[1729, 4204, 4407, 4801]",6703,2,6701,0,2,6697,4
7.0,HSCSF1PO,"[7572, 11515, 15733, 18046, 18465, 20123, 21444, 26732, 30823, 34006, 34399]","[7572, 18465, 20123, 30823, 34006]","[11515, 15733, 18046, 21444, 26732, 34399]","[1965, 7572, 8287, 10227, 11063, 15036, 17882, 18156, 18465, 20123, 26605, 26837, 27465, 28627, 30823, 31040, 32108, 32301, 33091, 34006]",35092,11,35081,5,6,35066,15
7.0,HSCST3G,[],[],[],"[1328, 3694]",7284,0,7284,0,0,7282,2
7.0,HSCYCLA,"[5338, 6323]",[5338],[6323],"[1393, 2406, 3731, 4168, 5338, 5911, 6667]",8355,2,8353,1,1,8347,6
7.0,HSCYP216,[],[],[],"[255, 442, 879, 1088, 1278, 1466, 1836, 2215, 2402]",2763,0,2763,0,0,2754,9
7.0,HSCYP45C,"[1772, 4680, 5008, 6016]",[6016],"[1772, 4680, 5008]","[4942, 5624, 5801, 6016, 6248]",7546,4,7542,1,3,7538,4
7.0,HSCYTOK17,[2079],[],[2079],"[581, 1709, 2304, 3066, 3693, 4000, 4123]",5252,1,5251,0,1,5244,7
7.0,HSCYTOK20,"[5281, 12705]","[5281, 12705]",[],"[5281, 7512, 9470, 9984, 10271, 11940, 12705]",18053,2,18051,2,0,18046,5
7.0,HSDAO,"[588, 2551, 7431]",[7431],"[588, 2551]","[6426, 7431, 9013]",9895,3,9892,1,2,9890,2
7.0,HSERPG,"[628, 1683, 2474]","[628, 1683, 2474]",[],"[628, 1340, 1683, 2474]",3390,3,3387,3,0,3386,1
7.0,HSFAU1,"[505, 857, 1096, 1613]","[857, 1096, 1613]",[505],"[857, 1096, 1613]",2008,4,2004,3,1,2004,0
7.0,HSFESFPS,"[1553, 5924, 6445, 7634, 8069, 9371]","[1553, 5924, 6445, 7634, 8069, 9371]",[],"[1227, 1553, 3023, 3336, 5405, 5598, 5924, 6240, 6445, 7150, 7634, 8069, 8782, 9151, 9371, 9768, 10015]",12255,6,12249,6,0,12238,11
7.0,HSGCSFG,"[735, 1230, 1521]","[1230, 1521]",[735],"[404, 744, 1230, 1521]",2952,3,2949,2,1,2947,2
7.0,HSGEBCMA,[700],[],[700],"[607, 1496]",3711,1,3710,0,1,3708,2
7.0,HSGGL2,[547],[547],[],"[202, 547]",1620,1,1619,1,0,1618,1
7.0,HSGLA,[2148],[],[2148],"[1374, 5269, 7447, 8413, 10293, 10708]",12428,1,12427,0,1,12421,6
7.0,HSGROW2,[345],[345],[],"[345, 762, 1091, 1349]",1956,1,1955,1,0,1952,3
7.0,HSGSTM4,[],[],[],"[37, 391, 874, 1262, 1458, 2469, 2670]",4834,0,4834,0,0,4827,7
7.0,HSGTRH,"[515, 2205, 2322, 3816, 5548, 6275]","[2205, 3816]","[515, 2322, 5548, 6275]","[2205, 3816]",7216,6,7210,2,4,7210,0
7.0,HSHMG17G,"[1793, 2279, 2524, 4021]","[2524, 4021]","[1793, 2279]","[2524, 3415, 3620, 4021, 4553]",7187,4,7183,2,2,7180,3
7.0,HSHNRNPA,"[814, 2869, 3602]","[814, 2869]",[3602],"[814, 1494, 1936, 2295, 2481, 2660, 2869, 3962]",5360,3,5357,2,1,5351,6
7.0,HSHOX51,[4023],[],[4023],[2052],6297,1,6296,0,1,6295,1
7.0,HSHSC70,"[27, 1773, 2250, 3307]","[1773, 2250, 3307]",[27],"[1245, 1773, 2250, 2893, 3307, 3734, 4114]",5400,4,5396,3,1,5392,4
7.0,HSIFNAR,"[830, 8594, 16062, 16944, 19442, 25061, 30489]","[830, 16944, 19442, 25061]","[8594, 16062, 30489]","[830, 11325, 16944, 19188, 19442, 21132, 25061, 25314, 28679, 29554]",32898,7,32891,4,3,32885,6
7.0,HSIFNG,"[1897, 2413]",[1897],[2413],"[589, 1897, 2175]",5953,2,5951,1,1,5949,2
7.0,HSIL1AG,"[2208, 3215, 4326]","[2208, 3215, 4326]",[],"[2208, 3215, 4326, 6433, 7940]",11962,3,11959,3,0,11957,2
7.0,HSIL1B,"[3144, 7406]","[3144, 7406]",[],"[2528, 3144, 5327, 6039, 7406]",9703,2,9701,2,0,9698,3
7.0,HSINT2,"[3549, 10533, 10644, 10708]",[3549],"[10533, 10644, 10708]","[1156, 3549]",11600,4,11596,1,3,11595,1
7.0,HSL7A,"[2073, 3525]","[2073, 3525]",[],"[2073, 2867, 3525, 3881, 4164, 4572, 4919]",5498,2,5496,2,0,5491,5
7.0,HSLCATG,"[2266, 2574, 5372]","[2266, 2574]",[5372],"[991, 1881, 2076, 2266, 2574]",6893,3,6890,2,1,6887,3
7.0,HSMECDAG,"[716, 2776]",[2776],[716],"[1393, 2517, 2776, 2966, 3544, 3852]",4362,2,4360,1,1,4355,5
7.0,HSMED,[636],[],[636],"[1354, 1943, 2315, 4716]",5284,1,5283,0,1,5279,4
7.0,HSMT1H,[],[],[],"[816, 1475]",2134,0,2134,0,0,2132,2
7.0,HSNCAMX1,"[1550, 2245, 4142, 10015, 12072, 12786, 13049, 13893]","[4142, 10015, 12072, 12786, 13049, 13893]","[1550, 2245]","[1609, 4142, 4778, 5218, 6315, 6582, 6983, 7316, 7569, 7852, 8529, 8809, 9068, 9373, 9571, 10015, 10317, 10722, 11667, 12072, 12283, 12550, 12786, 13049, 13487, 13893, 14002]",16280,8,16272,6,2,16251,21
7.0,HSNFM,[4491],[],[4491],"[1822, 2675]",6228,1,6227,0,1,6225,2
7.0,HSODCG,"[4649, 5421, 8854]","[4649, 5421]",[8854],"[4192, 4649, 5028, 5421, 5633, 5893, 7111, 7306, 7614]",9035,3,9032,2,1,9025,7
7.0,HSODF2,"[4, 964]",[],"[4, 964]",[600],1422,2,1420,0,2,1419,1
7.0,HSPAT133,"[654, 1173]",[],"[654, 1173]",[1447],3712,2,3710,0,2,3709,1
7.0,HSPLAPL,"[599, 827]","[599, 827]",[],"[403, 599, 827]",1274,2,1272,2,0,1271,1
7.0,HSPRB3L,"[566, 789]",[566],[789],"[566, 1537]",4508,2,4506,1,1,4505,1
7.0,HSPRB4S,[913],[],[913],"[693, 1658]",5805,1,5804,0,1,5802,2
7.0,HSPSAG,"[4044, 4080]",[4044],[4080],"[447, 1848, 3764, 4044]",5865,2,5863,1,1,5860,3
7.0,HSRPII145,"[1233, 1729]",[1233],[1729],"[449, 588, 908, 1071, 1233]",2085,2,2083,1,1,2079,4
7.0,HSRPS7,"[2166, 2369, 4254, 6064]","[2166, 2369, 4254]",[6064],"[2166, 2369, 3108, 4254, 6734]",7505,4,7501,3,1,7499,2
7.0,HSSAA1B,"[862, 1009]",[],"[862, 1009]","[1543, 3845]",4815,2,4813,0,2,4811,2
7.0,HSSHBG,"[1058, 3148]","[1058, 3148]",[],"[472, 696, 1058, 1551, 1938, 2205, 3148]",3802,2,3800,2,0,3795,5
7.0,HSSSPN1AG,[3491],[3491],[],"[1343, 1635, 1809, 3360, 3491]",4088,1,4087,1,0,4083,4
7.0,HSSURF3,"[284, 1692, 2048]","[284, 1692, 2048]",[],"[284, 1033, 1692, 2048, 2321, 2729, 3074]",3407,3,3404,3,0,3400,4
7.0,HSTNFB,"[836, 1375, 3015]",[1375],"[836, 3015]","[1375, 1567]",3029,3,3026,1,2,3025,1
7.0,HSTPI1G,"[972, 2035, 3181]","[2035, 3181]",[972],"[746, 2035, 2231, 2438, 2821, 3181]",4987,3,4984,2,1,4980,4
7.0,HSTUBAG,"[536, 3759]",[536],[3759],"[536, 2287, 2584]",4079,2,4077,1,1,4075,2
7.0,HSU01102,[668],[668],[],"[668, 3896]",4987,1,4986,1,0,4985,1
7.0,HSU04357,[1963],[],[1963],"[97, 1342]",2074,1,2073,0,1,2071,2
7.0,HSU04636,"[1018, 2996, 6008]","[1018, 2996, 6008]",[],"[1018, 1935, 2199, 2996, 3608, 4424, 4790, 5359, 6008]",9445,3,9442,3,0,9436,6
7.0,HSU05259,[2173],[],[2173],"[782, 2685, 3045, 4128]",5662,1,5661,0,1,5657,4
7.0,HSU07807,"[454, 757]",[757],[454],"[757, 3386]",4831,2,4829,1,1,4828,1
7.0,HSU07983,[390],[390],[],[390],1418,1,1417,1,0,1417,0
7.0,HSU08198,"[707, 1124, 1689, 1811]","[1124, 1689, 1811]",[707],"[583, 895, 1124, 1316, 1689, 1811]",2336,4,2332,3,1,2329,3
7.0,HSU12421,[3747],[],[3747],"[311, 2080]",4250,1,4249,0,1,4247,2
7.0,HSUBR,"[1589, 2324]","[1589, 2324]",[],"[1589, 2324]",3287,2,3285,2,0,3285,0
7.0,HSXBXVIII,"[473, 1189, 3859, 4586, 5486, 6115, 7675, 9475, 11843, 12085]","[11843, 12085]","[473, 1189, 3859, 4586, 5486, 6115, 7675, 9475]","[11405, 11589, 11843, 12085]",12630,10,12620,2,8,12618,2
7.0,HSZNGP1,[518],[518],[],"[518, 4718, 8313]",9815,1,9814,1,0,9812,2
7.0,HUMADAG,"[1355, 19292, 19529, 20776, 30860, 32675, 34484, 35203]","[19292, 32675, 34484, 35203]","[1355, 19529, 20776, 30860]","[4064, 19292, 26467, 29052, 29939, 31304, 32497, 32675, 32916, 34484, 35203]",36733,8,36725,4,4,36718,7
7.0,HUMADPRF02,"[1650, 3035, 3392]",[1650],"[3035, 3392]","[359, 1308, 1650]",5159,3,5156,1,2,5154,2
7.0,HUMAPEXN,"[1465, 1535]",[1465],[1535],"[1465, 1863, 2622]",3722,2,3720,1,1,3718,2
7.0,HUMAPOCII,[1778],[],[1778],"[2995, 3321]",4332,1,4331,0,1,4329,2
7.0,HUMAPOE4,[3200],[3200],[],"[1914, 3200]",5507,1,5506,1,0,5505,1
7.0,HUMATPGG,[1902],[1902],[],"[1445, 1727, 1902, 2677, 4293, 4749, 5307, 6118, 6534, 6749, 7456, 8198, 9436, 9672, 9946, 10190, 11405, 12074, 13663, 14100, 14276]",15107,1,15106,1,0,15086,20
7.0,HUMBETGLOA,[2559],[],[2559],"[958, 1311]",2994,1,2993,0,1,2991,2
7.0,HUMBETGLOB,[2557],[],[2557],"[956, 1309]",2992,1,2991,0,1,2989,2
7.0,HUMBETGLOC,[2559],[],[2559],"[958, 1311]",2994,1,2993,0,1,2991,2
7.0,HUMBETGLOD,[2559],[],[2559],"[958, 1311]",2994,1,2993,0,1,2991,2
7.0,HUMBETGLOE,[2557],[],[2557],"[956, 1309]",2992,1,2991,0,1,2989,2
7.0,HUMBETGLOF,[2559],[],[2559],"[958, 1311]",2994,1,2993,0,1,2991,2
7.0,HUMBETGLOG,[2559],[],[2559],"[958, 1311]",2994,1,2993,0,1,2991,2
7.0,HUMBETGLOH,[2559],[],[2559],"[958, 1311]",2994,1,2993,0,1,2991,2
7.0,HUMBETGLOI,[2557],[],[2557],"[956, 1309]",2992,1,2991,0,1,2989,2
7.0,HUMBETGLOJ,[2557],[],[2557],"[956, 1309]",2992,1,2991,0,1,2989,2
7.0,HUMBETGLOK,[2557],[],[2557],"[956, 1309]",2992,1,2991,0,1,2989,2
7.0,HUMBETGLOL,[2557],[],[2557],"[956, 1309]",2992,1,2991,0,1,2989,2
7.0,HUMBETGLOM,[2556],[],[2556],"[955, 1308]",2991,1,2990,0,1,2988,2
7.0,HUMBETGLON,[2557],[],[2557],"[956, 1309]",2992,1,2991,0,1,2989,2
7.0,HUMBETGLOO,[2557],[],[2557],"[956, 1309]",2992,1,2991,0,1,2989,2
7.0,HUMBETGLOP,[2557],[],[2557],"[956, 1309]",2992,1,2991,0,1,2989,2
7.0,HUMBETGLOR,[2557],[],[2557],"[956, 1309]",2992,1,2991,0,1,2989,2
7.0,HUMCBRG,[1220],[1220],[],"[567, 1220]",3318,1,3317,1,0,3316,1
7.0,HUMCHYMASE,"[969, 5216]",[5216],[969],"[5216, 6037, 6922, 7363]",8107,2,8105,1,1,8102,3
