Threshold,Locus,Predict Sites,Positive Sites,Negative Sites,Actual Donor Sites,Predict Num,Predict Positive Num,Predict Negative Num,TP,FP,TN,FN
2.0,ASYRVISP,"[99, 260, 294, 625, 634, 656, 852, 909, 1007, 1042, 1046, 1166, 1219, 1240, 1305, 1335, 1404, 1419, 1433, 1569, 1585, 1916, 1968, 2021, 2051]","[625, 1042, 1335, 1585, 1916]","[99, 260, 294, 634, 656, 852, 909, 1007, 1046, 1166, 1219, 1240, 1305, 1404, 1419, 1433, 1569, 1968, 2021, 2051]","[625, 1042, 1335, 1585, 1916]",2221,25,2196,5,20,2196,0
2.0,ATREGLOBIN,"[55, 189, 221, 237, 271, 453, 474, 541, 588, 604, 766, 1058, 1187, 1193, 1217, 1267, 1295, 1314, 1407, 1412, 1418, 1463, 1519]","[237, 588]","[55, 189, 221, 271, 453, 474, 541, 604, 766, 1058, 1187, 1193, 1217, 1267, 1295, 1314, 1407, 1412, 1418, 1463, 1519]","[237, 588]",1691,23,1668,2,21,1668,0
2.0,BABAPOE,"[33, 60, 146, 170, 198, 267, 272, 408, 481, 486, 501, 550, 688, 754, 764, 897, 1003, 1029, 1080, 1278, 1374, 1702, 1746, 1944, 1953, 1985, 2109, 2144, 2222, 2262, 2312, 2355, 2421, 2468, 2512, 2593, 2668, 2680, 2803, 2847, 2881, 3435, 3537, 3598, 3615, 3630, 3635, 3648, 3670, 3804, 3852, 3867, 3916, 3978, 3990, 3999, 4109, 4131, 4143, 4288, 4682]","[897, 2847]","[33, 60, 146, 170, 198, 267, 272, 408, 481, 486, 501, 550, 688, 754, 764, 1003, 1029, 1080, 1278, 1374, 1702, 1746, 1944, 1953, 1985, 2109, 2144, 2222, 2262, 2312, 2355, 2421, 2468, 2512, 2593, 2668, 2680, 2803, 2881, 3435, 3537, 3598, 3615, 3630, 3635, 3648, 3670, 3804, 3852, 3867, 3916, 3978, 3990, 3999, 4109, 4131, 4143, 4288, 4682]","[897, 2847]",4754,61,4693,2,59,4693,0
2.0,BATROX,"[111, 222, 237, 292, 341, 430, 473, 600, 769, 875, 1839, 1903, 1944, 2032, 2078, 2307, 2407, 2428, 2432, 2446, 2450, 2471, 2890, 2948, 2959, 3011, 3183, 3556, 3593, 3638, 3683, 3706, 3849, 3878, 3924, 3946, 3967, 3975, 3979, 4044, 4110, 4154, 4276, 4364, 4495, 4681, 4705, 4722, 4798, 4836, 5035, 5085, 5123, 5204, 5517, 5705, 5790, 5831, 5956, 6111, 6115, 6329, 6360, 6449, 6775, 6789, 6874, 6923, 6950, 6955, 7120, 7262, 7297, 7378, 7567, 7655, 7660, 7789, 7889, 7980, 7992]","[341, 3011, 5035, 6955]","[111, 222, 237, 292, 430, 473, 600, 769, 875, 1839, 1903, 1944, 2032, 2078, 2307, 2407, 2428, 2432, 2446, 2450, 2471, 2890, 2948, 2959, 3183, 3556, 3593, 3638, 3683, 3706, 3849, 3878, 3924, 3946, 3967, 3975, 3979, 4044, 4110, 4154, 4276, 4364, 4495, 4681, 4705, 4722, 4798, 4836, 5085, 5123, 5204, 5517, 5705, 5790, 5831, 5956, 6111, 6115, 6329, 6360, 6449, 6775, 6789, 6874, 6923, 6950, 7120, 7262, 7297, 7378, 7567, 7655, 7660, 7789, 7889, 7980, 7992]","[341, 3011, 5035, 6955]",8092,81,8011,4,77,8011,0
2.0,BCHEGLOBIN,"[55, 189, 221, 237, 271, 448, 469, 536, 583, 599, 1054, 1060, 1166, 1184, 1190, 1196, 1214, 1264, 1311, 1412, 1417, 1423, 1468, 1524]","[237, 583]","[55, 189, 221, 271, 448, 469, 536, 599, 1054, 1060, 1166, 1184, 1190, 1196, 1214, 1264, 1311, 1412, 1417, 1423, 1468, 1524]","[237, 583]",1697,24,1673,2,22,1673,0
2.0,BOVANPA,"[129, 334, 393, 433, 591, 598, 858, 958, 1023, 1299, 1677, 1687]","[433, 858]","[129, 334, 393, 591, 598, 958, 1023, 1299, 1677, 1687]","[433, 858]",1761,12,1749,2,10,1749,0
2.0,BOVCOX7AL,"[16, 25, 172, 263, 295, 322, 336, 469, 492, 622, 679, 683, 694, 936, 956, 1002, 1056, 1207, 1376, 1444, 1461, 1484, 1497, 1501, 1540, 1570, 1596, 1661, 1733, 1771, 1826, 1883, 1924, 1954, 2067, 2108, 2130, 2141, 2273, 2351, 2432, 2470, 2529, 2546, 2630, 2812, 2867, 2874, 3003, 3009, 3047, 3212, 3328, 3345, 3354, 3486, 3507, 3512, 3627, 3721, 3780, 3969, 4284, 4496, 4555, 4648, 4866, 4995, 5049, 5252, 5282, 5388, 5418, 5427, 5488, 5521, 5699, 5837, 5934, 6089, 6167, 6500, 6648]","[1540, 2812, 5049]","[16, 25, 172, 263, 295, 322, 336, 469, 492, 622, 679, 683, 694, 936, 956, 1002, 1056, 1207, 1376, 1444, 1461, 1484, 1497, 1501, 1570, 1596, 1661, 1733, 1771, 1826, 1883, 1924, 1954, 2067, 2108, 2130, 2141, 2273, 2351, 2432, 2470, 2529, 2546, 2630, 2867, 2874, 3003, 3009, 3047, 3212, 3328, 3345, 3354, 3486, 3507, 3512, 3627, 3721, 3780, 3969, 4284, 4496, 4555, 4648, 4866, 4995, 5252, 5282, 5388, 5418, 5427, 5488, 5521, 5699, 5837, 5934, 6089, 6167, 6500, 6648]","[1540, 2812, 5049]",6848,83,6765,3,80,6765,0
2.0,BOVGAS,"[192, 406, 751, 806, 996]",[751],"[192, 406, 806, 996]",[751],1058,5,1053,1,4,1053,0
2.0,BOVIAP,"[174, 194, 320, 437, 457, 533, 602, 606, 916, 926, 1080, 1116, 1318, 1330, 1568, 1764, 1816, 1835, 1895, 1994, 2033, 2037, 2057, 2107, 2129, 2159, 2200, 2269, 2309, 2325, 2354, 2450, 2465, 2504, 2518, 2606, 2643, 2646, 2670, 2674, 2711, 2725, 2734, 2749, 2756, 2784, 2793, 2804, 2864, 2900, 2972, 2999, 3018, 3024, 3092, 3157, 3337, 3352, 3392, 3410, 3420, 3440, 3449, 3535, 3649, 3667, 3782, 3844, 3879, 3996, 4005, 4009, 4024, 4731, 5007, 5074, 5089, 5136, 5241, 5262, 5290, 5367, 5372]","[1568, 1764, 1994, 2354, 2606, 2999, 3157, 3392, 3667, 3996]","[174, 194, 320, 437, 457, 533, 602, 606, 916, 926, 1080, 1116, 1318, 1330, 1816, 1835, 1895, 2033, 2037, 2057, 2107, 2129, 2159, 2200, 2269, 2309, 2325, 2450, 2465, 2504, 2518, 2643, 2646, 2670, 2674, 2711, 2725, 2734, 2749, 2756, 2784, 2793, 2804, 2864, 2900, 2972, 3018, 3024, 3092, 3337, 3352, 3410, 3420, 3440, 3449, 3535, 3649, 3782, 3844, 3879, 4005, 4009, 4024, 4731, 5007, 5074, 5089, 5136, 5241, 5262, 5290, 5367, 5372]","[1568, 1764, 1994, 2354, 2606, 2999, 3157, 3392, 3667, 3996]",5391,83,5308,10,73,5308,0
2.0,BOVIRBP,"[129, 207, 513, 552, 785, 888, 936, 994, 1010, 1284, 1290, 1293, 1434, 1482, 1509, 1584, 1629, 1812, 1896, 1948, 2004, 2331, 2388, 2412, 2421, 2586, 2649, 2769, 2928, 3042, 3090, 3174, 3443, 3539, 3698, 3723, 3773, 3789, 3801, 3848, 3895, 3914, 4136, 4176, 4189, 4212, 4411, 4571, 4582, 4639, 4806, 4970, 4983, 5048, 5131, 5349, 5487, 5507, 5595, 5643, 5761, 5857, 5876, 5985, 6208, 6214, 6271, 6292, 6494, 6540, 6779, 7019, 7126, 7206, 7321, 7416, 7514, 7665, 7669, 7699, 7773, 7957, 8445, 8915, 8920, 8937, 8968, 9058, 9146, 9190, 9214, 9309, 9426, 9435, 9603, 9634, 9775, 9794, 9914, 9959, 10082, 10191, 10291, 10443, 10749, 10841, 10914, 10997, 11020, 11108, 11326, 11500, 11746, 11753]","[3174, 5595, 7699]","[129, 207, 513, 552, 785, 888, 936, 994, 1010, 1284, 1290, 1293, 1434, 1482, 1509, 1584, 1629, 1812, 1896, 1948, 2004, 2331, 2388, 2412, 2421, 2586, 2649, 2769, 2928, 3042, 3090, 3443, 3539, 3698, 3723, 3773, 3789, 3801, 3848, 3895, 3914, 4136, 4176, 4189, 4212, 4411, 4571, 4582, 4639, 4806, 4970, 4983, 5048, 5131, 5349, 5487, 5507, 5643, 5761, 5857, 5876, 5985, 6208, 6214, 6271, 6292, 6494, 6540, 6779, 7019, 7126, 7206, 7321, 7416, 7514, 7665, 7669, 7773, 7957, 8445, 8915, 8920, 8937, 8968, 9058, 9146, 9190, 9214, 9309, 9426, 9435, 9603, 9634, 9775, 9794, 9914, 9959, 10082, 10191, 10291, 10443, 10749, 10841, 10914, 10997, 11020, 11108, 11326, 11500, 11746, 11753]","[3174, 5595, 7699]",11785,114,11671,3,111,11671,0
2.0,BOVLHB,"[33, 233, 244, 419, 453, 554, 592, 615, 749, 761, 803, 811, 875, 900, 914, 944, 1005, 1057, 1062, 1272, 1294, 1401, 1460, 1526, 1562]","[803, 1272]","[33, 233, 244, 419, 453, 554, 592, 615, 749, 761, 811, 875, 900, 914, 944, 1005, 1057, 1062, 1294, 1401, 1460, 1526, 1562]","[803, 1272]",1856,25,1831,2,23,1831,0
2.0,BOVLYSOZMA,"[70, 239, 322, 350, 397, 944, 1056, 1161, 1189, 1212, 1430, 1581, 1585, 1589, 1707, 1810, 1819, 2057, 2089, 2115, 2263, 2268, 2374, 2402, 2516, 2758, 2819, 2872, 2973, 3039, 3078, 3208, 3255, 3424, 3672, 3737, 3767, 4000, 4066, 4095, 4100, 4163, 4245, 4290, 4314, 4372, 4417, 4694, 4802, 5256, 5360, 5369, 5771, 5936, 5955, 6103, 6346, 6433, 6864, 6932, 6973, 7196, 7212, 7260, 7327, 7512, 7520, 7741, 7812, 7884, 7928, 8112, 8632, 8654, 8681, 8685, 8811, 9056, 9247, 9304, 9327, 9453, 9501, 9603, 9715, 9943, 9951, 10024, 10062, 10409, 10777, 10799, 11050, 11525, 11634]","[3039, 5771, 8654]","[70, 239, 322, 350, 397, 944, 1056, 1161, 1189, 1212, 1430, 1581, 1585, 1589, 1707, 1810, 1819, 2057, 2089, 2115, 2263, 2268, 2374, 2402, 2516, 2758, 2819, 2872, 2973, 3078, 3208, 3255, 3424, 3672, 3737, 3767, 4000, 4066, 4095, 4100, 4163, 4245, 4290, 4314, 4372, 4417, 4694, 4802, 5256, 5360, 5369, 5936, 5955, 6103, 6346, 6433, 6864, 6932, 6973, 7196, 7212, 7260, 7327, 7512, 7520, 7741, 7812, 7884, 7928, 8112, 8632, 8681, 8685, 8811, 9056, 9247, 9304, 9327, 9453, 9501, 9603, 9715, 9943, 9951, 10024, 10062, 10409, 10777, 10799, 11050, 11525, 11634]","[3039, 5771, 8654]",12214,95,12119,3,92,12119,0
2.0,BOVLYSOZMB,"[35, 90, 140, 215, 261, 334, 461, 646, 696, 739, 834, 941, 1229, 1253, 1346, 1413, 1432, 1561, 1645, 1662, 1681, 1885, 1890, 1993, 2023, 2143, 2346, 2390, 2453, 2506, 2607, 2673, 2843, 2902, 2907, 3007, 3414, 3717, 3743, 4005, 4056, 4135, 4662, 4675, 4797, 4971, 5148, 5158, 5201, 5241, 5478, 5594, 5708, 5732, 5934, 6190, 6212, 6296, 6301, 6344, 6557, 6683, 6691, 6722, 6807, 6895, 6917, 6928, 7058, 7118, 7399, 7511, 7862, 8185, 8354, 8610, 8728, 9510, 9580, 9662, 9897, 9958, 9988, 10002, 10007, 10050, 10198]","[2673, 4005, 6212]","[35, 90, 140, 215, 261, 334, 461, 646, 696, 739, 834, 941, 1229, 1253, 1346, 1413, 1432, 1561, 1645, 1662, 1681, 1885, 1890, 1993, 2023, 2143, 2346, 2390, 2453, 2506, 2607, 2843, 2902, 2907, 3007, 3414, 3717, 3743, 4056, 4135, 4662, 4675, 4797, 4971, 5148, 5158, 5201, 5241, 5478, 5594, 5708, 5732, 5934, 6190, 6296, 6301, 6344, 6557, 6683, 6691, 6722, 6807, 6895, 6917, 6928, 7058, 7118, 7399, 7511, 7862, 8185, 8354, 8610, 8728, 9510, 9580, 9662, 9897, 9958, 9988, 10002, 10007, 10050, 10198]","[2673, 4005, 6212]",10204,87,10117,3,84,10117,0
2.0,BOVLYSOZMC,"[304, 374, 685, 738, 839, 905, 1018, 1086, 1131, 1169, 1172, 1274, 1279, 1498, 1515, 1708, 2031, 2107, 2323, 2503, 2637, 2826, 2919, 2933, 2990, 3052, 3292, 3388, 3646, 3652, 3749, 3910, 4147, 4172, 4194, 4462, 4502, 4508, 4801, 4908, 4941, 4964, 5321, 5325, 5400, 5429, 5777, 5943, 6066, 6235, 6245, 6302, 6310, 6532, 6620, 7018, 7479]","[905, 2323, 4194]","[304, 374, 685, 738, 839, 1018, 1086, 1131, 1169, 1172, 1274, 1279, 1498, 1515, 1708, 2031, 2107, 2503, 2637, 2826, 2919, 2933, 2990, 3052, 3292, 3388, 3646, 3652, 3749, 3910, 4147, 4172, 4462, 4502, 4508, 4801, 4908, 4941, 4964, 5321, 5325, 5400, 5429, 5777, 5943, 6066, 6235, 6245, 6302, 6310, 6532, 6620, 7018, 7479]","[905, 2323, 4194]",8043,57,7986,3,54,7986,0
2.0,BOVMYF5A,"[273, 359, 403, 520, 557, 620, 698, 770, 827, 1095, 1398, 1433, 1446, 1463, 1556, 1625, 1733, 1824, 1852, 1952, 1955, 2273, 2483, 2693, 2815, 2895, 2907, 2918, 3023, 3085, 3107, 3199, 3272, 3338, 3435, 3738, 3947, 4171, 4204, 4326, 4335, 4402, 4412, 4537, 4583, 4629, 4829, 4851, 4908, 5000, 5119]","[698, 1625]","[273, 359, 403, 520, 557, 620, 770, 827, 1095, 1398, 1433, 1446, 1463, 1556, 1733, 1824, 1852, 1952, 1955, 2273, 2483, 2693, 2815, 2895, 2907, 2918, 3023, 3085, 3107, 3199, 3272, 3338, 3435, 3738, 3947, 4171, 4204, 4326, 4335, 4402, 4412, 4537, 4583, 4629, 4829, 4851, 4908, 5000, 5119]","[698, 1625]",5211,51,5160,2,49,5160,0
2.0,BRHOX22,"[530, 542, 574, 600, 623, 791, 824, 835, 843, 990, 1122, 1425, 1431, 1478, 1590, 1815, 1951, 2013, 2289, 2301, 2493, 2572, 2851, 3018, 3039, 3122, 3151, 3304, 3414]",[1431],"[530, 542, 574, 600, 623, 791, 824, 835, 843, 990, 1122, 1425, 1478, 1590, 1815, 1951, 2013, 2289, 2301, 2493, 2572, 2851, 3018, 3039, 3122, 3151, 3304, 3414]",[1431],3434,29,3405,1,28,3405,0
2.0,BRHOX34A,"[60, 64, 246, 460, 475, 588, 613, 764, 778, 981, 1132, 1182, 1190, 1248, 1296, 1359, 1387, 1397, 1751, 1791, 1798, 1819, 1881, 1979, 2191, 2217, 2313, 2441, 2510, 2675, 2903, 2963, 3069, 3339, 3491]",[981],"[60, 64, 246, 460, 475, 588, 613, 764, 778, 1132, 1182, 1190, 1248, 1296, 1359, 1387, 1397, 1751, 1791, 1798, 1819, 1881, 1979, 2191, 2217, 2313, 2441, 2510, 2675, 2903, 2963, 3069, 3339, 3491]",[981],3490,35,3455,1,34,3455,0
2.0,BRU12895,"[674, 793, 799, 1135, 1299, 1342, 1347, 1526, 1612, 1616, 1620, 1622, 1630, 1644, 1651, 1986, 1998, 2140, 2232, 2341, 2355, 2392, 2827, 3045]",[1135],"[674, 793, 799, 1299, 1342, 1347, 1526, 1612, 1616, 1620, 1622, 1630, 1644, 1651, 1986, 1998, 2140, 2232, 2341, 2355, 2392, 2827, 3045]",[1135],3232,24,3208,1,23,3208,0
2.0,BTATPAAA,"[55, 296, 411, 459, 505, 549, 565, 580, 628, 689, 740, 785, 826, 843, 908, 918, 925, 1111, 1146, 1160, 1166, 1200, 1229, 1430, 1450, 1987, 2314, 2377, 2501, 2612, 2615, 2702, 2761, 2777, 2829, 2838, 2912, 2987, 2992, 2997, 3093, 3342, 3383, 3387, 3630, 3636, 3647, 3683, 3707, 3951, 4106, 4183, 4188, 4236, 4249, 4280, 4511, 4537, 4650, 4854, 4887, 4900, 4988, 5021, 5145, 5210, 5345, 5350, 5427, 5460, 5492, 5556, 5709, 5729, 5886, 5931, 5947, 5953, 5968, 5984, 6059, 6109, 6155, 6315, 6337, 6472, 6561, 6646, 6865, 6922, 6975, 6990, 7098, 7151, 7185, 7325, 7445, 7693, 7770, 7824, 7878, 7885, 7915, 7984, 7986, 8023, 8099, 8200, 8311, 8394, 8556, 8748, 8831, 9129, 9158, 9211, 9433, 9527, 9733, 9844, 9848]","[740, 2314, 3707, 5729, 5984, 6337, 7151, 7770, 8023, 9129]","[55, 296, 411, 459, 505, 549, 565, 580, 628, 689, 785, 826, 843, 908, 918, 925, 1111, 1146, 1160, 1166, 1200, 1229, 1430, 1450, 1987, 2377, 2501, 2612, 2615, 2702, 2761, 2777, 2829, 2838, 2912, 2987, 2992, 2997, 3093, 3342, 3383, 3387, 3630, 3636, 3647, 3683, 3951, 4106, 4183, 4188, 4236, 4249, 4280, 4511, 4537, 4650, 4854, 4887, 4900, 4988, 5021, 5145, 5210, 5345, 5350, 5427, 5460, 5492, 5556, 5709, 5886, 5931, 5947, 5953, 5968, 6059, 6109, 6155, 6315, 6472, 6561, 6646, 6865, 6922, 6975, 6990, 7098, 7185, 7325, 7445, 7693, 7824, 7878, 7885, 7915, 7984, 7986, 8099, 8200, 8311, 8394, 8556, 8748, 8831, 9158, 9211, 9433, 9527, 9733, 9844, 9848]","[740, 2314, 3707, 5729, 5984, 6337, 6827, 7151, 7770, 8023, 9129]",9907,121,9786,10,111,9785,1
2.0,BTEBGL2,"[156, 201, 272, 294, 310, 327, 376, 414, 482, 523, 611, 658, 766, 828, 920, 1129, 1171, 1254, 1620, 1760]","[310, 658]","[156, 201, 272, 294, 327, 376, 414, 482, 523, 611, 766, 828, 920, 1129, 1171, 1254, 1620, 1760]","[310, 658]",1833,20,1813,2,18,1813,0
2.0,BTEBGL4,"[4, 156, 201, 272, 294, 310, 327, 376, 482, 544, 611, 658, 763, 815, 825, 1128, 1617, 1719]","[310, 658]","[4, 156, 201, 272, 294, 327, 376, 482, 544, 611, 763, 815, 825, 1128, 1617, 1719]","[310, 658]",1828,18,1810,2,16,1810,0
2.0,BTGL01,"[72, 98, 176, 327, 349, 365, 369, 389, 503, 536, 543, 549, 641, 711, 873, 894, 910, 943, 961, 1008, 1439, 1671, 1674, 1681]","[365, 1008]","[72, 98, 176, 327, 349, 369, 389, 503, 536, 543, 549, 641, 711, 873, 894, 910, 943, 961, 1439, 1671, 1674, 1681]","[365, 1008]",2040,24,2016,2,22,2016,0
2.0,BTHOR02,"[16, 169, 484, 932, 939, 957, 975, 1123, 1230, 1268, 1357, 1489, 1920, 1936, 2030, 2130, 2219, 2345]","[484, 1920]","[16, 169, 932, 939, 957, 975, 1123, 1230, 1268, 1357, 1489, 1936, 2030, 2130, 2219, 2345]","[484, 1920]",2419,18,2401,2,16,2401,0
